;RLS;RLS-N2;RLS-N3;RLS-N4;RLS-R2;RLS-R3;RLS-R4
5132;37488;14393;156230;10157;362500;4438;109375
5133;3058;15831;34105;63689;55296;303513;17872
5134;88839;49228;75885;90637;100915;65260;76030
5135;81879;643;90818;15475;234021;22413;24285
5136;fail;48758;64464;559735;101597;58369;114653
5137;6088;2882;85064;3559;39632;123604;96543
5138;fail;133082;50922;33172;94898;58600;398077
5139;fail;79555;37038;383089;35754;33130;164580
5140;35627;53527;370161;49849;46389;123544;75752
5141;39087;65516;406646;221037;107519;62304;8250
5142;23002;17694;87946;91305;103694;45630;206027
5143;29402;207784;10174;141931;28809;47600;8457
5144;24437;35090;95991;100294;286111;36053;37379
5145;52635;40616;162829;10487;15398;79079;63348
5146;fail;68800;19038;45810;304474;338685;146818
5147;fail;173437;106627;141101;477388;19670;31371
5148;fail;59531;226487;30224;22821;38710;124059
5149;fail;272274;103747;192309;92926;5606;92343
5150;8541;68888;50885;95653;4731;102537;46388
5151;fail;266450;60182;132443;23866;158151;239123
5152;1526;216675;20898;18742;11486;453365;15355
5153;28669;66540;10861;141626;84779;7501;128569
5154;94506;27430;81422;102840;6891;10569;56789
5155;125052;57938;4689;13230;372318;122969;147742
5156;11550;15864;110744;30978;16933;4067;25730
5157;fail;227767;36210;130601;100101;67332;80244
5158;58268;76616;74585;137764;48664;326071;31719
5159;fail;39373;22533;12348;152611;413998;51002
5160;3791;27661;22140;50567;71686;82781;19349
5161;63378;6153;206617;68952;23772;163048;75662
5162;27272;661;82883;98558;236081;71628;72171
5163;5761;232475;146040;32023;353677;369744;2328
5164;fail;27544;29181;196818;85658;1567;38533
5165;4175;49251;145687;84973;138235;110216;105518
5166;2338;13075;3687;76669;587052;138051;282087
5167;14258;12096;16908;113113;71852;16092;107134
5168;fail;39686;5298;61122;71235;79107;45104
5169;fail;19511;19161;173487;13268;8492;7043
5170;84826;45862;3076;64124;99728;6075;207992
5171;149;10734;27123;75738;255398;254493;136514
5172;fail;43207;5266;569348;333161;10336;233318
5173;49592;55830;84331;127007;48477;56345;489963
5174;53641;30826;63186;142310;9169;16464;1741
5175;41384;474295;46802;209729;33574;82575;130663
5176;fail;10793;103232;117896;4754;97629;304463
5177;48778;36933;11924;21414;28550;1076;35771
5178;22993;56138;10884;58673;12222;1910;43369
5179;4808;76575;160475;102142;8713;18400;56963
5180;62543;11541;9487;100659;13911;721;30583
5181;fail;26032;14718;26215;366;131874;71094
5182;43518;228418;412797;94291;165498;60537;5802
5183;4494;86408;11756;16647;215767;18398;254849
5184;9368;39337;18782;99047;154740;85616;164288
5185;2126;143865;633;144243;94752;271550;80194
5186;fail;47694;108824;1889;67956;10501;29940
5187;fail;44511;18748;361016;241369;58270;137997
5188;7272;14769;90641;30438;49373;5586;210315
5189;27411;7390;21708;32624;153541;58092;23408
5190;fail;109773;379867;242755;13628;76489;23772
5191;195577;63618;137807;10222;24401;17499;42575
5192;11623;120096;56234;16918;115291;54987;11853
5193;4010;14604;18894;51319;19373;45956;34176
5194;108155;20962;28778;22721;20260;9273;114064
5195;40859;19503;408962;302454;94604;113530;298627
5196;117010;78456;47459;38373;139281;21049;28677
5197;193115;39833;71360;311473;139981;32863;109297
5198;13719;159470;35815;27350;1935;6953;29711
5199;60150;38312;69081;98616;1212;80003;155023
5200;124975;23956;140063;95810;28274;5041;104459
5201;17397;128372;1663;119008;31760;81519;45357
5202;fail;267561;118542;196338;321455;90090;28994
5203;43279;139247;225313;3645;54044;90196;41020
5204;2671;8435;82383;170488;9477;9470;9571
5205;fail;122162;220543;374956;15644;17460;46295
5206;fail;37681;94782;39674;18419;78257;15771
5207;78761;129797;23118;40790;152443;52023;2722
5208;5329;23995;40123;182554;75821;20553;4587
5209;2741;63668;128161;643;54161;281315;27280
5210;39917;2943;58479;40674;2289;29884;37476
5211;102844;104904;60881;161536;334785;28470;431822
5212;66142;7338;232535;62792;72330;46392;1714
5213;94319;19328;49378;1563;101776;50634;116793
5214;fail;10015;370731;148414;348981;345723;52314
5215;9584;94600;208497;84019;295048;20881;44397
5216;3162;91096;346719;134578;41812;56226;239626
5217;8756;139220;11708;66980;77869;33667;66335
5218;57985;204241;166678;48641;110364;21334;77958
5219;3478;60332;36360;16263;10953;19190;1950
5220;fail;78595;21726;1957;2803;5179;55360
5221;23890;6655;22613;21096;147378;28582;67743
5222;fail;73399;100546;468614;48760;134613;78065
5223;fail;141871;237564;456421;4437;264762;119947
5224;fail;229977;78669;104662;24203;8917;21771
5225;227886;169793;599857;707059;74813;90911;18942
5226;45161;1921;214423;79625;69253;19417;25998
5227;12658;6227;20555;19125;66468;83232;10904
5228;fail;15870;35753;80488;44122;4930;1570
5229;16927;138148;51676;91002;19236;8551;56864
5230;19673;5718;105374;43074;36866;106147;75905
5231;fail;39852;14807;394938;36503;29548;44873
5232;fail;5493;144752;16162;84545;18417;12056
5233;fail;53556;43788;101709;89042;70673;35711
5234;6893;93551;6864;18700;15268;137778;2807
5235;2222;37638;73164;27028;39605;21738;103625
5236;fail;75288;85652;246279;115579;2154;5192
5237;58067;219143;187146;227679;9785;235171;352959
5238;50688;4741;378657;155795;48439;4935;10289
5239;fail;21192;164491;120605;31367;10792;7413
5240;30702;85197;3253;318262;76548;20170;65237
5241;4831;101241;178244;236851;43301;39672;751314
5242;24170;68398;157187;79019;49533;37904;41095
5243;22162;18064;12711;187465;124134;77047;40137
5244;33338;33102;13643;102913;153240;17585;62359
5245;fail;2083;11304;57483;22192;6280;141822
5246;27657;73014;163224;84664;91857;47825;62658
5247;fail;4017;21702;200830;190420;47187;4781
5248;10713;135303;7287;78613;195398;14528;18759
5249;81484;185926;217560;419477;28642;66989;145164
5250;18194;12318;174357;297314;94831;63030;60841
5251;fail;31690;65210;88287;9611;542012;84537
5252;56235;2291;171243;83898;14321;4373;55170
5253;fail;17121;1458;6147;201639;17457;128473
5254;19487;360003;406157;34277;51350;2677;76079
5255;fail;9491;43739;129793;32930;31737;10317
5256;19126;33939;135413;33070;118437;76825;97978
5257;fail;77271;19244;56882;170740;33303;73630
5258;fail;33835;95713;128892;44028;103395;3701
5259;fail;100759;142858;458504;40628;226100;12198
5260;47749;5560;99852;167370;33323;16784;71635
5261;12814;74902;24958;18807;158093;14514;637567
5262;32528;5940;49671;121851;158946;105419;56628
5263;fail;75127;31381;337318;448470;59391;306694
5264;41123;26958;126285;134274;70426;256345;15909
5265;fail;133396;81003;830;29485;24940;27131
5266;6700;107135;20987;276043;19651;18410;64734
5267;63582;84698;48156;200268;238806;19137;86402
5268;fail;29237;155728;77190;357349;160555;195881
5269;48693;70544;70372;110238;67121;6368;73608
5270;35867;88819;1120;52327;244541;14783;61086
5271;49694;3274;178756;28636;156942;40705;37032
5272;fail;116993;12097;130205;20429;29055;48848
5273;fail;27760;114207;257450;78202;66477;11800
5274;56452;80450;16603;236;91613;25925;11770
5275;fail;200774;181927;208844;38353;57767;340716
5276;18677;27335;286727;289192;80421;76691;39312
5277;fail;103129;97111;185210;103614;108373;129864
5278;20919;379;121105;25040;21306;39958;97209
5279;23086;75722;374093;27717;227333;12237;6955
5280;fail;18609;62087;193435;64089;16168;32850
5281;fail;3805;279632;113494;481031;35977;549271
5282;fail;12053;37981;14165;211699;23508;2447
5283;fail;93785;75840;20292;145729;297561;312434
5284;31452;46832;143506;64288;211342;19256;43874
5285;44011;25833;23355;200725;59177;14875;382193
5286;266912;23821;20436;100914;47706;25328;140929
5287;11770;54025;43472;119554;133169;85290;61318
5288;18640;29922;73903;17634;10306;903;26736
5289;fail;72433;211013;109522;83708;75870;8296
5290;fail;115286;9192;83155;26361;70573;93782
5291;12444;570092;95462;992;136482;129373;448449
5292;3984;13821;24715;63917;46900;14224;10487
5293;38270;25393;14059;166894;53347;19825;66994
5294;fail;100630;107120;123253;15863;41558;73574
5295;fail;15276;48128;127848;51868;334736;53976
5296;39754;242978;21608;115303;34505;51749;194162
5297;74035;43177;4667;10793;13656;103641;5243
5298;36285;99270;795883;85813;17324;7497;147256
5299;37733;32964;33182;30306;87645;69331;35435
5300;27880;6841;81951;25636;38941;8310;54945
5301;fail;95454;16123;68881;97585;48937;104691
5302;22479;74533;221642;15164;38338;5652;44770
5303;fail;115974;47208;667318;124116;77251;38457
5304;85553;65379;1245;264956;46831;117924;273339
5305;33578;23261;29390;4375;19456;61607;7453
5306;19166;37467;108081;136138;145497;51163;138168
5307;7770;46117;113781;37065;345336;256895;10742
5308;fail;290852;37581;132827;3281;77456;209154
5309;95241;6853;10263;5080;99659;106484;19462
5310;88577;600;20969;29000;4548;31782;103697
5311;fail;133756;101805;165104;100465;166506;34602
5312;fail;25924;8724;13898;4569;86953;111576
5313;46807;92875;29677;228195;113815;95766;5719
5314;fail;35060;101623;313088;356199;202708;314933
5315;fail;31814;8231;36340;21301;72078;139069
5316;83362;127357;8099;98107;177098;38177;39075
5317;106590;51915;123824;13246;32529;10771;72728
5318;22588;23045;158692;49591;57969;174903;122668
5319;fail;15356;56489;152195;33732;45899;1008
5320;fail;46880;49129;85814;12884;21027;128981
5321;36483;47360;100653;145538;75628;13107;9668
5322;260634;111371;89534;209301;33923;197870;1714
5323;7528;83716;173053;26450;35343;2152;97714
5324;24691;18794;101191;213151;31117;75982;57614
5325;6146;257037;218931;23734;26010;236289;182793
5326;fail;69965;190744;3398;4553;44051;358693
5327;36025;56216;244497;77108;33970;11691;102969
5328;fail;37495;44994;26082;159305;46783;75264
5329;11031;42207;35190;63207;8987;84640;11325
5330;fail;75714;245133;496750;16110;172582;53738
5331;24434;52551;16896;42758;28364;45409;12139
5332;fail;11576;141539;127964;164736;324820;70363
5333;123147;11550;57796;63213;1852;60451;14783
5334;16892;146633;72920;489521;26810;97397;112330
5335;30241;102156;36398;211536;55061;13504;58071
5336;70736;123151;13111;212367;3393;128737;73397
5337;24218;47739;664198;42849;35187;36633;102842
5338;26079;14197;19247;154733;14352;22829;47733
5339;1596;12584;24173;71916;28459;201587;67874
5340;fail;107933;220536;18414;94151;300078;57481
5341;8915;10769;36259;12880;9804;3223;105013
5342;fail;108890;193280;24044;289639;56246;14697
5343;fail;44775;8865;86474;51921;4162;770502
5344;7039;59477;174899;109604;118072;38192;43412
5345;fail;13856;164634;54340;84855;10737;3188
5346;33895;19840;31831;119075;112647;24999;206841
5347;fail;53969;170039;79984;165165;96605;108295
5348;51208;16093;10435;80962;113766;28756;3995
5349;fail;141148;130209;4906;516;27679;43083
5350;31209;35823;245501;108540;86441;126886;13345
5351;9901;44210;13066;6508;185265;53538;51214
5352;6809;6043;69483;117025;4728;4722;35911
5353;fail;35621;11119;80968;20104;100337;48940
5354;fail;71017;112264;62841;152374;17956;664008
5355;45930;9692;147650;285224;58110;93790;160028
5356;44397;5952;21669;527638;44506;110505;101941
5357;78101;4605;154200;269015;86209;24751;270120
5358;39181;32010;184375;81645;64160;41165;22810
5359;fail;38340;12833;1135;63849;6186;23058
5360;fail;71818;52080;5181;38133;71811;93586
5361;1182;2495;28884;68182;89887;29770;81181
5362;32368;26092;65283;32430;10811;112772;8425
5363;13222;15725;80090;15144;44031;47204;73986
5364;fail;35781;417731;82232;238418;34553;9079
5365;fail;180238;74844;50887;359405;33258;59120
5366;296849;263170;169994;789;56615;76443;107521
5367;fail;7821;115120;27733;20480;56741;42730
5368;15789;28619;58354;26086;298144;84961;28533
5369;31031;46469;53374;28154;112383;26157;476497
5370;33367;20235;73571;27372;340287;585;54575
5371;37090;4820;12567;116701;33767;46352;22382
5372;12680;48150;36476;3897;28416;80312;5895
5373;47368;2034;4664;22168;16726;208444;79134
5374;fail;10846;28570;208770;19864;19739;27249
5375;35727;13404;107309;17653;10571;8686;28716
5376;3990;42220;383927;42914;27882;48873;34787
5377;60905;11754;93266;103101;163130;51281;30421
5378;29212;22784;43457;33202;6976;61337;50038
5379;6848;76766;14397;70050;44765;75254;15305
5380;61049;170967;14049;151132;173456;26748;488585
5381;fail;24606;93160;99788;749976;457022;4610
5382;20655;90302;220235;3461;81157;26030;16035
5383;fail;170134;128064;25378;181554;155844;19353
5384;11279;61068;23600;330854;24786;18289;457310
5385;34006;127773;86608;87451;97275;71678;149619
5386;fail;81376;348035;43351;245368;73434;563
5387;fail;9345;67850;3614;653;170761;48485
5388;fail;106810;85335;33350;276220;241341;174417
5389;37348;60648;2592;23172;6210;51042;164353
5390;fail;224006;176798;60962;99933;180944;88014
5391;fail;277625;132063;66241;314335;37514;73816
5392;1438;128281;75048;157030;66052;1439;42321
5393;30204;12991;3487;111589;8033;25134;54049
5394;20080;84637;53677;103602;88855;4766;26204
5395;fail;151287;235990;31318;26266;252736;188259
5396;fail;270384;2168;819;126601;299308;36231
5397;180716;86959;21038;242230;82141;5086;10333
5398;941;17238;12694;53126;144532;141674;23136
5399;fail;7152;3690;308163;214153;58233;3732
5400;fail;183881;855;381044;51616;6634;4642
5401;fail;134452;232565;186205;548413;684292;149685
5402;78154;168399;188022;27310;42945;18375;87742
5403;16873;68108;3345;23709;35626;1607;2949
5404;32603;13504;424506;296153;19933;53920;131532
5405;fail;93434;24147;235457;207989;40579;236006
5406;41729;195925;8610;33252;122856;60448;73286
5407;98988;21532;16019;55016;43100;168098;223352
5408;fail;27206;234571;138710;912657;99207;59398
5409;fail;21483;26475;33052;178540;82006;5781
5410;14173;7387;639;25833;50350;133410;41954
5411;fail;3486;67994;240269;36636;22054;25347
5412;fail;20841;138287;3046;37790;504337;15469
5413;10352;41811;307072;60588;67198;27564;7643
5414;fail;18921;13878;5158;28521;111030;79697
5415;fail;111953;45260;54370;17240;77937;113663
5416;70074;8753;314405;425178;62260;49922;6015
5417;fail;2716;13859;10308;13348;6672;74903
5418;3014;26247;8096;101899;235077;97260;12646
5419;83885;196390;8322;50583;8582;96683;182948
5420;fail;41472;46512;83705;66502;198630;3549
5421;57214;47938;3976;93388;20393;17340;10765
5422;fail;11348;72349;201334;298570;15558;144436
5423;fail;192848;13494;100856;274791;65852;90635
5424;20772;80626;27250;27505;118728;124749;105383
5425;fail;96792;33082;174414;65901;66079;56925
5426;1114;72132;69802;2000;50057;108653;3965
5427;2940;35286;159742;53805;11235;39772;6415
5428;46435;11024;98167;72510;51959;41153;2535
5429;124951;36683;131064;10357;47495;66784;80373
5430;104356;8572;82714;1702;19758;39869;93238
5431;41826;25213;32528;36785;27007;32293;44055
5432;fail;125700;252823;18105;991700;257295;68588
5433;150337;79187;20872;80661;255405;180213;67758
5434;fail;30065;80905;143093;393;61956;11918
5435;17235;36512;12444;102096;199632;165583;96627
5436;337;162520;16756;83187;50651;236174;55867
5437;fail;17824;48989;58032;21261;339606;190840
5438;fail;44389;262944;49457;200839;74125;589409
5439;5354;65753;38132;73348;36186;19547;526323
5440;fail;73632;109055;492335;191792;215161;155721
5441;fail;57719;322650;198010;156540;213361;56147
5442;107468;8618;347992;80022;1479;84518;50598
5443;24449;1090;59607;62386;83972;5404;33063
5444;9465;118988;19412;13457;101810;168917;38309
5445;17942;41538;147781;220569;23946;804;40711
5446;fail;37941;634054;11418;51836;419699;260060
5447;fail;32897;210861;308683;142158;282591;17390
5448;fail;59694;39194;29199;57487;81238;1498
5449;6542;19383;52120;22538;147961;109845;20269
5450;18350;79984;8852;73472;23825;89386;20440
5451;12560;49485;41361;25498;57434;5583;151725
5452;44356;104254;47580;67808;324513;46742;319873
5453;fail;52909;177653;168089;163457;46165;394746
5454;fail;116326;4769;8206;313150;225387;144409
5455;44475;27395;89931;76381;113444;3966;5578
5456;18198;33357;27012;54808;94434;66543;23616
5457;4339;4514;50195;119403;102324;68885;44918
5458;5143;39134;46014;134490;77749;101387;45319
5459;1025;163351;253500;26631;118081;107748;442799
5460;68125;198890;17865;34775;78546;48236;79265
5461;fail;28227;19610;41517;540079;92911;101389
5462;3299;10525;36540;140999;43827;161103;164511
5463;fail;35491;86931;355120;457084;343695;179756
5464;118322;192010;185566;12307;47959;120042;11120
5465;18871;816;5515;183659;163124;21961;155271
5466;fail;17946;190028;85398;69809;87176;73118
5467;fail;69610;4798;52354;4111;50667;37604
5468;43165;39982;51108;11832;28812;2857;14788
5469;fail;23170;2882;1916;33000;22213;48127
5470;15464;1685;34175;253696;29941;22131;18302
5471;38069;67203;207634;101818;129122;195611;55534
5472;fail;14105;11204;67494;55105;159927;105925
5473;fail;23250;112953;26092;22064;445215;460558
5474;34628;10595;237425;47623;59941;187129;9992
5475;33072;15164;364794;181153;105333;28273;17437
5476;70636;2295;37522;63502;25780;19952;67313
5477;62984;62593;58443;150279;119296;11307;58426
5478;9924;14585;15014;66900;49675;1171;23555
5479;45855;4086;1874;47618;13385;141740;57184
5480;4341;8569;907200;382780;22222;111537;53063
5481;51342;59344;27615;41500;107265;1432;167686
5482;fail;174994;64312;590578;65517;29339;38215
5483;24986;86710;37716;49944;16730;69198;102213
5484;57595;10582;84341;22427;268949;49608;592932
5485;93936;85778;16213;11735;63945;119193;173856
5486;124976;228679;8089;44957;110449;1701;132710
5487;fail;118006;82109;89274;34417;22929;9598
5488;fail;240143;12139;307139;36415;103184;32023
5489;39409;66461;76479;209784;207277;29577;82256
5490;fail;107915;240660;170951;350515;25097;23939
5491;6596;30283;219078;135537;156106;102437;559126
5492;38062;6043;86580;115213;1410;36190;100080
5493;65484;39415;12452;19084;43407;117105;90136
