;EA;EA2;EA3;EA4;EA5;EA10;EA50;EA100
2458;457;243;522;1713;1571;59334;312683;233949
2459;888;892;402;539;208;14411;371552;465613
2460;400;443;657;228;3057;11910;122477;6024
2461;234;359;635;1404;1907;26326;48380;122767
2462;802;215;269;576;354;14750;41644;437710
2463;531;207;816;1422;4045;7129;43564;189121
2464;572;709;309;1066;2297;7163;148761;46999
2465;639;532;211;882;3245;45855;101420;10854
2466;485;327;292;260;953;16109;59573;38943
2467;573;415;653;1387;1408;3555;135458;171773
2468;610;215;1129;525;2421;4303;36181;170571
2469;606;607;990;1163;1194;6246;50661;fail
2470;494;129;315;355;1051;2424;280;207379
2471;353;837;1901;536;1531;165947;181079;161899
2472;396;240;1150;485;1588;8526;131072;109953
2473;592;403;501;490;432;50118;7005;137017
2474;442;483;348;1660;7648;15837;29133;126445
2475;586;198;614;327;438;45152;121009;235255
2476;376;520;135;1104;1244;32954;200979;119121
2477;354;263;242;1401;3003;24825;553624;fail
2478;332;622;359;1484;506;17661;212957;150658
2479;751;552;311;1804;2131;55435;172365;157047
2480;947;584;452;555;5370;48161;59251;507364
2481;349;706;288;579;1217;23744;77807;95987
2482;461;538;430;384;1466;29955;114254;150155
2483;284;414;504;1869;4592;6534;159206;212553
2484;813;128;207;496;2710;63;31441;563676
2485;486;278;1155;1551;633;7805;129139;193075
2486;539;336;701;260;2504;15384;34114;50955
2487;318;179;445;392;1636;10796;97046;140718
2488;468;263;524;3083;2909;1204;144403;30126
2489;173;434;485;457;2204;5937;56415;152473
2490;411;804;309;1941;705;10361;594695;27868
2491;385;116;1067;1194;615;2213;4826;542972
2492;496;409;369;372;1190;13132;7964;220693
2493;345;424;396;214;1316;3374;153931;371445
2494;327;344;525;955;806;4786;255202;42966
2495;1025;309;600;631;1941;11580;7012;107022
2496;512;383;513;165;909;11292;91453;88346
2497;306;333;266;819;1320;22556;72400;28178
2498;248;449;542;2083;837;44368;207575;62619
2499;259;600;862;1776;439;24185;38544;368291
2500;970;806;390;521;2327;14267;11164;170723
2501;751;406;352;1538;541;32808;41633;297621
2502;643;526;822;1505;1908;17616;165275;62962
2503;404;351;273;560;1993;9312;54722;195785
2504;787;1044;516;217;4303;68908;387711;10725
2505;206;444;1590;993;1060;36475;368280;571975
2506;515;365;942;728;1706;2413;308527;229495
2507;685;463;954;1772;2811;32254;40339;222270
2508;749;459;161;1255;1088;419;100967;281930
2509;429;352;2042;1053;1053;20735;329372;239704
2510;780;225;910;1210;1097;40434;6296;216842
2511;465;144;206;834;1737;7905;2564;508338
2512;564;309;443;1202;859;95247;44553;219398
2513;682;444;652;686;990;3832;671258;213048
2514;204;328;61;108;881;4396;166388;104511
2515;896;1053;488;733;2258;23112;130597;68909
2516;899;306;632;313;753;41895;52532;131136
2517;608;326;537;495;2074;7717;55366;83925
2518;657;331;341;163;254;7895;42481;18822
2519;141;374;193;800;411;4113;147742;220019
2520;509;391;655;716;4352;853;8922;148291
2521;859;478;553;696;213;46074;fail;213556
2522;590;181;349;801;2925;28927;369720;41231
2523;538;692;360;1350;852;54789;71578;134841
2524;692;523;297;850;4561;26567;9757;52405
2525;394;518;482;578;667;8809;75996;206842
2526;841;135;86;1488;1670;12513;339947;721485
2527;563;393;564;928;1001;1452;64446;32171
2528;579;253;1233;809;859;83513;186191;202550
2529;459;172;41;3206;492;18750;57329;136740
2530;432;410;720;2861;3458;5029;348843;720718
2531;579;90;1118;1028;1423;10672;79768;138235
2532;592;563;336;362;1231;2574;157429;252676
2533;503;1099;1963;1711;2859;27213;472120;603399
2534;721;977;162;571;1035;19414;465951;270794
2535;1091;872;259;319;867;37662;70270;185449
2536;646;725;256;1101;1057;25138;214251;fail
2537;584;345;880;1088;1578;42486;216974;189295
2538;351;535;865;1077;3812;3817;728220;147020
2539;903;639;777;486;2491;12996;504645;882127
2540;607;330;536;3842;1241;6197;912325;84815
2541;429;548;375;998;365;15608;91779;382891
2542;477;335;434;790;1816;23109;124039;148047
2543;407;551;1318;510;2181;2139;80864;286151
2544;596;525;115;1366;624;5048;18917;72842
2545;388;552;633;1363;322;5496;1484;220634
2546;917;663;300;1002;2369;1238;97229;258035
2547;875;534;881;753;4113;23204;fail;471706
2548;923;699;355;942;590;9876;147131;529449
2549;545;541;371;758;676;4862;335504;266523
2550;787;643;569;348;1555;3766;40862;180202
2551;466;402;1026;275;3200;16612;182574;192288
2552;310;551;160;1165;2293;30044;47582;145215
2553;769;265;201;1083;1181;4189;17891;355069
2554;488;618;716;636;926;87989;190557;fail
2555;563;267;569;762;1135;2427;229720;11922
2556;143;541;430;2182;986;5895;422884;424708
2557;237;403;642;451;1254;26420;293307;126305
2558;702;309;445;227;1083;17680;661940;167651
2559;503;330;506;1672;668;3681;61311;43631
2560;541;341;384;943;1454;3822;209623;107860
2561;699;578;1178;22;1683;34081;115838;515270
2562;287;402;622;627;1266;17938;168356;99771
2563;736;409;901;305;3105;38259;18318;38779
2564;486;356;536;831;566;60063;42816;532705
2565;651;396;706;1525;648;2082;57184;6391
2566;557;403;389;566;984;1655;153855;111718
2567;881;301;839;826;1027;25546;46588;35877
2568;306;568;140;1197;995;1645;41747;420702
2569;771;590;247;1746;2187;50169;161445;420695
2570;596;439;789;655;5147;10663;63355;847937
2571;658;244;411;767;1536;7521;234262;50662
2572;547;64;392;1886;756;5897;188429;155160
2573;747;532;354;668;4520;35793;26277;305316
2574;729;174;177;812;435;6727;168314;174313
2575;943;499;931;656;1070;3150;229570;175379
2576;363;647;521;614;2724;7303;26975;16543
2577;695;680;953;453;573;4406;3241;300292
2578;408;200;485;543;1157;28466;21708;185705
2579;240;1005;1063;1149;3364;83662;54549;220013
2580;392;765;897;1455;934;10561;595765;234407
2581;340;560;503;580;1040;82205;481342;605812
2582;421;362;505;671;1769;46581;180952;90706
2583;378;193;607;725;393;6327;16927;261084
2584;308;615;810;530;220;5994;451423;178986
2585;654;202;1051;1454;5218;2295;133871;614286
2586;166;576;820;2010;1959;16381;80745;238139
2587;1083;498;446;3384;4030;25843;261639;498265
2588;309;88;999;1254;760;5468;665638;15967
2589;638;280;809;393;3100;32296;101383;367295
2590;583;242;1020;334;460;16779;33289;394835
2591;443;338;477;601;404;20980;370686;244703
2592;940;792;867;475;880;5906;40552;35538
2593;557;443;877;347;1734;32561;240692;79397
2594;670;1017;535;742;4199;11664;402068;421130
2595;582;273;297;440;912;1069;80674;29394
2596;518;1044;297;427;513;8958;160039;254787
2597;265;211;619;330;443;22264;86846;76656
2598;384;656;239;1610;1362;7493;200785;340915
2599;868;467;983;1078;513;126996;72972;903984
2600;206;645;506;356;2917;2909;131482;27807
2601;1138;303;946;1988;1096;85603;85306;194299
2602;1116;432;713;1570;3067;41604;252941;831683
2603;365;291;382;2061;832;4312;19870;160437
2604;908;307;988;883;2260;14692;186077;485490
2605;84;305;504;501;237;6144;287;134598
2606;960;312;833;1532;2227;16532;95732;251721
2607;302;436;319;601;977;16122;133114;77883
2608;1209;463;1304;1783;956;4225;290133;26622
2609;344;216;294;523;1359;15144;157400;343413
2610;336;156;764;3104;612;2452;76346;64597
2611;572;609;196;1158;2965;6287;84150;43004
2612;487;331;297;648;1626;10190;160349;256799
2613;930;134;476;737;1539;12577;77595;176519
2614;695;206;518;563;773;21365;24891;188995
2615;360;547;479;1214;1512;28393;323538;61141
2616;502;919;864;1288;1384;155806;92622;473156
2617;632;578;585;566;1450;11222;51702;185813
2618;409;208;164;484;3522;4476;120499;fail
2619;467;214;773;1793;367;27954;143276;149427
2620;149;208;391;1620;618;14987;163635;32368
2621;211;456;562;550;1815;16992;234091;167250
2622;677;310;661;464;1355;22339;118518;224339
2623;727;464;770;990;1076;20739;109470;223172
2624;929;475;1068;415;1162;11575;78737;263785
2625;236;536;220;1382;1272;26414;577798;327367
2626;277;335;1137;399;1505;15228;309816;250333
2627;588;509;499;604;4103;16519;284563;644651
2628;493;531;1059;2988;605;73593;22762;584928
2629;706;499;514;2307;2778;185617;174902;28500
2630;377;414;594;3144;1274;92818;191093;614942
2631;528;414;147;578;76;11784;377153;128403
2632;202;467;234;285;3750;8547;41152;307066
2633;675;327;556;2517;1154;6657;136284;2804
2634;426;775;701;928;3301;21807;178;335681
2635;430;525;505;513;1129;24608;108869;428187
2636;663;349;374;2111;642;9701;2991;fail
2637;268;421;357;292;830;10996;127677;257329
2638;447;333;511;356;1258;18641;251079;293923
2639;272;328;1007;3095;2957;33079;455497;208044
2640;753;225;571;850;687;90862;6400;95312
2641;273;454;1043;604;1105;22154;119950;179132
2642;481;1006;383;1080;7116;40781;80151;7426
2643;440;419;236;690;1023;27188;344336;841180
2644;769;472;485;752;765;22892;208089;fail
2645;888;944;552;501;1752;52276;364465;613895
2646;896;464;757;524;1489;3868;13287;31181
2647;478;328;472;807;1038;851;383612;816361
2648;203;271;327;602;1711;39560;116800;150036
2649;204;181;225;810;305;3212;152870;485509
2650;349;561;271;311;863;12561;93928;676432
2651;706;125;570;549;1303;19038;80607;43810
2652;400;644;1015;418;2597;24157;376037;201762
2653;250;489;896;514;655;38240;157045;262645
2654;738;497;1312;2773;4168;16321;128997;83668
2655;188;94;269;1158;822;13815;83023;128450
2656;573;668;377;1973;1640;72974;377930;354870
2657;703;601;975;1060;2857;6308;fail;33904
2658;280;483;341;734;574;14508;58011;450931
2659;243;330;135;1658;1054;12671;247467;220204
2660;631;384;338;589;306;13092;98900;211173
2661;201;655;403;989;2020;30628;31069;13057
2662;304;584;725;502;2235;15850;128547;38919
2663;249;798;478;365;1891;26293;100621;91495
2664;700;910;906;3988;1624;1482;543230;464041
2665;694;417;304;2262;1998;9337;58226;458431
2666;382;738;1741;606;1404;12777;345554;4302
2667;647;246;342;623;2943;29268;46983;13772
2668;305;312;781;672;1173;3967;35415;48321
2669;728;363;327;1374;2658;53745;381210;9935
2670;602;353;1012;207;1826;5750;84905;94384
2671;632;216;1053;180;514;6029;52525;297298
2672;433;227;1155;300;2650;12043;391806;273823
2673;800;123;497;1238;1004;5540;135235;403134
2674;968;565;569;313;1037;7671;246926;680886
2675;1083;124;424;224;1823;7502;110143;471568
2676;305;365;510;946;991;3222;140148;679077
2677;1057;392;625;311;541;1026;406228;480546
2678;399;385;956;935;1340;601;73391;248425
2679;256;522;872;1036;623;13896;54091;140878
2680;243;297;122;824;464;22142;19653;180434
2681;732;300;845;718;267;17912;117499;282096
2682;426;845;490;2726;648;77848;184901;178419
2683;282;763;662;769;797;59533;fail;222141
2684;481;425;270;645;1300;18281;90798;5904
2685;709;346;423;606;668;52112;204268;11346
2686;460;476;927;2038;331;4352;92686;85132
2687;404;381;412;980;1848;30430;150821;279949
2688;218;702;381;514;329;8047;278147;267504
2689;642;618;127;394;1646;44298;163946;344869
2690;184;592;961;988;1972;5378;325133;82132
2691;521;387;905;556;540;67140;218586;155475
2692;591;699;226;1322;2102;8587;192343;108324
2693;309;866;1385;1205;718;13087;34211;332607
2694;246;247;118;890;2669;60333;128542;690248
2695;355;468;212;554;1586;16084;116156;427684
2696;578;432;662;692;1383;9380;51555;13091
2697;316;435;1334;715;1188;28193;278063;30634
2698;478;149;805;407;1492;35177;118019;66215
2699;1063;592;127;413;2054;28410;181619;122222
2700;412;237;248;838;599;4042;86349;912041
2701;161;750;317;446;5380;6364;273384;41456
2702;411;392;1002;1231;607;4511;73544;691159
2703;1317;681;357;948;609;53093;110534;447921
2704;770;332;486;910;1203;16409;234567;167890
2705;494;268;651;290;2284;24317;74072;94009
2706;826;348;425;176;2070;25296;289858;70240
2707;322;220;222;202;2355;5018;225070;401868
2708;515;654;411;802;1223;22300;178456;128680
2709;1172;580;665;339;1758;32806;210318;80621
2710;969;845;1409;176;1842;17702;3529;79757
2711;475;601;293;570;970;15177;340821;180624
2712;376;272;950;1019;190;32563;73357;14329
2713;560;570;1404;604;2723;6259;88090;74532
2714;566;377;388;974;558;9442;28755;18735
2715;355;430;212;176;683;10865;361981;380233
2716;300;729;372;469;1134;7365;128423;193010
2717;673;344;477;2896;1264;1927;72762;381831
2718;806;776;340;1389;2143;8631;148544;620391
2719;545;297;88;1679;1621;97511;4604;42786
2720;1023;174;187;1023;1044;101701;97203;475267
2721;436;266;1064;842;1318;23237;19557;130964
2722;623;473;690;529;1498;2475;90310;421879
2723;329;552;353;1021;2812;3974;85512;156251
2724;408;859;454;575;1246;15627;421937;524718
2725;501;514;536;889;1264;10524;132915;23980
2726;370;689;374;872;2746;3038;251468;12620
2727;757;948;518;142;781;60273;181651;79839
2728;190;303;683;975;1582;12743;58203;59925
2729;413;450;1015;2378;4668;123158;48545;692833
2730;735;479;352;1006;1640;28025;120225;223319
2731;182;109;460;446;2436;3206;131183;191982
2732;402;498;641;460;374;10872;73345;105050
2733;288;1047;1611;1292;4090;26674;223383;264465
2734;314;172;854;1007;1396;12697;6993;70602
2735;190;478;1176;2409;950;88979;67275;214155
2736;452;478;558;1536;1783;20005;388190;153751
2737;699;220;1353;221;1002;20848;33913;313567
2738;537;459;448;962;1959;8929;16440;491891
2739;360;583;559;669;874;66263;148341;139789
2740;519;250;247;1571;1493;28882;8700;238785
2741;393;1041;1296;799;784;24728;7557;320769
2742;922;933;517;512;367;11977;351926;218448
2743;261;327;629;709;2377;1850;140089;44624
2744;503;618;1384;529;2406;34064;403441;59871
2745;748;248;613;726;246;6762;76058;68594
2746;273;843;1288;704;1887;100436;95294;7576
2747;559;215;532;2267;4560;24159;46646;19568
2748;322;273;199;1724;559;3623;56226;74958
2749;940;1308;335;227;1887;54096;310624;394333
2750;570;382;50;321;2294;33190;77458;349972
2751;695;338;657;589;3112;24694;49046;139233
2752;447;244;990;586;2487;18795;119350;160176
2753;312;352;201;391;1792;16685;492671;39952
2754;319;388;529;1380;1350;1314;68620;114055
2755;443;339;349;1215;2496;8980;738365;11437
2756;279;321;760;659;1097;1268;5625;288055
2757;260;955;468;639;1146;64055;57269;208764
2758;401;498;2211;552;1458;7708;55828;228515
2759;351;249;621;573;2439;1162;107443;92456
2760;195;320;184;526;753;13230;66972;29427
2761;972;1084;644;1352;1868;41873;141109;168701
2762;333;283;744;1929;722;27597;864;90533
2763;580;142;343;321;702;26511;94924;366734
2764;597;561;593;433;1701;48648;68232;27365
2765;634;496;300;568;213;5662;47231;81650
2766;391;549;222;3454;369;40546;224060;316770
2767;204;618;732;742;1253;21173;93109;85324
2768;595;703;739;1810;960;6947;254272;259106
2769;428;807;788;610;497;24628;130971;51633
2770;531;910;2433;3728;5390;2387;137509;318566
2771;532;656;191;613;1840;513;12671;390763
2772;800;454;852;599;2194;38835;156711;699632
2773;760;213;569;449;1268;71813;113144;7062
2774;592;837;312;415;1266;3095;117787;472350
2775;211;584;987;1291;2105;18535;47800;115784
2776;277;804;345;501;1612;30257;62872;319327
2777;768;436;248;374;1020;12761;57741;792848
2778;482;597;959;986;603;34825;164055;213313
2779;357;487;720;828;1668;6551;80217;39160
2780;411;483;679;222;942;4818;36657;715721
2781;671;373;513;578;2177;16644;1606;8721
2782;285;361;951;1447;501;1959;4596;2485
2783;534;1167;1571;2319;3439;10780;26262;46548
2784;477;678;2247;518;1802;10270;566693;143676
2785;408;720;916;2538;1066;21216;330654;812014
2786;312;460;391;835;635;528;13204;93432
2787;272;768;382;462;521;26937;96702;76291
2788;466;225;313;168;4182;130932;187480;403762
2789;435;298;543;489;2386;17015;274991;749150
2790;376;371;700;822;1406;11319;71225;74841
2791;873;324;872;195;3334;56482;157050;86973
2792;178;476;202;2971;1539;13862;191869;3336
2793;387;772;548;831;545;23194;183473;84163
2794;830;281;466;1155;731;14035;19196;215150
2795;578;160;428;395;61;3066;27616;233650
2796;135;247;634;630;562;21960;29612;123079
2797;573;326;217;467;293;6366;54949;738284
2798;379;502;71;1179;2702;16422;133884;340900
2799;317;328;573;809;3789;27308;251844;129851
2800;423;487;300;845;1062;44268;31561;624237
2801;324;491;763;984;3198;46932;70789;83669
2802;103;233;542;126;267;8584;3579;235358
2803;1603;137;365;466;267;4659;16253;198967
2804;353;445;603;686;544;32568;358826;134818
2805;518;169;936;376;901;4181;110783;67027
2806;499;260;653;468;3548;5919;156337;158762
2807;551;701;493;2650;459;12298;69930;628993
2808;765;106;526;648;3681;8113;fail;797168
2809;705;349;507;280;1472;16912;65955;11288
2810;760;538;399;314;778;597;20360;5334
2811;563;371;822;642;516;6231;106619;652218
2812;668;182;288;984;5506;10178;fail;399648
2813;598;342;326;814;273;16123;121496;72285
2814;256;297;299;1011;250;47285;33024;68353
2815;558;631;850;717;1578;11238;2583;195862
2816;544;1047;412;177;1623;49384;76399;161370
2817;1358;473;786;194;3994;90895;87320;333206
2818;480;331;241;1194;2147;27134;438279;15875
2819;891;377;378;697;1264;1483;7961;16034
2820;442;385;526;123;2106;7539;81623;360411
2821;380;128;367;978;216;16959;140181;99845
2822;166;360;376;1005;1927;2540;252380;153293
2823;358;702;589;1596;3498;10150;201844;130752
2824;406;750;2636;950;785;21705;136409;88056
2825;553;563;244;823;6303;14507;30156;824560
2826;823;812;74;814;533;43537;111602;309071
2827;1505;752;485;4288;1918;35097;90696;fail
2828;462;423;631;911;2198;28316;21987;15168
2829;524;706;198;497;3236;28338;199364;688470
2830;750;720;1022;1526;828;51312;103640;293605
2831;323;1107;534;765;5187;35042;302936;319576
2832;517;462;388;469;1243;11117;290404;48463
2833;1061;275;492;307;2160;4559;30516;152284
2834;399;728;707;2143;1498;9548;26307;473165
2835;660;255;405;240;734;26334;89240;99962
2836;23;390;532;265;438;17590;3358;3064
2837;217;167;518;672;444;579;436583;525844
2838;145;507;713;1510;430;88142;161100;32347
2839;264;193;875;631;970;81073;139357;80608
2840;451;529;540;599;623;792;110689;191158
2841;782;289;464;224;965;1213;328744;420623
2842;430;414;1456;936;3980;22994;581728;268536
2843;382;284;779;653;1524;48943;11402;169372
2844;380;413;399;430;492;6073;76298;8659
2845;189;487;238;488;1215;29337;105176;273284
2846;243;422;507;193;1271;60216;198285;38617
2847;777;217;828;2201;820;16515;319402;102222
2848;735;484;369;2750;1618;8883;234298;201618
2849;442;614;348;766;804;11016;7478;54138
2850;705;242;969;241;527;8898;49479;550538
2851;752;573;377;1469;1214;48727;225;56983
2852;531;720;837;1276;2490;25129;606928;536996
2853;471;315;572;1244;1509;28333;219561;163265
2854;942;415;950;334;1042;12013;36384;112892
2855;986;1390;524;659;2298;95165;238048;512283
2856;239;252;716;1258;9032;239;17596;57712
2857;1016;236;257;260;587;6576;534484;133825
2858;196;457;701;2535;2834;51108;500247;42563
2859;710;695;315;284;380;20364;6741;71091
2860;377;345;715;1337;2767;17139;50941;182883
