;RLS;RLS-N2;RLS-N3;RLS-N4;RLS-R2;RLS-R3;RLS-R4
2657;417;136;9752;158184;704;775;2580
2658;683;879;129809;110029;1352;294;324
2659;727;2856;887;87279;368;805;844
2660;751;4796;3477;23111;693;358;427
2661;297;2829;15998;22466;1179;469;797
2662;375;842;48465;30018;950;521;1364
2663;139;1910;14733;11217;732;856;1387
2664;298;1091;13499;14569;292;240;1295
2665;286;14024;8100;270812;828;1059;757
2666;583;1641;28313;5460;178;891;2006
2667;457;892;1132;57392;402;586;313
2668;507;2534;10732;132076;650;803;1559
2669;456;2111;49839;43734;800;134;293
2670;405;3476;15151;85014;871;663;753
2671;241;2565;31772;26180;1197;574;647
2672;404;1441;14571;237265;307;586;977
2673;534;222;2642;3935;462;412;863
2674;692;2014;2202;81790;401;1017;1422
2675;299;3632;16232;67309;429;492;804
2676;322;9477;16764;66271;1393;1298;832
2677;462;698;886;67896;292;743;847
2678;746;7929;18915;6921;960;863;493
2679;351;1186;50189;33572;717;689;1849
2680;149;1466;1267;81824;356;443;552
2681;458;1074;5138;60768;202;888;1807
2682;812;658;22808;17042;591;543;951
2683;630;262;42279;34585;529;292;899
2684;423;592;8860;2793;552;759;1244
2685;497;927;35431;41984;540;630;1622
2686;427;1830;21070;2664;363;609;633
2687;771;1249;7465;9304;631;429;344
2688;527;6435;6461;56462;449;308;1246
2689;296;5601;4424;19787;327;385;568
2690;517;4404;25693;36113;1023;1586;226
2691;530;2243;25323;49130;309;777;596
2692;52;2405;230;10311;528;732;857
2693;255;10248;10503;13698;216;1694;1953
2694;196;1007;7142;15444;424;939;580
2695;681;2132;3200;8687;668;593;868
2696;138;2885;11806;23465;321;850;873
2697;147;940;1068;11235;465;243;800
2698;334;1410;40658;26994;1506;1255;332
2699;742;6309;4570;12509;467;691;773
2700;210;833;177;2378;987;852;1411
2701;440;517;7657;11984;365;272;298
2702;375;1014;10427;51801;327;1181;551
2703;492;5226;95459;52608;276;746;878
2704;245;1172;4829;12520;640;535;1364
2705;515;1262;10352;7819;604;258;886
2706;318;1263;9410;40239;1050;934;1205
2707;355;509;1474;16272;530;1643;800
2708;186;1004;870;41441;268;575;987
2709;270;1858;6340;16187;524;736;411
2710;165;1967;2046;39856;599;496;329
2711;458;524;9146;7444;251;1278;722
2712;203;1903;1196;68228;303;755;594
2713;313;2566;5237;52906;344;2034;731
2714;230;2183;9373;57513;348;764;726
2715;213;2777;4636;20451;566;686;1417
2716;369;458;5226;11938;519;952;464
2717;373;1429;15531;132889;1801;1764;1332
2718;297;1329;2079;8477;406;797;259
2719;327;3222;1898;16352;321;1173;1069
2720;343;403;2745;279447;897;829;978
2721;682;5859;10998;44740;463;879;978
2722;172;466;4594;100270;363;580;1488
2723;423;6451;2826;91957;1040;479;1104
2724;322;594;1875;3905;506;738;602
2725;528;6221;7888;43116;298;1024;748
2726;217;1202;11438;13924;410;1943;1642
2727;353;1830;29774;4482;299;655;673
2728;321;4948;5737;80391;1474;1242;601
2729;398;4631;4882;88285;378;1967;1205
2730;326;5752;8567;2388;244;465;470
2731;223;5430;5354;113871;742;1179;1344
2732;165;1545;10208;2984;412;250;316
2733;362;1601;21738;66749;258;917;518
2734;502;672;74221;52543;505;2040;1241
2735;322;1041;2562;17466;692;650;1214
2736;433;2463;21883;49456;577;1709;4080
2737;276;109;31110;17304;718;435;418
2738;357;1942;20164;77033;118;810;993
2739;901;247;65691;83418;739;249;2086
2740;381;1494;6412;11353;858;962;1768
2741;88;2207;19273;19757;176;718;408
2742;746;5161;13500;11221;352;434;2168
2743;289;4548;40270;100770;508;394;1314
2744;406;412;3018;16821;1251;286;979
2745;434;1850;14574;14297;644;659;1789
2746;547;1343;13116;16392;457;532;594
2747;325;2131;12769;10559;466;787;2436
2748;537;3258;36799;1621;213;2491;608
2749;420;7756;349;303109;589;1464;594
2750;357;4745;4971;65436;396;1318;718
2751;436;3299;6013;24173;481;567;561
2752;682;1396;9109;132454;832;1294;577
2753;1264;1264;12001;7333;458;312;1291
2754;377;3941;2571;99259;674;481;2540
2755;612;813;2938;6813;618;453;567
2756;626;1136;13564;75468;315;495;530
2757;385;1188;17796;15484;206;1179;1227
2758;257;2735;11318;18895;864;435;672
2759;244;238;2092;3542;1056;866;1512
2760;550;5679;4451;37470;696;1566;493
2761;343;1107;2547;371;183;235;1117
2762;540;3160;13568;2338;1069;1958;2014
2763;218;1134;13789;44083;286;419;630
2764;370;2625;1470;8493;301;756;329
2765;224;2212;7313;21196;298;622;416
2766;229;491;11098;25870;597;493;984
2767;378;691;13777;87032;449;1190;1941
2768;175;1674;23976;10581;758;1324;845
2769;420;1763;12368;4555;797;373;1189
2770;268;2362;9445;25360;460;252;998
2771;331;1408;2071;11612;597;266;936
2772;397;627;33987;120861;631;1348;1612
2773;151;762;48413;61795;221;560;1805
2774;443;1815;3086;28030;616;968;2356
2775;667;447;47738;23385;1041;1212;1139
2776;339;774;21328;7920;359;1264;384
2777;351;1798;4286;52450;593;466;1182
2778;505;2061;21134;9380;746;647;807
2779;497;3227;42907;106999;1492;2253;261
2780;485;5663;48101;63961;605;753;1193
2781;522;774;5567;143205;284;674;1796
2782;444;1837;6615;27105;484;782;1103
2783;734;1944;3991;1756;1140;916;909
2784;571;812;9423;119883;616;646;433
2785;473;1699;1443;11265;432;363;958
2786;322;954;508;139009;503;1283;527
2787;414;1751;8017;62373;670;792;212
2788;729;888;20337;24810;497;486;974
2789;175;3468;17177;67965;487;1242;447
2790;479;2733;11480;14871;749;939;422
2791;661;2086;679;42319;1177;461;1076
2792;489;2791;14553;3377;368;919;2125
2793;683;1862;6522;13879;100;846;664
2794;401;2003;1492;134768;682;762;984
2795;626;6075;10485;75720;946;309;842
2796;251;4438;5007;10160;437;845;436
2797;385;3037;1281;53402;599;556;1530
2798;110;2218;3661;53757;401;2896;782
2799;254;1809;1396;90971;708;557;1426
2800;228;341;6604;62214;739;410;607
2801;522;3442;9261;152;633;584;1008
2802;404;4236;919;20890;490;503;933
2803;659;2276;16213;9522;687;1141;2261
2804;335;1958;28097;122915;778;471;1860
2805;297;4106;30082;33809;939;156;817
2806;785;2745;26281;16459;395;621;526
2807;173;9457;2544;191886;565;810;670
2808;543;2510;388;19897;812;466;630
2809;306;2331;86991;97841;579;1118;1008
2810;315;2978;5474;4386;936;411;1245
2811;413;1849;8348;72075;346;2200;1562
2812;262;1000;2040;13872;305;635;1106
2813;1143;2262;4324;139456;478;989;982
2814;567;495;3288;23966;325;802;1758
2815;560;4732;17425;10437;676;954;1105
2816;454;9262;2446;2754;391;970;1546
2817;248;10920;11539;48444;1504;775;1320
2818;176;777;7142;1349;523;805;262
2819;441;905;15806;26302;815;517;1659
2820;866;1488;27385;24940;786;788;816
2821;504;4970;18496;99378;340;575;1104
2822;253;1582;9808;25529;222;1882;1081
2823;224;4728;35563;72280;674;151;524
2824;227;1319;4096;118235;631;749;190
2825;594;4175;24672;20340;680;374;736
2826;300;1030;39767;29954;487;808;985
2827;412;1988;6590;77121;205;512;680
2828;290;2696;23004;12616;359;629;643
2829;296;3106;5596;29072;674;530;1731
2830;350;1652;9850;21638;721;439;473
2831;341;1417;40544;3248;397;1101;506
2832;313;5161;18408;1550;642;701;1015
2833;628;4405;22154;52314;719;2088;1042
2834;667;1973;20272;12408;938;464;962
2835;261;1460;26770;50016;622;768;501
2836;542;686;2944;136759;890;913;385
2837;249;3418;8556;81103;669;1240;1259
2838;376;5649;55243;73052;254;294;266
2839;440;1805;11987;1855;652;935;1001
2840;439;933;28841;237802;307;1171;545
2841;128;885;24751;14427;393;678;1273
2842;238;1106;4220;44400;522;920;1173
2843;414;365;2260;2698;437;546;1154
2844;535;1217;1237;51205;499;1004;651
2845;340;4683;17179;45243;303;1054;520
2846;598;3666;3306;39948;627;861;748
2847;310;1076;8678;60523;591;595;1080
2848;320;2830;1590;75058;589;500;1100
2849;637;7790;9038;156040;165;781;1662
2850;781;3449;3695;65448;652;715;2274
2851;243;935;6560;65969;297;970;464
2852;200;449;1289;126262;93;314;912
2853;392;2729;29256;6499;565;984;989
2854;239;1217;22397;30971;1085;633;1077
2855;549;689;14660;8002;923;2411;285
2856;613;2970;2429;18347;607;1387;1030
2857;247;1844;10059;44582;860;929;1252
2858;526;1122;34566;117000;163;1907;892
2859;354;228;11082;87715;490;1246;945
2860;497;2275;23084;64547;736;513;1299
2861;530;1917;2605;53430;522;1134;1252
2862;424;1333;56858;30426;542;1127;861
2863;276;2613;1283;186562;590;1347;500
2864;451;898;2776;23438;548;616;964
2865;341;1208;5870;53035;461;674;1353
2866;373;2053;3484;45729;535;3668;1634
2867;1324;2794;2180;278286;700;1353;871
2868;321;6929;6548;90185;588;1137;252
2869;263;10776;9847;28623;333;1204;1708
2870;803;2200;9556;13704;807;819;901
2871;602;3324;5720;100086;319;688;879
2872;287;3730;11836;43953;785;884;715
2873;673;2896;14396;105800;493;620;501
2874;635;749;7623;53033;638;1155;1360
2875;277;1634;8069;33469;755;490;526
2876;471;1018;2774;63914;454;790;674
2877;333;2436;10351;15438;645;857;1407
2878;360;1921;29043;15932;748;1249;747
2879;873;3720;4907;66945;652;694;433
2880;544;6861;5302;103701;447;899;535
2881;625;855;72194;22350;1724;2325;810
2882;232;402;4459;53353;370;159;592
2883;334;2921;12732;14042;343;602;825
2884;129;125;56820;92513;503;2015;311
2885;347;3078;27596;2328;585;478;556
2886;374;2670;9173;47466;413;565;1005
2887;704;6620;3438;18171;353;533;329
2888;1016;1938;1995;19726;650;801;943
2889;241;1633;981;61222;389;156;1150
2890;251;1059;22781;25155;351;1148;136
2891;666;2647;2976;53294;569;619;283
2892;240;387;22729;95104;743;1890;1491
2893;216;929;25932;157369;716;568;1153
2894;449;4093;9585;138070;382;1371;1413
2895;448;3216;12830;4963;2429;968;1040
2896;376;3867;56102;179605;401;77;706
2897;622;371;4124;48038;975;840;713
2898;394;915;26831;14388;298;353;1278
2899;768;2972;50947;33060;644;234;473
2900;393;2745;23857;60409;508;419;447
2901;500;2281;20226;3098;494;522;559
2902;275;4885;15543;82274;436;421;1001
2903;1032;6166;22136;39018;600;933;262
2904;1033;5617;49528;188085;562;257;1545
2905;534;1525;9809;19479;652;789;866
2906;698;2334;9624;17163;579;521;911
2907;216;746;15925;24842;390;560;695
2908;567;2968;22041;83501;846;685;2131
2909;396;2672;51552;225191;754;879;709
2910;287;2916;2765;16632;497;101;539
2911;397;2076;7701;3712;603;666;772
2912;649;3376;4886;113823;1174;513;538
2913;462;1976;8411;119468;633;1318;516
2914;278;1427;6758;20422;212;200;1025
2915;305;1663;8878;17918;162;543;961
2916;424;3140;9035;45117;476;2208;989
2917;350;1834;4245;87105;624;1235;239
2918;336;1972;7408;111376;317;1098;2027
2919;530;1023;2126;334700;133;316;1407
2920;148;4790;2269;116032;723;403;506
2921;609;1268;3921;126259;520;548;684
2922;323;1335;16674;3755;787;799;378
2923;508;5223;6538;46248;143;1409;1025
2924;650;2242;21832;45259;240;987;1051
2925;404;869;9267;13850;516;641;1295
2926;586;271;1800;100088;618;1560;647
2927;703;5025;16546;113690;1057;774;382
2928;387;3236;5383;51309;605;428;1144
2929;197;3085;26748;29929;517;240;807
2930;240;4705;5522;9691;316;1290;711
2931;459;1238;1419;16800;424;275;1628
2932;592;6568;35406;8319;849;1042;440
2933;697;3452;21212;48357;341;1512;2304
2934;689;1899;11920;5896;439;1071;739
2935;358;3831;19067;128517;1240;629;1201
2936;122;1694;13247;50208;1154;336;593
2937;776;6882;16021;23786;722;581;1737
2938;572;1243;28694;5987;536;564;1827
2939;512;1818;13159;371;242;1172;789
2940;499;612;14266;1951;141;151;236
2941;129;629;2201;19363;341;628;987
2942;414;3601;544;15532;436;577;196
2943;462;11897;40028;186479;1495;552;4581
2944;336;5989;7741;121418;508;868;827
2945;281;5320;1932;2875;545;537;466
2946;339;2032;18460;230;288;660;1258
2947;631;1316;15731;13187;967;582;1120
2948;334;6333;2818;5286;972;1332;1293
2949;344;506;20592;112568;2040;918;361
2950;264;5980;9781;116911;570;211;979
2951;299;1799;15795;32667;389;112;1286
2952;331;305;10466;44573;525;2007;1355
2953;274;2154;2448;95359;720;1005;1080
2954;401;870;348;45178;149;1237;1091
2955;230;1036;1147;83596;474;402;987
2956;282;1379;12031;130300;379;1065;1364
2957;345;7115;37277;180933;584;536;399
2958;418;5169;630;38406;395;997;947
2959;645;3636;631;27979;896;362;956
2960;633;1055;14867;70396;481;1014;822
2961;332;3419;27753;101463;529;608;642
2962;516;421;3472;13017;730;380;876
2963;227;1930;329;3385;449;949;1074
2964;642;4770;8776;251813;392;434;628
2965;988;865;740;78812;413;768;1583
2966;340;1893;5825;59308;1217;982;1101
2967;396;3299;15010;36007;550;599;2433
2968;536;4243;14886;138075;157;1042;442
2969;80;2780;13522;7859;440;943;942
2970;176;2797;42344;42976;443;498;1162
2971;500;1899;5171;87319;574;833;441
2972;428;534;2543;27365;642;416;359
2973;1108;1319;11315;66761;733;582;460
2974;348;1035;23121;6801;821;356;1880
2975;487;618;8555;341335;380;1165;909
2976;153;2691;8721;100458;916;377;629
2977;580;3271;13832;19926;1942;1002;1062
2978;315;736;511;19009;808;167;590
2979;349;962;10229;55833;469;600;598
2980;200;7628;19630;24942;931;990;2105
2981;124;1182;20397;34200;588;1149;705
2982;403;5271;41656;109898;806;711;950
2983;415;1322;633;115083;1043;423;533
2984;523;5492;17016;221;435;357;988
2985;556;154;4366;56607;854;845;944
2986;375;454;26460;137689;816;714;1708
2987;303;726;41338;87814;595;2727;671
2988;478;293;13538;134856;1339;1469;1955
2989;175;5004;6454;188334;557;298;547
2990;189;13874;50421;11266;334;1573;1283
2991;461;189;1310;75799;516;208;602
2992;389;548;94530;63509;480;283;1177
2993;173;3800;45617;1473;622;1248;956
2994;335;1181;11172;19482;1142;965;211
2995;606;5744;9655;21762;694;2606;701
2996;140;1638;15924;48625;322;774;660
2997;226;802;13433;135477;396;485;1495
2998;251;4011;8112;4630;336;1749;1363
2999;664;3519;40346;10868;526;327;1502
3000;466;802;18288;14346;998;873;935
3001;419;2460;10967;59574;955;869;887
3002;954;3800;25210;70177;640;314;1480
3003;553;1043;2005;22085;726;490;945
3004;655;3739;1391;11289;630;2019;1569
3005;322;327;13437;50302;592;248;862
3006;275;1666;7617;2142;665;601;408
3007;457;853;38243;42185;896;722;432
3008;401;1219;1458;23917;510;396;1227
3009;411;709;12340;26679;746;813;774
3010;616;1395;584;37157;448;829;142
3011;596;3694;83827;12876;678;289;1343
3012;166;8022;2509;83459;1662;1420;622
3013;660;1170;23355;126511;152;452;564
3014;355;1210;3777;34091;729;362;903
3015;254;3735;9836;80605;352;1499;1609
3016;556;2175;28738;57935;514;991;2055
3017;304;599;19321;37683;420;465;743
3018;172;3194;18471;13974;437;882;1151
3019;1329;1231;63685;111825;517;2549;1891
3020;452;255;7108;28436;209;583;770
3021;407;1534;26757;72520;314;684;512
3022;322;1952;34134;28790;355;828;681
3023;218;1028;7000;220793;780;1271;1258
3024;784;1052;14932;84780;355;787;960
3025;933;4491;22734;56766;722;741;1761
3026;341;2567;4917;48735;897;1151;381
3027;234;1410;13807;18282;632;1161;2110
3028;301;1054;3916;74014;401;415;730
3029;311;3704;1456;8530;793;507;415
3030;747;1814;2602;63153;1130;735;1800
3031;310;3497;13230;35809;428;896;574
3032;578;1400;1434;1088;932;749;688
3033;788;13366;66195;16409;712;373;2053
3034;289;380;3891;4163;317;1348;922
3035;465;1997;10478;41275;461;435;2100
3036;350;3472;9029;27864;2510;144;205
3037;382;1305;13700;18626;496;717;551
3038;301;885;9238;31864;519;1216;899
3039;307;1547;5309;20626;444;1071;730
3040;157;514;44198;65084;859;526;1406
3041;207;2006;1704;54170;389;1124;1274
3042;213;2617;2644;25526;433;432;1700
3043;748;8369;38167;16316;645;1339;1934
3044;752;1320;14767;5045;345;744;623
3045;235;829;26303;48583;516;1106;1498
3046;442;6168;12952;164883;1386;994;1450
3047;468;2952;5916;58119;339;1132;1169
3048;384;632;39551;12942;408;972;664
3049;325;310;866;1157;1072;358;671
3050;553;272;6512;56694;1132;1053;1020
3051;339;7218;21140;40249;279;583;322
3052;371;382;60530;18614;465;1274;238
3053;217;2123;18702;20677;565;1005;1140
3054;212;5297;4867;274;452;724;259
3055;634;266;2800;16333;402;511;1616
3056;499;2461;37870;33698;1085;532;328
3057;382;2887;3736;68300;1146;1662;1194
3058;234;657;7023;15393;215;1154;601
3059;212;2762;12733;119955;214;1583;658
3060;504;6321;34614;117893;449;196;258
3061;62;2308;1683;18446;212;1087;524
3062;539;401;35110;83386;121;869;454
3063;397;1069;5225;17759;626;954;774
3064;167;404;3859;31522;385;1068;812
3065;704;4204;23376;8350;218;994;1048
3066;397;420;3955;19855;424;626;310
3067;349;7879;17866;34556;747;376;954
3068;276;3357;12873;130516;447;665;1233
3069;267;6950;10009;21678;973;1028;807
3070;396;8426;27376;247393;1108;876;866
3071;366;1327;7055;58355;577;455;855
3072;281;714;4478;4698;635;691;2105
3073;188;726;13177;65459;805;41;1045
3074;366;496;62200;53496;1221;3382;648
3075;215;6407;4003;19545;591;780;527
3076;140;5783;3507;33297;502;508;815
3077;810;2543;8447;24680;872;600;949
3078;294;2211;6100;93397;528;1408;1041
3079;496;1194;34139;21832;1204;1599;1218
3080;371;4771;37464;21986;555;754;1144
3081;477;4741;1985;70096;1195;377;549
3082;778;987;10593;78424;579;130;2006
3083;216;1125;22205;60256;885;589;712
3084;678;540;23608;79376;380;1925;1052
3085;340;3231;12280;128382;816;950;890
3086;1248;1929;5209;58446;531;2336;2358
3087;363;7186;1556;24218;44;299;776
3088;359;787;34213;12683;555;402;848
3089;394;1616;24577;18917;492;477;738
3090;540;1024;3067;19114;1127;790;1153
3091;160;2089;3626;70499;581;531;587
3092;356;9625;21833;72833;271;594;1454
3093;319;2826;470;7192;579;484;621
3094;649;11683;875;201115;679;633;1176
3095;194;5515;6993;167923;782;388;1940
3096;358;592;10238;74416;223;337;661
3097;634;2881;10132;38857;571;520;836
3098;415;714;38893;41614;376;745;803
3099;472;787;17914;6623;855;664;929
3100;163;1916;51716;35290;311;847;1372
3101;541;196;17453;30964;529;785;2826
3102;295;380;12698;16382;409;413;421
3103;634;1324;2904;2764;581;1081;1733
3104;252;6528;1071;160658;700;363;569
3105;283;5206;8652;27102;1040;953;598
3106;796;2556;6046;56384;1005;1237;427
3107;475;3297;3440;245803;367;773;995
3108;420;1451;2003;10602;745;632;1206
3109;481;219;4364;30385;187;896;311
3110;239;760;14862;86120;629;268;1088
3111;363;6513;37869;3273;922;1053;713
3112;289;182;22105;17750;585;656;855
3113;506;6730;36033;63671;289;426;379
3114;151;441;8707;64416;574;197;1532
3115;588;7894;6670;69845;945;492;444
3116;593;797;47059;13490;494;427;195
3117;809;5303;32900;677;123;695;2145
3118;725;769;65391;10229;953;519;2424
3119;327;1804;11664;28997;775;340;964
3120;267;4365;8854;73725;518;865;368
3121;77;2506;42021;8237;323;1104;1268
3122;462;415;6911;28113;686;561;1031
3123;352;1889;2684;58186;735;569;857
3124;564;2171;6874;24441;358;838;954
3125;284;2036;91166;5325;519;924;1633
3126;661;3940;2348;11987;702;865;530
3127;355;2860;13542;12085;564;565;1331
3128;500;3555;8407;8684;563;667;1573
3129;445;2799;2934;3871;268;1056;940
3130;308;1942;102889;114124;769;1429;403
3131;293;2532;5340;13310;1235;699;456
3132;466;2815;28008;14945;305;382;785
3133;425;2244;11197;10719;563;152;929
3134;304;2872;1524;31095;327;837;1530
3135;724;2119;4742;22731;412;298;1252
3136;455;1670;1978;46584;756;392;122
3137;298;6423;8227;8416;1204;629;827
3138;401;936;18493;33017;587;641;666
3139;464;2933;18863;431;261;878;242
3140;466;3506;14719;93376;232;2275;664
3141;817;667;13201;35103;435;3122;1070
3142;280;1785;4706;149328;218;476;981
3143;114;2346;44911;87890;623;1758;828
3144;453;9605;33640;6531;462;2210;1187
3145;226;234;7759;95535;699;1041;834
3146;548;1662;12412;13520;980;589;347
3147;328;3383;24568;178183;352;1198;1560
3148;365;1342;21563;3343;415;831;774
3149;404;372;6670;21377;469;665;927
3150;811;3998;1204;175561;404;1463;914
3151;1098;831;9285;111663;572;491;752
3152;386;1203;456;2510;630;880;566
3153;311;8286;9768;46615;729;493;513
3154;478;6295;30452;192660;1349;457;986
3155;257;2989;15724;21546;624;503;309
3156;302;10796;14539;15991;352;1063;1509
3157;647;1696;5487;12602;1115;1552;1656
3158;243;1446;6515;30193;470;434;1877
3159;395;2182;39617;26192;563;871;819
3160;402;7036;3225;37266;481;615;766
3161;180;3430;2348;25792;796;422;949
3162;688;6364;255;80608;299;491;1149
3163;1144;1639;19078;209984;731;554;901
3164;484;4440;8211;16196;1463;431;665
3165;1148;5640;40319;8513;1134;215;530
3166;606;2249;4463;48535;574;426;231
3167;356;810;24985;5923;424;1732;1389
3168;107;458;7388;44723;271;949;572
3169;217;2181;1845;185618;737;391;752
3170;528;4522;1126;36520;1081;1994;1475
3171;112;6920;3151;5646;510;721;279
3172;516;2635;4713;54325;262;1338;1168
3173;201;1122;15683;10699;288;705;163
3174;571;3458;4512;13780;199;2016;507
3175;1239;4023;35879;41403;926;982;1141
3176;276;1740;17841;22642;461;487;592
3177;731;1605;17750;55944;1357;1114;698
3178;342;841;6278;19072;371;393;620
3179;163;1432;3402;33816;597;534;359
3180;367;1198;17942;361234;636;326;1127
3181;1039;6152;5227;4648;1005;517;217
3182;623;3127;27664;163868;651;316;1845
3183;460;2095;5328;63976;448;814;633
3184;445;569;431;5570;548;526;990
3185;184;1116;48438;70333;472;428;1335
3186;57;1278;3956;16901;559;563;1372
3187;362;917;9307;5804;864;348;1414
3188;306;1445;6319;54770;396;454;1115
3189;392;2150;57749;20693;630;566;967
3190;432;1056;1357;88768;964;682;1757
3191;418;2118;41824;146142;421;1260;642
3192;292;3407;7972;105152;255;1249;2362
3193;328;4329;57854;25024;1475;1580;792
3194;291;1586;10620;36566;443;583;102
3195;408;729;5796;23244;568;683;552
3196;515;3557;13863;15715;1085;756;590
3197;835;982;26029;32276;404;816;1851
3198;432;3613;5675;43508;770;726;757
3199;187;823;10818;105987;863;286;2099
3200;454;959;17407;8295;165;838;723
3201;493;424;6946;42944;441;911;828
3202;610;1706;46832;157347;2010;461;478
3203;189;904;4012;14795;241;1082;926
3204;413;2125;28084;1603;533;659;1622
3205;445;4605;20361;64592;561;410;1180
3206;396;1866;35113;36283;548;1138;533
3207;573;3559;7489;15268;553;162;1448
3208;271;2354;13060;73715;600;762;740
3209;207;1779;2674;116517;901;350;898
3210;150;389;3643;12632;993;261;370
3211;618;2076;3499;82863;990;505;2240
3212;346;1975;11698;398316;726;1416;1887
3213;537;1268;9746;12464;926;1093;560
3214;522;7458;80962;62469;875;1224;791
3215;788;6690;22069;20241;468;619;1792
3216;444;6215;3017;79974;887;654;1270
3217;335;572;22237;18274;942;914;1492
3218;781;1170;6128;121870;454;737;1216
3219;388;2102;13190;7281;467;738;946
3220;330;1182;6277;31387;942;735;923
3221;227;3424;2283;96200;373;430;515
3222;671;2404;42178;3591;853;1824;731
3223;516;3340;19618;131721;850;473;1546
3224;701;2432;1270;47042;509;414;812
3225;567;2189;41067;10583;563;2795;1148
3226;553;977;3786;8100;393;420;1315
3227;842;2078;29043;38061;382;505;761
3228;349;2666;27165;109507;435;1788;1464
3229;227;1320;438;140518;298;633;1363
3230;265;2410;2059;17205;483;746;1404
3231;304;1159;10480;68408;490;234;790
3232;187;2212;7309;118526;629;469;599
3233;270;2470;2256;26016;187;758;1117
3234;432;4430;3111;2096;170;1662;2295
3235;706;1807;5145;828;237;1096;738
3236;224;10617;1116;4431;550;1075;904
3237;806;1204;11561;28495;244;224;713
3238;291;2093;3078;28505;297;985;925
3239;416;3230;17955;62471;402;1685;463
3240;580;991;3969;27333;512;464;421
3241;175;2047;8766;9894;449;466;828
3242;434;6332;27103;31670;720;907;728
3243;253;1593;2554;110797;861;1373;785
3244;547;1957;8599;85247;1007;856;2851
3245;170;1440;1180;41574;228;266;1617
3246;351;2032;3267;115508;849;1132;2370
3247;209;1241;46916;286057;703;829;1696
3248;604;2090;21304;55026;179;1137;1741
3249;440;1949;4207;106339;437;1271;1007
3250;281;170;9109;34767;365;322;642
3251;229;3807;20946;10571;629;512;494
3252;409;1096;5781;16170;1007;650;410
3253;171;3422;8189;152427;928;1527;1001
3254;599;1948;10469;18230;577;1371;894
3255;97;3303;3387;9217;932;551;254
3256;190;9679;4043;60524;1060;1925;972
3257;549;2386;6787;4996;786;280;1159
3258;646;7843;23632;69808;218;921;585
3259;535;349;14653;4794;406;853;1224
3260;353;2013;12262;48398;369;307;1155
3261;258;8120;15497;124624;1060;1002;799
3262;366;1227;38364;64662;635;808;444
3263;574;529;1794;67693;423;801;685
3264;311;6623;552;25962;775;348;1630
3265;381;646;46482;53475;1595;1243;1228
3266;404;875;6863;9866;266;457;566
3267;355;1643;5260;13777;234;317;164
3268;448;2702;4718;54650;544;1178;1908
3269;730;1452;25185;58845;348;801;1557
3270;251;4118;8408;22775;333;828;1805
3271;263;1514;13569;26110;548;243;996
3272;485;1766;15624;136826;335;1403;613
3273;700;8715;28493;39616;628;651;443
3274;153;2731;2144;34102;877;1118;679
3275;295;2086;3668;14202;386;531;526
3276;756;840;3767;29910;742;1092;1503
3277;459;2207;14675;88172;330;1256;822
3278;345;1083;1909;40934;291;586;1150
3279;237;529;8379;16941;593;186;847
3280;670;570;1718;78144;346;685;1150
3281;272;1007;7521;32212;492;1507;604
3282;386;8614;24510;15287;383;393;200
3283;321;726;4404;18838;543;298;1174
3284;371;697;8536;32079;1087;192;567
3285;381;4810;6930;12656;445;808;557
3286;395;4524;11790;41747;564;1028;275
3287;565;5596;8023;75822;548;784;647
3288;448;8893;10268;5648;1263;1144;820
3289;483;315;15589;35351;408;496;550
3290;469;939;4127;65833;372;1140;1522
3291;365;770;10079;33619;571;550;1622
3292;536;186;9367;4801;969;1090;1071
3293;359;1535;9667;11545;637;1589;790
3294;427;2951;22962;72997;186;728;529
3295;591;4544;5422;261514;191;672;1082
3296;275;1778;28503;15851;788;1027;1331
3297;248;7673;3394;65741;406;555;821
3298;815;4173;37256;159651;1368;768;1012
3299;420;211;6091;13761;706;333;826
3300;266;5691;25472;157507;494;1468;1503
3301;456;894;18861;21138;626;1243;1297
3302;559;2152;16284;25406;286;750;668
3303;503;6119;7296;58603;99;1163;249
3304;610;3583;68125;31015;1085;199;789
3305;230;1337;42139;6137;468;414;1031
3306;355;4206;9156;12164;276;1225;2129
3307;977;1559;397;103754;733;434;531
3308;275;1473;30690;23333;457;1426;1165
3309;448;439;14700;118312;655;600;1275
3310;745;290;19546;7688;731;857;350
3311;240;2311;18569;43201;633;670;826
3312;275;376;17547;11287;359;546;1119
3313;275;1059;12373;38640;610;531;363
3314;419;1299;3350;117947;396;397;587
3315;838;1842;20957;7574;471;963;674
3316;48;3937;4358;27434;220;534;509
3317;557;1385;6229;1027;1165;989;127
3318;243;6818;15700;63210;1018;647;488
3319;298;3154;28397;28150;414;1188;990
3320;637;674;5529;35337;1480;175;1121
3321;559;7108;6728;15590;110;320;598
3322;794;1493;4944;38243;387;1540;378
3323;572;795;7637;6064;268;625;818
3324;244;1629;2161;72876;367;428;282
3325;382;1205;11744;27769;355;492;686
3326;853;11322;24841;269705;440;1825;1709
3327;213;597;8048;69855;1039;1010;408
3328;273;2427;12435;39475;352;667;680
3329;494;2743;25027;52860;533;351;1602
3330;393;1508;14127;41265;558;946;1437
3331;216;325;10215;8958;707;785;568
3332;260;1976;2720;23157;193;369;2105
3333;118;2262;2291;82284;632;313;1296
3334;235;2588;53165;387871;639;1036;1184
3335;251;1419;7076;7863;810;765;689
3336;325;1893;3495;5076;655;1044;1821
