;EA;EA2;EA3;EA4;EA5;EA10
762;742;613;1331;1540;3440;21048
763;1113;1109;1955;1736;2180;55755
764;1171;2101;654;5569;2358;2582
765;340;780;637;2563;1782;23196
766;941;530;1230;2264;5374;16413
767;491;782;1624;2214;1868;31427
768;778;1167;2988;1743;10309;89580
769;620;1159;1670;2135;3239;34851
770;850;408;966;1817;5272;7638
771;884;668;2538;1522;3994;71597
772;1434;1062;3820;2357;6371;485082
773;711;1434;1053;3402;9156;155005
774;339;657;558;1358;3354;11196
775;562;778;1075;2533;2507;113126
776;477;1025;1336;5224;3112;174475
777;344;781;2240;2471;2265;68378
778;810;1114;1506;2367;1013;1112
779;1603;1096;942;2851;3937;95702
780;557;1169;1306;537;2689;97068
781;525;1959;1168;1699;2130;21858
782;1418;748;1393;1922;1430;51980
783;1207;1377;1985;2923;5862;6486
784;1304;606;380;1303;4395;35760
785;992;1847;2697;665;2876;93722
786;1399;1354;473;673;5502;62981
787;551;670;1541;1427;2093;43315
788;547;2198;1087;5969;4013;70497
789;791;1682;1616;6319;2316;32950
790;753;707;2643;1876;8688;51959
791;56;1650;466;1522;10807;7077
792;942;1300;514;2832;4013;132357
793;671;1046;1322;8411;1836;85646
794;375;692;959;3519;7154;198369
795;996;196;1532;4624;8644;18744
796;553;536;872;9307;5317;15874
797;747;1045;1987;1559;14309;15366
798;1237;1247;1261;1698;1826;124984
799;695;897;1117;4834;3149;114638
800;696;692;1304;1524;3344;28525
801;443;1245;1349;2204;5658;66117
802;891;744;1333;1913;3100;78458
803;1127;1927;1166;457;2351;5788
804;571;815;135;1879;5450;278998
805;932;946;1280;1738;3047;3094
806;434;1075;1157;2419;4329;44407
807;851;544;721;1880;23966;176360
808;805;1122;292;1947;3873;28
809;353;723;1272;1552;17397;261040
810;917;936;1957;590;4916;62264
811;917;2193;1615;7296;9391;247158
812;777;561;521;1541;600;27042
813;328;1093;1157;3052;1784;76762
814;1000;1831;1477;2236;6624;35130
815;1060;622;1138;1166;5469;94671
816;566;696;1245;4817;5279;84317
817;771;839;1148;1911;1106;165693
818;662;273;1258;2858;352;118021
819;189;409;1879;2744;1954;40667
820;1330;1391;1937;3860;3319;37781
821;1582;108;1804;2748;10246;13782
822;924;1800;2137;2668;2088;222011
823;165;1128;842;838;1030;144965
824;992;870;1227;3009;7357;87292
825;1028;860;828;2219;2737;1245
826;872;977;468;5068;13121;36328
827;790;1342;991;289;4807;77645
828;665;1064;1599;611;1829;53306
829;1620;2781;4776;2287;8161;160950
830;733;352;806;2433;5591;334311
831;1613;325;1109;5026;1866;388907
832;426;369;1427;1307;1415;7063
833;362;897;1768;4157;2299;488181
834;1344;1064;983;2993;1176;172469
835;726;1100;1544;3257;5402;15204
836;1571;580;1752;6979;5426;2358
837;631;1233;2505;1096;2168;17983
838;587;935;1744;2391;1116;23719
839;502;1260;1019;2096;2911;40650
840;459;798;2410;3608;5008;28392
841;940;758;775;2844;1695;30228
842;972;3373;1629;7876;3312;24751
843;717;646;2359;5251;2972;419126
844;927;2148;937;1574;3318;1771
845;266;647;1078;1968;7759;47456
846;934;2020;923;5194;5908;47324
847;1501;1131;1720;911;1589;65329
848;694;1118;4967;5931;6830;92692
849;602;1453;1672;1233;4227;68330
850;946;747;873;3212;4892;46855
851;730;762;2331;2086;586;72296
852;973;465;416;2619;5036;4524
853;589;715;922;2539;2061;17753
854;541;936;639;5018;1681;225832
855;725;1541;5943;1112;6258;10264
856;1175;624;1341;409;4955;8446
857;769;863;1445;1622;10488;27884
858;729;878;1117;1119;6209;69630
859;1169;478;4914;3036;3568;315901
860;1032;809;820;1426;3104;41386
861;623;422;1223;3001;4159;59936
862;583;2063;2058;626;4358;73427
863;1426;2858;1832;946;3192;4575
864;917;1025;548;1047;3240;27863
865;735;1705;398;1836;5801;148874
866;507;181;645;1866;5351;54137
867;1008;1271;1404;5166;10628;430870
868;1413;436;907;1491;1550;18448
869;1078;163;2508;2279;3063;157641
870;1060;687;609;3087;3444;219041
871;483;233;1987;5225;11204;233899
872;1369;694;969;2252;2915;29168
873;1575;1098;5842;841;13654;40371
874;940;1503;4832;2640;2066;90324
875;508;1453;1058;4488;3353;67691
876;638;563;2602;1208;11172;164399
877;445;229;1068;2520;3213;9423
878;706;885;1086;3072;2127;159582
879;1562;470;1789;4947;3261;122161
880;608;1446;1246;1371;4724;70407
881;508;1231;1629;867;4484;19121
882;867;191;2044;1796;1495;45239
883;462;1570;663;4863;6794;44995
884;914;981;609;749;6602;95507
885;361;584;1198;2097;474;4009
886;426;1003;1809;2581;4371;27094
887;685;404;1801;5004;3786;1858
888;916;1539;563;2580;2295;15586
889;496;954;1252;1686;3350;42424
890;957;1548;900;22;2502;34869
891;519;768;653;7424;6399;74063
892;890;800;1858;2760;13347;163244
893;366;1297;1310;474;8837;128957
894;695;728;3318;2602;8961;20881
895;1931;1988;2053;2093;2572;84276
896;284;978;1104;1485;3199;23696
897;1023;591;576;518;3232;67474
898;374;728;255;1358;3453;164104
899;414;298;681;3846;10187;15031
900;909;905;722;2068;2315;30227
901;792;840;3743;2045;5057;134816
902;882;1046;1541;3843;2650;22542
903;684;1486;1049;1104;1692;77526
904;2060;1094;768;3618;7786;45813
905;895;102;2617;8427;12856;91611
906;982;2100;2611;3315;12899;98928
907;637;412;1141;841;4966;471695
908;522;748;1576;6880;1924;43016
909;607;446;1145;3706;2864;12613
910;894;1252;1468;229;4465;82350
911;285;722;1039;1973;3915;4739
912;904;437;599;4868;7918;135210
913;479;320;2597;332;1097;147344
914;2017;1432;1317;3243;2195;54025
915;1056;638;763;2650;2593;34172
916;1064;392;1578;2351;3884;102340
917;1075;603;655;3549;4166;5251
918;1376;2033;1181;4449;20016;185233
919;1274;2288;1844;3734;4812;467001
920;352;1603;1534;1812;1766;174901
921;152;863;919;8166;3500;35369
922;700;844;1654;1190;5333;47942
923;882;1324;884;2537;3538;64858
924;433;2840;925;2693;12033;20700
925;718;366;635;1550;10713;102288
926;976;748;1942;1489;5239;45070
927;541;937;2002;4330;3968;106282
928;600;676;1226;3750;18114;180885
929;1016;984;1099;2723;5270;14080
930;684;2144;2098;1747;4830;29482
931;904;1045;963;3531;1638;34867
932;1042;533;813;1015;5116;26429
933;1251;955;2213;4628;4538;174304
934;2211;1452;895;2562;7991;212331
935;814;219;680;574;912;9590
936;736;1412;1223;1448;3940;66517
937;2012;771;559;9431;4231;82917
938;776;943;4437;5966;2298;6901
939;861;273;1165;4893;4238;97896
940;942;489;381;1984;12380;112403
941;911;426;1918;1667;1767;7099
942;667;1032;2045;1961;2916;29775
943;1301;1381;1267;3135;1483;24153
944;541;667;674;230;5548;46352
945;790;1764;1299;831;4934;48540
946;814;727;1370;844;6291;16610
947;1204;1131;3771;3978;6810;170948
948;592;1309;759;2715;4586;11857
949;888;903;1655;1013;6172;37878
950;763;444;1824;1716;2322;19094
951;624;705;276;6271;2875;1852
952;977;182;934;2715;11370;731959
953;1292;512;1283;814;987;36089
954;612;1336;820;2140;4825;69927
955;1652;963;5106;6479;8588;62852
956;1281;2412;2147;4189;9164;25555
957;465;990;630;4590;3360;18590
958;822;422;562;833;4412;415
959;546;925;1599;1338;776;268745
960;906;1226;873;1036;3670;32062
961;704;911;1046;2151;5577;12478
962;1088;1291;2009;730;1920;57547
963;938;513;1682;1306;13939;40799
964;762;315;771;3787;1296;49426
965;1082;893;1222;1561;2017;78367
966;758;1139;1300;2114;2604;115501
967;495;496;993;1611;2630;20685
968;400;963;889;1371;5412;33119
969;997;361;1648;2994;2356;203819
970;139;424;854;1820;1319;16007
971;963;1593;3502;1823;4857;126030
972;1005;1302;1909;1003;1813;249669
973;1009;530;1797;1260;6739;5008
974;992;564;2010;3831;4770;24559
975;934;835;1470;4732;775;74106
976;909;456;1040;1061;3775;25720
977;747;1317;1164;3255;4592;33701
978;1228;1072;1123;2820;2609;218114
979;668;906;1886;2053;3386;40041
980;930;1143;2017;2480;4814;91409
981;714;1264;1327;2491;3921;65340
982;1700;998;719;6565;3070;209856
983;1301;489;1432;2711;12669;126053
984;1479;339;379;1433;4048;17136
985;776;1032;1290;1754;10604;69830
986;1265;1097;1262;1473;3694;19057
987;996;1764;1416;5926;286;8274
988;953;623;1184;1629;5114;8210
989;1155;688;474;5111;5288;9516
990;324;511;1420;882;4678;99598
991;578;206;1135;962;3576;49600
992;1311;1216;1696;850;5493;11743
993;138;1185;1162;2066;3793;8588
994;866;860;785;1196;7831;63866
995;395;467;780;1142;2612;68673
996;338;170;1248;1882;5543;26398
997;804;1562;642;738;3219;90940
998;1530;1605;835;1671;9311;496
999;124;912;1071;10865;3205;22160
1000;353;1358;2389;1939;8323;102352
1001;810;747;1355;1687;5389;69958
1002;531;1528;1999;5131;2957;81873
1003;925;928;2162;2149;11122;180490
1004;1342;505;1399;646;8706;73654
1005;918;1005;721;3018;13286;78526
1006;762;825;2226;4612;3828;29689
1007;1718;1048;2178;1864;13599;163674
1008;612;559;542;1485;3603;54732
1009;693;1055;833;2855;7533;239148
1010;416;538;2192;2884;3211;23834
1011;359;657;1231;3125;4027;35347
1012;586;864;2114;5142;1623;22579
1013;1195;1115;2058;3434;1729;218822
1014;503;419;1129;962;1779;18149
1015;730;2462;949;3235;4743;318165
1016;800;785;725;2045;3866;20437
1017;1926;1236;2012;502;12577;143293
1018;258;899;772;1721;7920;133497
1019;602;1640;1164;2051;3560;115990
1020;866;831;431;1540;4433;93800
1021;347;1987;2141;2484;8286;363002
1022;740;364;992;2105;5740;25464
1023;1406;1276;1365;2764;7107;50017
1024;974;442;793;788;5158;30748
1025;691;806;2282;1670;1844;107749
1026;620;1029;919;1678;1387;41123
1027;924;1616;2173;897;7857;41249
1028;947;926;1104;1705;3708;116934
1029;906;1394;941;2788;2355;112979
1030;731;1466;707;5460;2753;108486
1031;1356;764;397;160;5891;10705
1032;946;805;407;1811;2272;16716
1033;746;1331;2080;1556;1213;49234
1034;644;957;1714;3116;4002;50917
1035;875;597;3392;1955;4212;55209
1036;622;607;932;2357;3377;30660
1037;473;1499;1270;8821;20194;73642
1038;726;1638;557;811;5608;233622
1039;361;753;1224;877;999;30312
1040;1361;1306;2533;1047;3745;181384
1041;561;1202;1755;1038;2225;101229
1042;1090;644;1501;1314;3293;55040
1043;908;979;602;242;1628;169918
1044;380;174;1796;2399;2927;27175
1045;1115;704;2911;1115;850;30672
1046;1082;829;1965;2564;2034;181314
1047;819;1579;280;2770;4432;7773
1048;1573;1130;964;8429;9010;33787
1049;1568;818;1188;2986;9215;96224
1050;551;1078;396;1653;1892;39473
1051;1023;1414;1940;3913;2684;6191
1052;621;819;1020;1876;7438;64086
1053;813;969;1238;4493;5170;215059
1054;1508;754;1954;2893;7938;134195
1055;1489;323;1285;1464;10858;60851
1056;848;1300;1958;4461;3760;36140
1057;229;594;1251;804;408;43465
1058;1134;1006;601;1586;6593;110084
1059;1177;551;889;2320;5366;54386
1060;1095;927;744;1968;2215;71216
1061;336;1170;1283;3703;4641;200275
1062;388;1341;2797;1716;2011;37511
1063;589;994;1536;1340;3620;136996
1064;357;615;1386;3706;5934;276296
1065;1751;316;1881;2018;6278;18951
1066;1255;1657;970;4245;2569;58366
1067;519;1424;1175;2326;454;16369
1068;957;262;1672;2049;4185;265527
1069;1837;494;1788;626;5908;201770
1070;385;751;2549;4699;7491;46235
1071;1579;1088;988;1137;1397;5525
1072;538;235;1722;387;3004;33328
1073;1117;1036;1837;3674;11785;38644
1074;597;1221;1088;2697;4515;106290
1075;587;2104;1118;2684;9173;68414
1076;787;740;2159;1183;1662;19520
1077;474;798;1437;510;1545;51943
1078;641;1140;453;2649;5104;104896
1079;133;1015;597;994;2345;185638
1080;974;1188;3261;1918;3436;44336
1081;641;613;380;1603;2887;127100
1082;1571;1162;1737;3675;11163;152225
1083;369;295;268;3041;7012;39346
1084;400;915;602;1694;7962;19657
1085;519;752;379;3724;3840;261611
1086;693;1635;3309;2729;14119;439514
1087;1309;579;1105;1921;9463;162587
1088;1073;1292;1483;570;1270;58702
1089;468;815;762;2779;1661;95536
1090;1175;350;2469;2696;4965;284657
1091;943;4841;2092;1288;10468;194262
1092;733;917;929;1719;7892;53298
1093;301;371;1675;1611;751;174158
1094;879;836;1025;3972;3054;1252
1095;782;355;845;2211;1802;121695
1096;953;310;2046;3785;2343;84198
1097;2627;654;1389;1837;11889;94032
1098;811;389;1769;3757;7236;102002
1099;1864;660;3695;3956;2809;245218
1100;325;1437;1831;4540;7239;107110
1101;572;148;563;1794;6536;29507
1102;739;553;1565;1033;2228;30604
1103;680;909;1240;1643;1246;26606
1104;663;803;1182;1442;9491;129068
1105;2218;1216;2404;1748;6201;227246
1106;774;2452;1190;5432;2682;54318
1107;1101;1352;2164;2142;4194;53668
1108;1130;289;1407;183;1657;45526
1109;571;646;1609;6420;6267;93178
1110;301;590;1238;1624;1643;147811
1111;644;945;1383;1015;2953;42731
1112;1340;2852;2896;2474;7321;275476
1113;1490;831;611;4396;4982;35696
1114;1449;1837;1796;1812;2769;107173
1115;1042;599;392;786;5917;273590
1116;965;572;1548;1391;3334;59114
1117;1722;2236;857;4022;3133;19671
1118;682;699;1564;1681;6970;4881
1119;673;1019;2189;1092;7314;97336
1120;371;284;3188;2499;5729;93780
1121;462;693;6053;4790;2777;120724
1122;868;1171;2727;2558;2700;106132
1123;1294;1713;3707;1568;3638;168922
1124;1125;453;1943;2808;10109;78203
1125;1048;715;1221;833;1533;73383
1126;1050;903;1115;1919;4655;57837
1127;1447;1943;1311;5551;8858;134928
1128;1064;1835;2698;6146;1012;82555
1129;1886;1209;1263;878;4193;88793
1130;1317;507;1431;5586;3191;243261
1131;1214;1466;206;2391;6956;104730
1132;850;1189;1141;2955;2101;38869
1133;1065;165;696;3560;9217;9105
1134;729;539;377;2951;10367;132431
1135;333;276;1526;8822;5756;13054
1136;736;1571;729;420;2274;6115
1137;1518;1369;772;3024;3896;107617
1138;513;1357;2319;1727;4484;10809
1139;592;919;1440;2345;1954;11344
1140;1148;999;1495;1295;4693;95381
1141;1609;1534;3229;2550;4978;288111
1142;543;1321;459;2048;3602;57174
1143;865;1152;1335;1413;5085;37188
1144;433;373;1895;1707;4143;93510
1145;1023;540;3655;172;6193;234882
1146;1329;962;939;4563;5681;119685
1147;1804;664;1771;1491;5965;156184
1148;371;550;1201;2447;2088;42143
1149;663;547;2755;1890;1987;50778
1150;656;461;441;1365;7662;50412
1151;718;257;864;1441;4269;13120
1152;926;1138;789;2181;3936;172766
1153;541;1362;615;2942;5655;126106
1154;678;1392;3039;968;4954;139837
1155;735;513;1062;2866;1703;223499
1156;796;1061;3250;2405;2122;48339
1157;2466;892;3005;3354;4804;39902
1158;410;283;695;813;15125;137019
1159;755;663;1094;1543;10364;106690
1160;493;484;1005;2742;1297;3186
1161;637;1714;386;2251;5878;104282
1162;625;1918;2000;2083;6136;23576
1163;813;1524;3773;923;2556;5068
1164;487;2158;2205;4241;635;96494
1165;165;926;245;810;996;24714
1166;749;561;1683;1383;5399;160219
1167;505;1009;1645;3488;3019;64596
1168;802;1456;2178;2667;5633;43931
1169;1481;1378;802;10914;9143;52998
1170;1210;629;1313;738;2812;29695
1171;504;1411;819;5589;2900;16756
1172;595;1192;508;1340;1262;17150
1173;1535;1072;4685;1918;1879;412972
1174;468;1098;1437;789;1406;140456
1175;284;853;733;1563;2936;69863
1176;558;641;579;3733;6824;135379
1177;934;1130;3246;2155;8942;85564
1178;941;820;896;2618;4678;30604
1179;1272;819;908;1740;4234;86631
1180;964;1735;780;10181;4626;69150
1181;463;709;600;2205;1113;20863
1182;544;1079;671;1960;2896;120501
1183;895;1112;1203;3934;7634;213000
1184;1297;769;458;2950;2586;434203
1185;168;504;2081;1829;2104;164933
1186;957;561;713;2136;609;19544
1187;1703;374;759;1531;1148;396
1188;665;734;1384;1956;2739;243964
1189;719;391;1851;1846;2252;47098
1190;643;513;528;1636;1034;20505
1191;998;1039;1995;801;5610;43267
1192;1606;516;1268;502;13561;98729
1193;864;587;1574;2143;7618;116409
1194;877;542;1509;3476;3905;85609
1195;685;929;3234;4414;2149;98522
1196;957;1106;1083;3822;977;9008
1197;444;1094;619;741;6124;21421
1198;921;561;1214;1502;2126;25206
1199;845;569;787;753;9285;14340
1200;916;760;2732;567;12621;53213
1201;495;1016;1417;1381;9106;25384
1202;1353;1443;2106;3238;6465;30689
1203;938;697;1201;4189;10515;50007
1204;501;466;753;3001;1517;145032
1205;1041;722;2020;769;15241;63520
1206;1433;464;1889;784;10788;70416
1207;1219;703;1289;1273;3934;10014
1208;718;1235;758;1549;3981;11671
1209;654;763;1044;524;9663;5155
1210;406;1191;2041;478;3013;209766
1211;138;494;371;1649;1316;109394
1212;831;1163;1478;1430;1687;21623
1213;413;344;1005;1196;2665;119413
1214;973;559;979;1250;6056;92685
1215;596;842;931;1543;2818;194479
1216;785;987;1473;1888;1310;29967
1217;984;459;1618;1636;2165;11161
1218;1002;740;908;1071;10242;9820
1219;885;444;1477;1196;2612;71321
1220;953;579;1266;679;3302;23840
1221;115;1452;2162;3809;4385;26034
1222;1633;660;1226;2008;4461;49616
1223;1271;1171;2027;4175;2777;23619
1224;809;500;3932;3980;3755;2551
1225;648;1326;254;2249;1016;23312
1226;794;2182;941;1730;2997;9599
1227;585;1026;861;6064;1977;2019
1228;369;2816;381;3327;9628;77599
1229;1075;1141;1268;2023;2053;59854
1230;716;581;2288;3638;7768;49141
1231;936;516;651;619;6042;2812
1232;706;850;649;433;2366;2153
1233;1148;650;1315;317;3147;315
1234;1110;857;1302;2126;1863;20686
1235;482;598;706;2083;2374;83638
1236;1637;1831;754;1733;7470;83593
1237;843;1283;1787;6331;4298;74878
1238;1049;898;1264;928;3357;132093
1239;1915;2147;3131;3521;5222;216501
1240;1080;698;2443;4260;3357;123672
1241;1301;211;1675;2045;4824;3933
1242;579;704;792;3421;5976;55216
1243;816;453;1163;698;3952;98965
1244;844;1507;2310;1382;6200;16960
1245;1675;1101;1537;2693;748;177623
1246;883;378;995;8820;2404;193453
1247;264;762;829;1609;4359;107405
1248;436;747;2220;3075;163;41834
1249;741;604;428;2057;2489;49140
1250;472;718;1894;6015;1715;100956
1251;850;417;1230;2124;2003;142277
1252;689;1061;925;3106;923;9959
1253;703;497;398;1862;3770;142628
1254;637;497;742;1569;420;20233
1255;1079;922;1201;1112;3943;69816
1256;722;619;2800;1054;5174;81596
1257;710;739;1215;3003;4200;34014
1258;1470;718;1153;1194;9571;45961
1259;456;544;1996;1726;6952;50039
1260;433;1306;754;1943;4650;22436
1261;347;444;894;691;2421;37532
1262;460;1612;2879;1790;3326;264473
1263;675;368;2030;1555;6913;1669
1264;1179;1350;1806;10598;4356;60766
1265;490;823;1219;1329;3029;75762
1266;1084;1204;1505;1502;6774;57144
1267;983;852;3030;2913;6127;267106
1268;1061;1243;1100;2525;11158;237492
1269;672;554;2264;1653;4420;31072
1270;1168;1129;2324;974;4180;48453
1271;1459;721;834;5410;14333;233529
1272;298;1961;1340;3116;5167;169201
1273;701;1129;1548;1321;1683;25319
1274;534;759;1838;963;11356;33578
1275;793;1902;809;1168;2132;44513
1276;300;1101;1250;2454;1103;89974
1277;417;1196;2194;1664;2093;13778
1278;433;987;1382;829;4770;2597
1279;605;484;2121;2439;2353;1173
1280;726;1138;394;1025;4991;71621
1281;1440;655;3136;2164;4461;110331
1282;517;804;1632;178;1677;141829
1283;391;645;2091;3074;14642;165507
1284;1209;870;505;907;6303;31593
1285;1868;1750;734;2491;1591;16840
1286;245;618;183;3574;3558;101781
1287;646;781;1503;3861;3774;11911
1288;476;439;1223;2183;4876;372600
1289;2658;1301;654;3989;25613;211806
1290;1539;1271;1050;4180;2280;144739
1291;1712;1298;3040;803;8820;75094
1292;511;1511;741;1033;4684;104609
1293;721;392;773;922;1537;266365
1294;747;1222;949;2911;3495;61089
1295;1241;788;1777;1370;5729;124041
1296;1564;1705;1154;6590;1063;89122
1297;396;2595;1623;1642;4749;69229
1298;600;717;1575;2647;6140;14873
1299;410;1621;750;3325;11944;113022
1300;1124;884;3021;1810;9212;81201
1301;757;632;540;979;652;111094
1302;996;666;477;1203;7282;45307
1303;506;761;613;3207;811;99997
1304;1146;1102;957;2394;4689;4658
1305;2052;545;5525;1824;6089;97239
1306;823;879;877;913;1387;64080
1307;1290;2010;2055;1371;232;8940
1308;945;826;440;1555;4528;124365
1309;757;1019;811;4817;2994;197661
1310;916;841;990;3834;1993;18887
1311;793;844;2166;4435;3316;27461
1312;793;954;1177;2827;3491;18796
1313;1305;666;1093;626;3328;36593
1314;427;477;627;791;2581;11122
1315;442;236;241;2089;6022;45903
1316;607;224;651;1948;3596;47907
1317;525;950;1802;2301;1032;49425
1318;931;686;1796;1098;9963;212797
1319;1337;680;1324;310;1824;32825
1320;784;712;773;1171;4738;10749
1321;1073;1091;807;901;9086;11315
1322;739;987;171;3301;4433;54504
1323;1062;632;424;1057;9555;2371
1324;903;1677;722;3565;265;23398
1325;495;843;289;3216;2733;5949
1326;409;1810;1004;3575;4127;183628
1327;580;1029;1094;1537;1165;38702
1328;2671;1066;3099;3162;2380;192298
1329;1155;427;2015;4465;3676;42138
1330;1485;567;782;2856;2410;124877
1331;704;1502;583;2891;423;24890
1332;1007;320;1201;526;5729;27725
1333;613;670;336;1446;6908;23591
1334;800;1004;3195;1473;10643;43829
1335;1445;617;2022;1811;2029;37852
