;pmut1.25;pmut1.5;pmut1.75;pmut2.0;pmut2.25;pmut2.5;pmut2.75;pmut3.0;pmut3.25
466;259652;103928;308683;89459;54817;82803;79420;80549;3969
467;64959;236437;34554;12856;53598;33814;1196;6663;157913
468;677802;35037;84677;106442;12093;20520;21707;26632;21979
469;102258;61894;71142;47024;1488;49424;78911;289893;191128
470;204962;108931;82493;10700;12426;29574;42748;5997;8301
471;256527;247021;33782;43731;43251;294020;27245;8875;128328
472;379;81556;16116;71515;8788;15082;574607;3929;4638
473;139005;16099;2117;58125;49175;82452;7953;135823;29247
474;175583;239176;344370;778;181516;329900;228049;247216;120027
475;122179;38883;345843;12114;36968;27326;12825;449359;280099
476;70364;43313;9815;131707;73216;43143;16162;1093;9311
477;77249;71789;158823;70980;6036;36961;54124;28725;393079
478;146394;209912;133279;45672;128244;67062;18811;230903;31869
479;202803;221072;420835;16987;40421;67556;150655;204457;4353
480;462838;3126;17559;103638;195006;19588;107393;24522;54449
481;35404;372642;45745;92292;35462;215231;10847;19250;5622
482;148953;110823;89791;92654;167145;19256;221926;61763;437886
483;58544;92448;183283;55751;74134;119038;222845;314748;21024
484;166141;34429;18160;13947;14312;3208;28492;244749;162148
485;67817;99501;19512;21842;75265;8924;25244;10144;26523
486;77211;221389;171632;276185;38404;256573;101788;84889;624253
487;806737;656771;118648;114380;82433;83614;102669;692656;15482
488;24284;94488;150673;156153;81419;96024;50707;50402;28074
489;47112;49210;66037;46792;25019;188162;132432;10677;17876
490;292851;21109;16375;22721;30746;31190;56682;51804;6380
491;59138;67228;92697;15854;121721;37483;48625;16197;161449
492;24210;811;12235;2077;26236;43599;41814;41604;26289
493;1078083;16532;57526;28984;65031;48558;239487;294382;54121
494;30241;241247;79929;290094;41794;25692;19299;449781;21864
495;481897;79016;55030;12603;118771;49360;18712;42000;43259
496;182674;101524;64371;46612;28288;8526;5670;52388;33694
497;553590;68779;5706;6410;47774;98415;48352;18928;3548
498;19759;13720;38385;555318;59061;116917;878119;24046;115412
499;261202;66126;67835;82488;62776;161507;46548;60184;95795
500;30148;4938;148381;54684;3730;39671;28226;6257;4822
501;852;11494;43691;53362;69785;71263;28802;7324;344433
502;23348;36297;46241;6182;6799;227835;35241;88923;19172
503;175123;58740;39202;657378;63048;104744;70274;51222;12881
504;126213;52775;18559;148674;111484;79454;79196;22448;537193
505;28266;18175;32054;32015;13813;12205;47644;24887;323277
506;217286;16740;60100;19012;9043;2536;12201;41624;535689
507;153469;270944;2153;100332;70531;13290;21898;191601;36565
508;92512;248980;11496;50921;45797;165457;3513;26992;93973
509;30631;25348;22914;133179;25737;13744;57054;71019;21851
510;519;58055;100252;67844;17597;90599;19268;22812;120589
511;57047;26685;179551;3928;54580;115342;18250;52600;567
512;98897;589895;70438;168534;248349;328016;290429;27663;40512
513;140610;203581;168344;10175;54715;338646;816297;71333;85748
514;55294;73209;13751;8183;38430;11910;35579;27549;14178
515;26254;149000;63964;82614;73045;291005;39376;1582738;474603
516;98873;180444;288231;29775;169085;63134;170006;5688;37668
517;292498;256382;97412;29162;916485;3141;55923;321741;326983
518;65469;19823;39467;18984;4487;36620;45412;66282;9055
519;484337;19747;151192;69043;32524;32587;61164;14191;118943
520;31243;16122;116683;129535;28056;84916;16293;852;118339
521;127156;1473465;64146;180723;73593;402383;76330;274969;238297
522;19829;705977;9436;52291;2298;25432;72498;199077;21717
523;21724;295742;80366;478318;569600;116833;300741;321087;11683
524;41595;54405;116154;251700;60083;46149;1824;21702;112918
525;325724;144464;74508;45848;166131;10429;11985;198730;22467
526;13897;32991;440072;26450;118200;1571705;87196;542599;109097
527;264028;124964;28252;6016;47498;32482;39232;476621;5029
528;46234;117249;87966;19557;70689;18632;311521;419028;42730
529;27465;20891;168125;9689;15339;136106;2970;70868;134551
530;25780;332019;7697;78152;40880;2465;94320;666889;36619
531;280549;122578;64479;109408;89443;3243;7280;23917;37122
532;210603;82871;118766;97018;25799;2220;133079;41461;15929
533;187200;191399;544900;138419;6183;2027;263839;9221;597291
534;84668;16260;101317;55692;295459;11307;39447;96111;4582
535;440373;190151;12804;24125;206961;993877;14806;755193;5558
536;178204;20365;115554;14622;24413;63348;22419;143640;32678
537;18588;102439;177118;55306;40265;29456;149713;21729;13658
538;185280;60870;270794;384077;138418;226682;59969;505690;43723
539;206566;339916;82197;66512;205798;910852;67485;83385;54788
540;84592;120960;169506;34421;87826;32086;227676;1080625;311128
541;9139;19533;67834;2073;138900;90529;152843;27265;75536
542;250985;276197;56334;18198;26592;79560;9055;614;56061
543;110176;23682;11717;30280;4872;9491;40587;1424;23160
544;348824;3284;23630;144709;153602;38403;9979;65037;42926
545;201193;8247;124782;55204;144565;53222;13997;47698;952332
546;728590;28322;40556;73008;444866;143873;87600;28250;15176
547;6451;321660;288563;81203;62171;107621;7760;91356;25388
548;71836;10036;34570;19348;183776;63770;27422;8255;136967
549;15587;11622;48955;16361;40240;260350;141791;35518;70761
550;12559;6174;171318;69786;18074;49294;93277;87301;119320
551;41780;109031;14882;52608;8936;43726;183566;34052;240047
552;64285;76911;108374;209132;277193;74865;26311;186227;30946
553;90371;91509;10750;43082;30612;9202;68479;76074;127144
554;394112;1887;157170;15709;231430;131181;432061;28782;103088
555;83836;123138;93016;4252;1141;29154;21450;265100;274682
556;676380;17285;127355;219383;239439;48441;161759;311150;83062
557;834530;116454;15836;138473;14703;241111;20984;24818;47137
558;411966;140802;141189;42331;2932;226234;16191;9443;27190
559;255969;56392;236344;39073;64056;100258;90697;3942;13991
560;95675;81254;76279;12197;145394;266645;22614;128030;233823
561;48069;102196;55670;9784;6791;21788;73633;7390;74350
562;231026;442126;424694;30181;63519;43423;6199;65057;22370
563;565595;235498;167203;58749;129228;51020;465386;146652;21832
564;157531;283279;3950;14273;358296;39848;79724;20611;53922
565;72113;58683;35054;155231;56058;18021;72028;43460;40482
566;209016;84566;61777;44321;67494;31877;80470;10404;113656
567;25806;2645;47051;17214;61462;56173;50514;43031;28961
568;150036;124035;27337;162155;22329;127830;275938;23167;560175
569;707;94449;10851;226889;58161;59311;81629;33481;13002
570;6366;39370;38954;17741;100853;81891;65891;47665;147242
571;2959;56805;38968;12739;32730;41279;22178;26992;20896
572;59481;126651;66695;28260;50381;18981;36376;71991;4665
573;124866;1621;7653;157853;37639;5825;16403;62140;43478
574;32461;93975;30923;175687;153925;59845;42166;48382;53920
575;2848;445569;34844;269724;64306;173126;39843;87091;1414
576;151113;440257;558308;106003;223571;205323;339246;443902;143428
577;449438;152068;222769;350061;582351;69857;145199;489952;23141
578;525626;44090;101252;114606;66039;143093;125394;63017;65754
579;283700;3158;251629;14500;36679;101060;75743;43285;17208
580;39294;299517;552492;71846;31503;102840;99001;40765;18384
581;195709;325286;175619;58684;39683;47351;56582;42646;120004
582;80359;39223;108719;233624;959;64006;312240;448180;64513
583;230154;326165;16832;137203;553615;149653;41448;32130;123355
584;115108;2145;138047;3688;10785;221832;78125;154605;31370
585;47757;42729;75195;37316;54875;97095;56334;5874;2185
586;207811;129874;10436;93997;65087;146885;95370;61365;51381
587;65453;23582;265;158810;12201;8225;50348;38237;44716
588;667046;49059;67568;85357;81629;6550;196196;108230;12980
589;121426;10449;41861;18170;81263;21943;27942;5230;32578
590;69508;25481;20066;91583;252739;72535;63115;294550;757980
591;1023597;143219;23434;83654;49661;235282;90525;545323;392117
592;319822;105606;5700;141201;1903;255479;44661;41662;168886
593;4148;72468;2392;61531;255070;85990;15971;40809;18388
594;108563;186506;33521;27175;29429;11001;68810;30905;59173
595;302795;82536;76322;184033;61750;81527;4472;107766;97717
596;54499;8175;837458;83549;10468;274831;8102;503142;1093
597;146921;103452;12598;79765;167530;74714;22993;9993;138600
598;74687;15468;123949;9623;11036;85489;22714;803;122679
599;191860;315727;22823;43625;7309;536609;146718;63030;218926
600;945932;241338;18960;235139;8105;60243;853559;92939;21109
601;351704;20023;81689;59479;716859;143520;28160;73526;62904
602;34548;70023;48820;47731;62588;58218;88941;5495;129794
603;54213;147333;26087;43995;7410;1414;159470;31593;33078
604;230583;55837;83927;6615;103515;89232;14600;64118;10986
605;142459;160769;232747;25060;23779;169990;3254;38086;122570
606;40452;7858;63014;34783;697071;6101;257557;150427;160492
607;4031;28645;114899;48591;155354;26177;201489;9615;111649
608;39962;55065;260506;47873;27381;145710;278247;286032;2514
609;148077;14491;139607;465249;185158;46895;51148;55722;498500
610;4068;600000;100273;120435;144140;129972;5018;4237;17653
611;174556;8963;76830;62549;156000;18885;26352;17290;206957
612;58379;52384;44604;37049;1164376;71241;32956;71960;76121
613;306153;38662;67410;29736;51313;199;207146;28499;2679
614;34273;42026;76900;3027;1915;6671;1075;41540;41124
615;90464;40101;12448;27636;70530;40427;47392;2309;101296
616;336686;181639;192185;1808;13374;15811;98244;84909;20114
617;26792;226832;55426;6298;20381;114704;47972;31647;80392
618;342631;31165;521185;135583;27306;49113;53441;12861;134953
619;184814;129219;111736;55025;153996;27307;4457;10636;425152
620;39089;64641;134868;27097;47388;21867;24866;1823;37575
621;74417;36331;51189;142193;113126;32134;239994;525033;683215
622;244858;29122;167996;70801;178814;274880;19935;1334508;179294
623;110361;53202;8919;59275;7886;103531;40182;53291;87953
624;252162;17939;58863;36962;41957;92981;65334;122197;30274
625;41957;90813;105300;91247;18252;123593;171742;241412;55139
626;224730;32136;207645;183415;7391;127236;80670;8939;43983
627;44138;368736;56979;49155;58249;38852;2625;60396;144935
628;68277;115375;181021;161230;77610;14563;152943;12539;19622
629;21459;54702;157947;22254;149312;109325;103841;13065;6092
630;6261;265278;29370;2319;29084;23665;11526;23381;12080
631;119911;40074;20383;282394;42754;5812;128865;41228;58202
632;18202;75611;14007;21382;9648;420110;11320;187590;101981
633;29128;284670;96239;141582;65089;65082;13861;19842;10732
634;47316;25094;186853;40765;40307;99018;48764;43382;95523
635;121732;50427;230580;2644;40638;92559;10358;16077;15592
636;264405;35910;90058;16662;1470;19389;91154;96091;23886
637;352130;78962;41176;144226;73644;57306;174455;22461;13642
638;75882;13379;86078;108884;20712;219656;13507;26669;64951
639;55939;38352;195945;43557;171974;6373;33130;21051;3570
640;16780;17870;254551;311162;196292;104411;205065;25594;20601
641;69916;127523;32496;26040;41230;17016;23576;21287;19884
642;1864;18055;113770;14216;94751;43273;658158;1013;139493
643;532992;111054;5140;179992;390594;15350;15762;17573;49730
644;180338;304882;223791;13860;11781;23926;259659;134250;486159
645;37603;17822;36578;80640;118770;350111;91389;28284;44894
646;42754;25291;66432;29832;20567;113662;7107;16060;4326
647;60245;102670;57507;75231;75062;90914;140654;126767;88291
648;18424;165486;33198;891;19296;183901;239622;103898;67229
649;411021;10002;387448;18245;8806;25406;179763;101606;70814
650;31496;64285;40535;5727;22918;447870;23310;157949;35917
651;226745;22516;17085;16132;42267;115437;31497;69414;105575
652;9435;574622;106119;63752;20368;239892;69579;180810;212037
653;1394823;55585;56334;21812;48094;22725;45131;62065;197939
654;43780;94341;3389;10256;78440;40895;22778;79540;13068
655;9111;4108;95505;51508;3364;42796;11223;86340;20757
656;1179870;497605;205219;139087;21106;731193;99939;458084;424424
657;276006;106631;18910;111366;10453;89331;26302;40525;14222
658;96309;6821;208788;34691;44045;28456;98378;9506;26588
659;10504;15066;54026;37518;1269;77459;106424;69080;26163
660;36473;386114;27140;85831;57043;140915;47789;17243;58489
661;372818;19688;53808;37849;13504;83272;43325;379633;23818
662;69185;103351;31502;42536;289552;151570;141415;60487;12990
663;52639;23139;57179;127455;2495;16397;24075;26961;114226
664;140114;324406;41924;54740;134419;409556;29790;98888;7693
665;172757;17137;110319;174155;46755;61304;158335;36010;130539
666;31647;74593;154216;134229;152838;99674;13824;19029;180596
667;11710;96543;142937;132754;57710;734679;194189;191330;187517
668;30207;88960;50387;106643;41673;2743;33420;213601;82144
669;30345;110731;124675;91127;40225;48349;5042;74766;184631
670;123496;174888;715825;48104;41869;61101;127144;1511;20058
671;15047;29135;74501;29886;94823;7528;159337;39228;78154
672;261617;49426;109489;148033;1975;213346;3984;339233;40144
673;134957;3187;23638;165255;18306;133197;52860;35679;44126
674;80046;151083;161141;9104;38460;29596;38690;24165;133036
675;50920;13109;184052;116528;18778;8855;31842;68940;45557
676;222895;451433;40769;33637;9130;166317;22290;495762;83591
677;21681;26918;100545;4327;36924;82682;87591;435;35853
678;75365;214042;35995;18483;247374;201648;26176;247221;43902
679;608784;292180;50468;256275;125263;51413;14910;89206;17747
680;104732;96069;90373;30087;18199;9898;5355;21619;6375
681;48988;307420;379851;188734;637680;29381;1031875;856731;10421
682;17854;5867;21218;126083;3361;102924;192526;27232;7082
683;155619;71469;138315;14934;27774;5135;5719;402964;25839
684;51588;72074;25770;10896;11104;69091;29135;15679;277104
685;95733;18058;145370;87847;4304;104977;70048;14135;5542
686;695491;104533;19013;17096;59689;9315;129285;51509;319617
687;41640;2144;41976;21380;49655;45516;48053;32816;67107
688;29299;137283;38300;69396;87445;86509;80313;62843;1900
689;190854;237156;98355;2832;13193;565;32313;82338;64707
690;487727;16794;293890;1312004;364658;55909;113505;530713;21846
691;180446;1077248;33700;141189;21764;200977;55345;309059;66417
692;28759;45948;11616;28092;61184;24217;411183;12368;12877
693;168802;92155;45532;9464;4885;24119;44572;116035;11740
694;66199;2699;6729;142341;31393;8119;104794;160454;32727
695;161041;7887;21768;138331;81405;675819;81947;335334;122936
696;77031;58330;71908;62598;100121;223392;49616;56152;56715
697;154644;732;381300;176302;1114504;4590;496598;82242;274308
698;35525;111983;70316;16029;21305;224841;5773;34911;16910
699;127012;22350;28549;22947;59630;247777;61364;68860;55090
700;638781;71933;124854;65689;258833;483000;41043;72753;1029
701;6032;150798;105030;1739;58393;11178;21576;119889;11947
702;243169;422143;377397;136465;14340;93327;43253;29620;39857
703;290912;32326;77587;135328;3847;58774;9437;147041;296422
704;496813;186599;129218;58262;73088;291476;408721;140887;13977
705;199633;53126;522943;88890;491281;24976;45193;279938;31970
706;63853;62712;29774;8111;23089;1967;39230;34890;5642
707;125907;56036;107359;328172;52059;374071;97045;33699;493469
708;10452;40818;127088;21206;204451;9957;4626;41433;16797
709;219192;132035;301083;58496;75011;72018;10206;3237;28147
710;9540;401;273773;371096;35913;223354;80484;55511;6004
711;16565;1538;123061;7725;8853;89367;192869;37897;24885
712;724894;92143;66483;239089;358816;8286;23629;352;100849
713;65492;34805;5066;51701;52714;192526;17960;154596;620
714;78107;177328;536266;49417;101587;614334;6502;179188;72673
715;272906;216268;125414;59105;424143;133475;24593;109978;10160
716;465229;19185;153510;16352;32622;285252;160958;60453;329638
717;108330;29933;99723;18934;146769;112666;27735;1062;44861
718;215470;123188;39375;335415;192945;371045;38586;41756;769246
719;77514;141659;89094;63470;126249;24704;52858;131706;585735
720;365726;743559;450036;284879;27182;1113157;257335;3108;50347
721;219748;81249;186192;22014;167134;12304;76459;293279;279518
722;24720;126950;9520;15291;247521;141660;14844;7889;79401
723;50487;118850;280623;315527;101154;46549;45991;87473;154665
724;190675;120077;5615;105536;27794;59111;182099;14257;113074
725;168088;326083;10995;282118;143797;589701;16809;19616;57460
726;261625;356108;189912;190227;25300;305741;85346;112488;565398
727;76171;136151;75362;97018;7392;17042;147715;1441;86892
728;40492;10144;64194;18947;42331;43946;44573;53918;11480
729;10868;10140;73843;23746;10951;57799;25163;96321;102880
730;1675;481390;69013;70818;65129;81780;25282;19053;56953
731;75733;192140;13864;61780;2605;7051;17719;83409;118281
732;133734;598898;232914;105093;70740;38399;86912;203265;193793
733;452684;566189;59190;429938;80526;50984;66090;349303;63479
734;37791;278617;33840;606217;78386;90810;650040;62618;1781
735;17852;33695;5647;68308;489000;32382;33712;34355;982
736;31937;388793;55294;522871;44111;296770;233098;41032;187927
737;101475;76657;43582;29826;7216;98740;60382;266136;51844
738;322246;29249;9667;137121;217334;5537;35938;165319;6916
739;133858;80981;83448;29157;71341;35253;3786;17918;1011
740;395995;22762;9508;135430;294890;156626;46375;64371;567270
741;35042;4716;125743;38699;61913;76513;74149;49475;61925
742;332307;38468;17985;106328;8430;3682;235756;10861;42908
743;47190;95950;48742;35119;387481;31389;46035;404203;38041
744;350966;382486;54737;54489;28727;4770;226998;200134;866374
745;273473;50354;54404;197635;95187;94209;14487;304510;101176
746;161201;160325;22101;22590;212430;268634;31124;66297;191864
747;218443;41720;60631;7153;137;124675;15961;74619;2585
748;174094;59627;36343;352893;96208;226478;36544;339708;6160
749;27441;32630;325088;44156;368108;46486;157241;5031;789333
750;1728;15440;98698;241143;14221;32024;8867;83815;1249
751;31901;2603;7885;44727;250692;103723;25872;151167;39989
752;45759;180236;88573;138906;5050;74526;26079;242020;398235
753;63279;107816;225598;109638;21916;146059;200561;15313;97810
754;46407;11644;10903;42345;61651;2974;13463;4686;10503
755;276050;13824;259892;56792;32596;40754;46850;43845;24375
756;61934;50420;135306;93976;18429;57348;52318;1164;144393
757;220111;252504;138307;388657;53550;6454;136177;3315;169932
758;5058;116014;121601;38965;45290;104922;67207;133429;367
759;219556;110203;3446;98663;59516;234342;17058;27166;87290
760;12495;13687;523;4643;43275;19112;95987;7633;33369
761;89031;118773;66361;26634;22541;302004;23673;6938;1839
762;224289;112645;134373;128306;371855;145977;435152;46621;111535
763;206849;21225;80515;2306;327416;97734;138989;96550;6938
764;20559;53673;8944;37567;197412;14770;1254;247928;456914
765;24062;120996;383283;56237;57708;23176;496055;3448;136837
766;46155;98002;599817;12242;7469;954;28233;27718;78160
767;23642;1172564;97477;294185;296731;8302;108147;135750;369997
768;21600;90412;15052;13870;5197;71817;36234;43954;43595
769;102453;1608;107690;17742;28944;44407;28161;48841;487
770;36376;69896;83762;31137;254578;55667;19118;69582;133648
771;1622670;377305;467404;3336;438523;604767;465234;171507;2948
772;103591;208279;16062;3646;17916;70999;23365;7900;94660
773;471282;21158;330694;160122;326823;133780;27184;86286;5663
774;112535;483568;191332;97120;358922;420591;17116;515010;76034
775;152976;184057;39130;82898;20880;49380;135047;66419;18301
776;12891;26344;22443;102800;30561;36881;59886;25388;16360
777;87405;411077;9872;460092;137745;121724;39862;6650;6028
778;483356;288011;22760;649933;141842;305689;61374;276428;115631
779;143121;221484;23372;34573;9177;1764;109976;182270;22096
780;69376;77584;122602;96280;97845;57616;7640;32593;84954
781;49743;83203;132517;7307;24543;10828;21516;26275;119082
782;59865;88030;37241;178497;75284;50192;29936;136035;11943
783;127153;495555;13081;97644;14061;33157;186008;438051;55215
784;786;111320;16044;25028;226446;39368;46279;30011;108024
785;28514;7865;37291;38966;13654;7094;73166;12365;6711
786;18452;292116;118501;4953;47942;118231;52756;56426;272843
787;150202;256356;9188;34950;98683;66720;34817;28224;54219
788;307502;73891;634;55239;180755;9969;55556;42401;39152
789;97813;21604;21449;116150;96092;21573;91301;45679;7641
790;17862;217188;59257;487655;34644;491189;21939;248974;409356
791;70790;5967;26580;250926;42863;108271;112397;2427;42098
792;84528;69159;2878;92010;72444;254732;176213;51314;528535
793;125510;32622;5338;108025;33364;44653;12147;4994;25139
794;61104;346038;55628;119450;121102;178511;46548;84546;36769
795;36807;8200;54768;56920;157542;31402;94469;5690;8291
796;228922;25738;143460;384154;2446;137762;104048;261232;397409
797;209584;50505;8716;66070;95005;120012;5764;176497;144361
798;213353;64264;405014;149079;80949;59921;286474;65005;269981
799;111994;99011;142706;163296;152173;275086;106330;63688;14002
800;47701;178415;107838;8688;18173;4018;112226;74569;33468
801;99320;203781;3888;14009;41278;14620;73643;251;53523
802;40840;45644;59235;213080;12711;1027;143299;67343;65686
803;91812;163685;192896;172942;47584;6936;55122;312352;121880
804;46387;57241;80544;17224;83885;321580;26070;49162;47632
805;484606;53517;392547;35004;553525;434066;11289;281942;753965
806;74809;64711;45848;44767;99448;63021;141093;1853;36594
807;54105;145274;31884;422461;14008;47653;84576;183722;59710
808;494794;4659;94477;139643;155720;98767;16252;50480;49527
809;196656;35625;171218;192118;87497;56914;51306;436571;10495
810;227315;19075;24079;18203;71456;87860;55475;9307;1517
811;205355;126582;22719;153066;233184;77469;52097;92005;43854
812;369451;306212;75374;37105;146247;57553;24809;28873;114405
813;127736;4122;75695;32254;61322;13367;15515;87369;20850
814;191049;6422;40684;216489;11249;162667;133712;33903;90920
815;138205;61217;97261;6990;15571;88045;71300;40850;187059
816;71623;14485;16911;19877;4052;26734;58868;17446;522100
817;23187;289885;168718;70404;41848;145024;30356;29285;15911
818;136938;9596;229866;33440;43467;71127;49823;10664;139739
819;286993;210062;285076;1349;46534;13836;48701;34509;171338
820;195012;179015;13011;324222;125022;22736;760002;760010;827704
821;90267;206681;316;61161;23074;29086;48196;745698;515618
822;954651;14889;196924;29565;2249;19729;146920;5015;316792
823;12774;4100;102860;23880;6862;23779;12316;65459;59564
824;47415;14275;63753;153190;29311;11688;17513;22095;228578
825;530126;68925;286771;58725;20975;149530;150009;13476;25433
826;351753;441166;109526;177027;50825;254758;210734;48485;1160423
827;21517;125269;71607;6903;13153;45888;149685;91454;6123
828;93921;303700;201541;311995;794553;192323;102266;325429;39497
829;29704;397868;98605;21956;52884;11160;9841;21180;54078
830;210369;33404;58740;292784;2951;38284;111013;75002;52423
831;134609;265089;16762;221307;144860;15663;94031;14098;3435
832;43311;14863;24748;55928;26255;2336;81190;33924;61867
833;89515;6907;92735;2756;159510;70779;127230;148551;90305
834;40630;23937;91509;124017;9683;276855;48751;9202;371873
835;277443;114088;87300;17932;36154;8457;45088;133016;249864
836;56901;135719;15155;1433;14320;1986;32470;74880;99669
837;124818;74637;261940;111707;22175;114419;299567;32560;10601
838;388827;6741;34210;8432;21856;11614;61810;657;23224
839;81510;70759;60981;12839;91152;20038;331708;580;11105
840;287005;131879;52623;96999;15558;34482;125787;70566;20398
841;404747;279185;294058;528390;64057;78850;138788;373704;810169
842;249595;136922;34644;76554;176061;158736;43228;17685;16364
843;29269;37376;36800;93681;48581;47351;87938;9271;2847
844;180707;61064;179009;391110;105524;129783;6080;17928;32563
845;47410;77737;332371;35632;148759;75477;65532;259362;153310
846;185300;717799;2893;23222;12254;10727;317346;503934;327437
847;44826;49937;101680;37338;190365;95173;527460;21633;292913
848;72177;11404;76446;115921;712124;153191;152984;181159;34281
849;36959;420299;740108;230757;526670;8014;16013;303994;102980
850;8357;15661;152492;5126;61577;8286;10470;22526;61869
851;63306;23229;117151;75326;90253;24024;11175;128;57314
852;175517;321575;88639;44525;22002;15525;92797;86190;36411
853;30744;19805;18004;22027;217841;16334;4856;644;28897
854;414613;657197;181035;296451;50823;10330;3303;17300;5685
855;148200;25371;12438;265050;44225;172819;47144;19198;187193
856;446625;103802;46381;7417;112000;54901;48631;551217;43124
857;571506;55106;110682;20518;210861;163597;125054;20845;61695
858;6953;321296;91430;43993;131724;57343;128562;39242;79278
859;104864;44458;56469;78707;22457;133545;5171;34709;34976
860;298752;3901;20588;156585;131858;14986;18019;62914;185675
861;909338;87251;146007;60475;680547;396262;34013;416026;96020
862;414386;34707;171222;128964;79999;106316;125492;155461;129909
863;107927;121879;183193;2526;100065;12160;101030;68873;140926
864;90932;52858;52467;128410;335075;15221;69882;66050;305326
865;30598;17613;22935;101345;144926;118930;31388;73026;129003
866;404993;146699;86289;221674;42269;2373;543632;16620;37282
867;35644;24604;69781;116649;3605;129515;19085;132034;368125
868;71842;63685;6927;53939;33862;7085;94542;29988;240520
869;165397;36959;219662;91458;115218;132012;96554;40962;358099
870;211925;567043;113335;17644;156339;75124;10771;118896;31448
871;59377;42808;7523;12087;107893;91206;168634;20243;250143
872;415274;65410;78919;352983;246;13532;486494;165192;140212
873;72074;96179;41957;4629;46870;38500;14624;101623;3482
874;32438;8547;77613;32833;52889;11222;93258;27293;8962
875;67408;34857;368922;70355;834;33830;45295;30749;85789
876;917578;198505;32298;7300;98633;25434;78683;929996;125438
877;402247;612840;399208;146028;109081;485424;389722;285210;112589
878;383786;18386;74134;492264;348665;204937;184137;221702;380570
879;155338;98404;3987;24687;53454;74641;37404;13779;32029
880;244060;121695;4091;6596;22850;197309;39317;66362;34345
881;117947;360998;107879;139409;19356;317189;56890;57922;6718
882;28719;49902;6003;1526;33655;22328;28975;17928;1731
883;510368;2859;724848;130512;25247;75441;41488;166703;134885
884;304970;173513;24362;133348;212980;80618;139773;285861;271714
885;52588;213016;99743;156263;204345;25695;3478;135444;220292
886;174076;700690;170130;38591;114297;18580;22763;66149;135560
887;158275;99401;320421;117424;127178;85903;338650;598168;106270
888;24015;19348;9196;2993;16331;116882;3179;44637;119303
889;203569;130113;92574;110185;14028;166516;361877;129945;16459
890;165269;25686;551982;44034;111531;374;18509;50058;197132
891;113612;22734;55334;205715;353336;140295;172979;27100;98761
892;83053;157075;10014;3109;253274;53451;127266;251352;73219
893;7689;13985;8117;1981;26316;66147;193102;91647;68684
894;161067;16338;317807;36911;25865;38457;187434;19663;47303
895;125510;161695;531715;28986;185715;55238;254879;65515;78481
896;161306;103469;57041;22443;45554;45404;20314;2388;43686
897;19747;163350;155023;112871;26122;18293;1075776;144567;427879
898;102936;121515;23402;289872;106366;41652;19081;23630;442806
899;241150;11590;46004;39025;48275;15423;42876;5612;517948
900;67833;61686;185019;691;302393;2557;102177;8153;555439
901;150803;249118;70625;607714;100809;146087;166050;47790;28567
902;77218;102382;122303;36760;15835;72419;4071;44462;224180
903;339883;181749;207556;76901;67570;163125;175732;104396;152212
904;69967;260562;26368;12820;115010;207446;85982;15165;48817
905;991249;185858;176903;43010;159880;81326;79098;114426;79101
906;156474;137056;95347;118082;77738;20025;257;25047;113673
907;84943;343601;55998;28003;24824;12448;27465;147388;537769
908;45515;260650;568282;141791;54847;11358;13582;13315;289864
909;567403;346070;263010;2019;23031;354888;20610;230873;67147
910;105598;2338;47093;6918;22009;2687;37519;50830;2675
911;2391;216134;20739;31681;509077;17978;75916;170877;2922
912;164390;672888;53264;25363;23247;46405;105677;177184;8287
913;229087;9282;36629;323491;155655;85136;157320;176731;788427
914;4502;83073;472812;32075;87963;693201;67470;58961;408488
915;38944;292322;21896;397706;111618;669394;58560;24052;18239
916;106690;19269;79254;21573;78802;392183;49118;20773;6162
917;417437;9246;124546;78918;108441;565;38384;193940;40036
918;49688;29266;260414;33085;134672;10700;99389;75567;36935
919;199675;67162;80064;22766;1667;15344;58901;60554;145743
920;84694;396818;179226;83834;86982;10843;159008;14566;65291
921;104570;21612;132149;69318;62182;40103;188620;74268;37517
922;608266;342294;260818;212945;50188;532038;8112;36408;49444
923;16134;86494;97658;602500;9487;7577;29958;42871;21642
924;10378;80478;123339;286030;401456;21593;72902;11194;169706
925;441116;196146;57747;154369;55780;69023;337779;224629;351089
926;508771;221921;12559;105734;50922;32527;47997;328028;96790
927;219801;158421;187199;62671;5669;44994;195432;72129;6718
928;9045;27372;5709;27157;68361;172037;116524;124813;66531
929;152835;6992;89942;704299;14497;4221;81800;4055;3852
930;140540;275;69224;128255;160651;39216;208747;29294;37167
931;36436;307064;8091;51460;72674;207766;466758;52165;257586
932;439290;100295;154483;235046;45489;28587;109033;19021;14487
933;67878;14757;96513;51462;290585;90641;143409;66491;188081
934;300200;43205;16015;108426;236872;10736;361615;191378;545501
935;14844;97727;20348;46646;66120;49496;222038;7250;59669
936;3086;119443;48936;66022;27039;10498;18900;9954;18223
937;75756;163280;20423;794;7015;9687;112230;46990;15853
938;132549;108832;152578;21678;10734;76779;71244;236690;386455
939;126397;167266;38722;23880;26711;54192;51246;140012;1056
940;24352;48580;72653;115248;28257;11225;52210;13427;67842
941;110328;2202;19429;10986;63944;60173;62575;54800;57008
942;172479;48332;118778;73320;11256;13159;35312;82822;39890
943;268843;122302;17242;143985;79941;61550;30518;68784;12426
944;269568;100884;418221;190694;93581;186716;60735;18392;41610
945;52664;192832;34308;24641;100818;6165;140451;131891;47314
946;111562;18586;64658;604398;449461;2401;45044;132024;353947
