;pmut1.25;pmut1.5;pmut1.75;pmut2.0;pmut2.25;pmut2.5;pmut2.75;pmut3.0;pmut3.25
8330;1115;1113;6181;1179;1444;337;3989;1778;984
8331;35;21829;19797;772;1937;2484;842;2050;1834
8332;1705;1151;517;152;397;2688;613;66;375
8333;2085;1077;2952;303;907;5455;425;4291;615
8334;7443;1874;2547;1412;1806;236;5688;1683;644
8335;9036;553;1618;1350;2476;127;456;651;148
8336;3909;1991;3019;875;3138;1459;1345;5204;3775
8337;11338;1309;3053;1431;3151;876;4160;2392;582
8338;2040;2136;2921;444;1704;5886;6961;340;2906
8339;665;1084;4377;159;330;1563;660;660;475
8340;1454;8371;10323;15028;5468;7298;2479;711;1007
8341;1358;6657;2620;723;670;1725;3620;157;1172
8342;2373;2359;1083;4629;2303;1391;338;2068;770
8343;2071;2748;126;6275;2384;4001;172;2985;1620
8344;1543;81;1095;1126;1456;5884;10657;383;2986
8345;4250;13547;3873;2785;233;2001;755;1164;946
8346;4526;429;117;1588;11166;583;8054;4166;4334
8347;5757;737;199;1231;326;372;440;832;1679
8348;4647;295;4839;2416;151;611;746;2380;2616
8349;8248;1688;200;124;151;287;2243;4180;5638
8350;1192;2348;3553;3358;10816;5012;2527;14577;1659
8351;2772;3934;1479;475;635;10093;11012;1866;244
8352;7502;4185;57;109;1305;4283;3599;2792;591
8353;1376;5302;196;1940;2651;608;680;987;3379
8354;170;563;7075;602;449;2539;1705;719;2103
8355;13054;3660;324;2518;450;1390;4837;2378;856
8356;320;1244;1081;4167;480;1595;481;177;945
8357;769;1898;5647;739;289;2539;903;1000;796
8358;4720;1263;1647;759;12871;956;2456;2907;3177
8359;963;8192;1170;2791;4996;502;805;3940;2350
8360;920;1719;3333;8937;353;1153;7754;315;5552
8361;2359;85;2697;2609;11788;5598;5289;2200;1237
8362;580;3850;4725;178;3703;870;111;168;214
8363;1644;2818;787;2243;118;1610;342;2047;1028
8364;15718;1030;4551;326;2168;1864;1301;1166;2709
8365;3407;1466;3374;3729;2010;933;453;329;657
8366;9265;1631;172;3134;1517;507;2218;983;1253
8367;8900;1942;518;748;3735;1068;364;870;1199
8368;4130;2027;5313;4212;100;5283;470;1849;1424
8369;1804;643;63;1791;1514;1849;3043;548;365
8370;1900;10634;5964;2805;3955;2955;5510;1818;5899
8371;20001;5976;7495;576;7412;2961;2676;10624;794
8372;4221;427;2827;29;1040;87;5638;105;670
8373;3226;2797;1168;4013;1841;271;220;1511;1511
8374;562;1118;1741;3907;3050;2292;1015;2547;432
8375;2589;2294;1466;83;1316;2007;47;280;153
8376;7168;2340;16302;8295;9053;592;4726;1356;1198
8377;5175;7479;6019;5231;7406;12299;355;27;937
8378;1250;10687;2371;3211;1050;511;419;520;1427
8379;28357;1361;2958;1608;3483;656;1888;3293;731
8380;7270;682;972;2708;1362;1910;1365;712;863
8381;5484;3317;835;2124;1407;2503;413;1604;368
8382;16125;3318;2808;844;2463;1024;2997;5060;215
8383;1241;5041;5874;2205;7170;2264;3116;228;3256
8384;4449;7482;904;1766;1552;326;2618;1072;1400
8385;2117;1407;398;400;4278;306;945;2593;552
8386;10403;1575;576;2506;2269;805;612;477;375
8387;12812;3462;3225;5761;4481;1867;567;238;3603
8388;6486;421;9034;901;6545;2344;2378;874;2024
8389;420;10699;2341;1924;327;2176;2116;272;156
8390;954;5009;309;5312;3306;6963;3103;4217;1194
8391;906;6419;1086;1922;10325;529;1789;781;2376
8392;2548;2591;12597;2272;6431;140;11126;2830;3994
8393;1306;4486;1704;5132;1801;568;1974;725;4529
8394;696;225;3946;1758;449;4721;1556;57;2436
8395;6714;9005;176;1183;5409;428;657;241;215
8396;931;664;3804;1779;1191;1113;340;392;1540
8397;1265;4373;7067;9785;698;1730;10581;1534;5243
8398;14297;1042;4993;4514;480;1673;2256;5292;1287
8399;1381;235;6682;806;606;2010;3388;3106;4542
8400;2455;4687;2155;3839;2691;6124;9565;6807;357
8401;3605;1598;7531;10100;2539;1588;1253;1096;3155
8402;1227;691;77;67;1485;1585;3652;226;1566
8403;2587;97;339;480;584;1247;2927;1164;537
8404;2399;2805;393;584;195;1215;467;1656;2263
8405;1476;6511;1242;2413;4841;370;1172;79;1064
8406;3842;97;7620;149;679;134;725;455;2094
8407;6325;1184;2906;2965;536;1383;9234;3390;4849
8408;1905;3700;2987;2348;2262;705;2962;4691;2495
8409;517;14630;1532;2045;2982;1200;2103;1210;725
8410;2335;447;586;3185;8189;6098;1593;874;800
8411;6734;2535;133;2610;4144;1636;82;251;2089
8412;2689;544;1949;5193;1246;4364;4215;1686;2648
8413;1315;1401;2424;6361;6370;478;3898;3923;1073
8414;6604;1232;546;2827;2064;1840;692;438;207
8415;3325;2362;173;1422;965;542;1262;620;573
8416;5785;2119;3530;6512;1513;3376;233;688;2360
8417;824;1159;223;868;180;595;653;165;506
8418;3196;3697;1096;487;2862;1284;7154;1126;3358
8419;399;3322;13452;5109;3370;4553;2142;1616;376
8420;6420;7356;19523;1406;11861;871;1016;2984;316
8421;3464;1449;1650;2317;1391;10381;4091;552;111
8422;6600;3551;695;11774;755;1937;9548;2359;8440
8423;248;960;1604;1858;1573;3593;2674;937;1770
8424;285;2290;549;3446;3111;1935;1150;3976;4347
8425;1067;538;129;514;1377;2187;961;2604;5373
8426;1520;8777;998;1386;258;141;1160;573;827
8427;6010;3838;2509;6008;2016;2862;874;3456;2581
8428;12612;1196;813;2452;3365;2612;1371;684;4245
8429;1527;218;183;1930;842;1876;3883;1184;4651
8430;1751;2357;8097;175;1724;5651;1773;237;1394
8431;3866;16202;19259;657;6658;355;620;10335;5100
8432;28770;8967;2372;3517;285;586;2158;565;100
8433;5543;1923;587;137;381;398;924;1505;815
8434;12941;1273;383;80;2192;1004;79;590;1366
8435;9913;3973;5485;6019;741;448;1297;118;5268
8436;8765;12558;1082;1109;3609;1271;2948;15074;693
8437;1505;989;1679;430;457;1816;1797;404;1743
8438;6737;940;674;4134;1186;10928;5615;5937;1132
8439;4772;4846;978;3736;986;3477;851;3480;8627
8440;831;3668;268;3764;536;4570;1789;248;189
8441;12653;7095;4015;1367;559;46;1119;1838;1780
8442;579;5075;6457;3729;4545;1462;3772;1277;1509
8443;3127;311;770;84;1511;1041;1516;1543;601
8444;1352;805;80;1780;278;308;334;1464;1914
8445;4858;3560;4831;697;4096;695;2837;222;2568
8446;1619;568;850;938;3490;700;5906;296;164
8447;33474;5;3857;3318;1069;2324;1135;1090;8364
8448;2900;939;56;14276;977;571;1420;2480;2485
8449;4119;1951;1175;273;398;1881;2977;4296;1976
8450;15388;20418;750;1002;2010;2217;4743;11749;2266
8451;7823;8415;3543;6999;7383;355;314;375;400
8452;1178;4412;7123;3190;4921;3918;1321;4289;6812
8453;5448;494;2250;1564;509;770;847;480;1964
8454;4027;7041;4790;2099;2253;3898;1425;3357;3812
8455;830;567;4261;3359;853;88;2678;2436;1657
8456;4071;2236;516;131;5392;1432;1684;583;2375
8457;960;1011;5319;1046;5104;5904;1310;271;1542
8458;19913;6678;444;1236;1608;1159;715;1954;2658
8459;910;1819;1638;5229;2884;611;1629;1455;409
8460;3534;1562;151;249;879;513;2319;522;3908
8461;2842;2087;166;1906;1510;4621;4764;57;278
8462;5619;18828;410;798;2294;559;42;804;1273
8463;12466;5521;2749;4390;746;5786;2304;1633;1197
8464;4051;3179;1972;2732;300;627;226;337;1030
8465;175;6464;3405;338;146;4052;299;1292;3952
8466;2619;3362;983;4898;1969;1924;3508;790;2312
8467;1023;780;3751;726;1364;2156;976;923;3685
8468;1919;3340;1892;631;1724;1285;2197;2935;1840
8469;14544;4052;1873;878;1499;2528;4290;900;1499
8470;150;1330;4396;1510;2267;3811;1240;1240;3791
8471;1303;506;2798;323;1420;2087;3736;719;249
8472;18;14778;714;3383;210;2231;2556;3638;990
8473;2395;921;292;861;524;1990;1143;2474;1612
8474;871;2702;1409;595;174;7783;807;908;813
8475;9325;13184;4590;915;72;4299;3505;940;505
8476;3606;431;4350;2597;928;345;226;8153;436
8477;1362;18277;372;5364;1039;449;6329;3982;8351
8478;3561;13010;23416;3397;2177;5454;7495;3373;1432
8479;13450;1194;2280;18819;16426;3001;568;3600;855
8480;2555;1363;224;2650;354;1848;203;1902;2530
8481;13401;5449;180;6840;1308;3968;1069;174;898
8482;3691;6564;173;3038;279;7215;1097;238;657
8483;14439;7905;1972;197;947;476;318;8901;4235
8484;2628;6863;2287;900;5284;874;1717;700;575
8485;2516;4743;683;8120;3895;3750;5451;749;5207
8486;3280;1405;1424;350;3375;1704;990;3351;167
8487;6543;6338;1228;2028;1249;7747;2006;9829;3693
8488;18569;3203;652;5734;1853;3993;571;2067;1979
8489;4916;8160;814;3283;7234;5458;2305;1068;1493
8490;2430;4655;561;4393;7239;4969;5031;3165;2312
8491;4186;4855;3411;1231;2699;2978;257;1865;58
8492;6808;837;2598;3059;1061;2455;920;163;166
8493;14980;5835;1294;481;1743;3085;363;101;3365
8494;2383;9803;25863;2603;4327;2388;4024;883;888
8495;11098;2053;833;279;316;1252;627;4533;2444
8496;4908;1134;705;4455;2669;436;3336;272;331
8497;11303;814;4000;7087;397;766;9423;6910;2252
8498;9291;4643;1346;9160;4089;179;880;4708;2814
8499;1000;3859;1938;1404;2748;3427;2895;1780;506
8500;2490;7712;2845;836;7237;1027;186;559;203
8501;1917;1496;1300;9190;1662;351;6205;830;1019
8502;4587;1848;509;4912;866;1459;292;1266;734
8503;16928;838;4406;904;510;714;172;300;406
8504;15942;491;6959;1449;926;887;1551;1228;367
8505;3008;2941;16886;8166;8625;2297;436;652;502
8506;1707;5855;2634;10975;1947;1190;4737;648;6804
8507;153;10634;4625;1538;1350;5998;1094;776;4552
8508;17596;73;7008;2750;439;3789;2743;1267;363
8509;579;802;1352;2697;1292;1144;5028;600;477
8510;751;4221;835;209;3812;1471;1397;1696;1699
8511;2341;7974;4051;1398;1274;6340;14318;16429;1436
8512;1300;2141;681;3377;4444;120;3449;965;219
8513;16496;698;2642;2092;311;68;358;759;298
8514;3721;1932;13168;4546;491;3556;2546;604;15179
8515;15296;11998;3860;390;3097;1721;763;1226;73
8516;2917;12067;2103;5331;1365;155;680;1013;2527
8517;6980;3624;1274;3089;250;1075;332;1878;148
8518;7114;2214;2206;839;5091;6351;536;2440;2197
8519;236;3118;2910;4002;1818;1969;104;1656;2056
8520;4213;2322;208;277;371;1652;312;240;495
8521;6136;25367;1049;4192;364;1106;1647;609;1056
8522;251;6669;1935;131;348;2969;2489;415;1689
8523;6945;2348;589;4275;117;479;397;270;1221
8524;6352;1565;417;2967;1639;10487;662;857;968
8525;2297;2883;4133;280;75;285;1986;58;219
8526;51;1270;435;1298;1676;598;643;428;60
8527;13283;402;9015;2602;9071;1455;4895;1189;838
8528;4817;4879;155;233;652;3706;1608;1069;5312
8529;882;441;14565;2883;5246;245;6649;11710;423
8530;23616;301;4765;1359;1484;1170;1930;2343;1262
8531;8286;4336;1953;9420;3713;3713;8558;1668;1295
8532;7122;98;8312;151;635;973;3520;772;1930
8533;1811;2953;1941;4604;10406;1407;13587;777;3291
8534;12547;8696;3548;324;8516;470;676;4582;3883
8535;1224;1759;8551;161;1508;819;2207;581;271
8536;1446;457;3413;873;990;5844;3474;4764;1738
8537;6041;692;1705;1994;12716;22181;1810;4969;8922
8538;2461;1570;729;54;1199;6590;749;458;897
8539;82;77;40;2433;788;4378;4106;981;878
8540;7700;24070;8735;1033;308;14550;3808;1824;1165
8541;12494;1478;3396;268;1112;359;353;1721;395
8542;454;1866;359;1443;2473;7009;341;3351;2273
8543;817;3344;677;2834;2132;90;4565;1795;2163
8544;13811;10003;4247;907;8604;1462;365;2566;13027
8545;22089;6420;9075;886;14883;672;1036;10759;22508
8546;1170;9840;863;5830;4394;278;646;2075;937
8547;354;2845;939;1364;3950;5148;21;2705;716
8548;14425;3277;9579;5019;207;443;182;3605;4324
8549;310;919;2100;121;1388;1675;5055;4350;1572
8550;8487;243;353;2391;1951;3723;2347;4488;1075
8551;1884;7710;3914;2634;1391;100;2668;15997;885
8552;573;2359;2018;727;592;6231;419;758;3827
8553;1331;7012;5301;2482;1469;3439;5077;801;3552
8554;8565;7315;14174;2678;3074;3470;739;2782;1642
8555;419;128;3620;2221;3324;1700;1472;963;1353
8556;9118;42;1445;3112;2410;1238;1227;2828;1318
8557;2563;13483;2714;3339;433;590;401;3106;865
8558;1825;227;3220;4826;612;4861;5109;587;1909
8559;2604;1334;2601;266;494;665;1194;69;2651
8560;6977;5260;1519;695;4982;302;2356;3054;5702
8561;3029;250;115;1218;158;1620;380;585;3933
8562;10302;5270;2471;1764;751;7824;1004;1032;1557
8563;728;475;1656;2081;274;544;340;929;834
8564;17402;216;3070;3524;1392;3211;1103;3934;1300
8565;1152;8495;289;5468;396;1532;1023;1535;2705
8566;4173;9758;751;18484;1862;385;784;501;1777
8567;8047;9443;1886;2930;1699;975;639;1808;961
8568;2837;4842;59;1827;3389;129;1206;2158;1139
8569;20166;10849;4547;1802;2549;1532;6159;379;7013
8570;3538;3220;629;911;1665;5174;2783;1314;2983
8571;186;7107;591;1999;884;1156;995;533;4802
8572;12425;484;290;980;8679;2573;1107;384;2409
8573;5140;2741;200;461;2816;193;1423;5311;1915
8574;930;22306;22872;814;1866;1410;311;3215;4247
8575;3457;366;2306;236;486;3171;1067;1239;3358
8576;17728;4346;1775;2594;201;1483;2049;192;532
8577;446;2061;430;260;224;911;849;312;966
8578;5926;4947;6169;101;1452;772;549;1127;452
8579;4068;3681;4696;3871;1413;756;1255;495;7875
8580;1128;3171;4005;446;400;2042;199;4861;1213
8581;1386;1364;2182;467;375;2690;264;2778;5023
8582;844;5745;252;233;1189;1514;2399;4166;1803
8583;4566;1797;5309;1470;1545;1083;2513;645;707
8584;1125;11602;1528;1319;224;2412;1753;226;644
8585;3639;282;5035;287;6779;748;1500;2575;4160
8586;3443;4305;4902;687;2295;603;348;5168;4842
8587;5154;5854;456;2571;866;1416;448;5458;1778
8588;3116;9895;3184;4867;4631;2136;2310;1239;176
8589;7407;5648;1423;1292;583;39;559;41;473
8590;260;4637;1453;4741;3220;645;598;940;457
8591;3640;5692;2933;2253;1412;1029;5279;1789;3167
8592;375;2930;8231;3946;266;2792;3342;261;1277
8593;826;601;499;6478;250;743;4582;5082;3969
8594;3108;3426;540;2841;5070;5057;1984;88;485
8595;4740;3501;13806;3536;907;1351;893;543;2231
8596;316;675;3770;1348;264;341;254;517;2589
8597;10302;10330;8153;661;671;1701;2999;6;4119
8598;208;83;1749;1131;4417;1637;1504;2407;221
8599;4508;1088;2538;5634;825;6266;1679;2484;4543
8600;2781;1442;482;538;4997;1723;477;1903;1864
8601;2257;3461;266;623;1022;1476;11603;792;7385
8602;3116;7868;694;9556;147;124;1617;645;4735
8603;1693;2231;12104;1843;76;1319;2937;1661;2089
8604;15475;14815;2756;3540;5505;164;2902;1539;434
8605;4089;377;487;4739;415;101;1229;1617;719
8606;10253;3087;3231;1529;175;2598;714;297;2376
8607;6322;2122;2634;4327;2735;1723;297;1050;7700
8608;4803;1682;452;1896;7351;1317;438;11185;1560
8609;7265;363;4966;1047;493;1548;1463;3216;335
8610;1103;882;5640;1090;1827;5586;2062;8141;1205
8611;5249;2700;5091;1031;2548;836;1259;154;740
8612;4358;3002;2173;1740;2308;2451;2603;1337;1911
8613;1348;351;170;5583;1430;1766;1045;1883;601
8614;1553;1759;511;443;2611;1436;684;2000;282
8615;3552;5805;1247;7039;14827;906;1020;13650;1686
8616;646;347;1284;2050;1063;284;1538;4230;99
8617;6450;1453;3638;7069;887;2272;614;8211;12493
8618;862;719;698;608;845;548;680;580;721
8619;12167;2906;1241;1042;8314;1946;4418;1324;7733
8620;9270;5986;1032;4490;1584;650;551;6088;23060
8621;12809;1716;25892;6826;58;16214;8684;7002;3746
8622;2793;7752;320;10748;2303;2567;7415;9019;2544
8623;2128;4127;562;351;3282;553;2889;1249;1496
8624;3558;4381;356;3018;153;1097;368;1393;1140
8625;414;428;2064;878;2982;3773;1474;2657;990
8626;239;99;7012;429;2394;2149;330;515;279
8627;6776;2430;204;1745;1465;1974;3707;89;197
8628;9886;723;346;608;10152;512;2329;2396;2142
8629;6820;3624;456;778;754;2887;39;2366;855
8630;19222;7471;2135;7430;667;1146;7866;313;4596
8631;1299;4818;3701;7496;1533;819;13291;1327;1359
8632;5958;4615;1815;464;3039;789;3201;9438;1001
8633;9987;17502;4885;2954;1621;3296;10017;2541;3418
8634;3003;2029;411;403;3787;2756;335;510;2740
8635;4026;1992;3074;3621;900;5102;895;4678;1138
8636;15954;9;346;3650;307;1578;674;824;1666
8637;568;1544;909;667;67;283;1302;3665;118
8638;6416;6108;183;7256;7181;5018;6286;1780;932
8639;1745;2970;1310;4448;7062;8136;11682;1508;2033
8640;12134;1203;5101;4309;5058;231;2372;305;10508
8641;6645;3789;118;610;3168;622;51;457;313
8642;14988;1094;2694;291;142;1336;1526;3264;1080
8643;2926;753;611;488;146;1586;1807;3797;2210
8644;5409;447;57;604;1406;435;3261;228;748
8645;2090;3744;5549;6929;355;4520;1962;1434;2384
8646;416;3763;3388;2743;849;2259;2715;269;2279
8647;670;1734;11214;278;914;255;49;289;886
8648;653;2589;3296;3242;422;591;2557;788;2189
8649;9857;133;3367;3252;6958;3777;5041;5805;2382
8650;2922;5640;1982;3035;251;1585;409;16781;4053
8651;13202;2119;3325;3093;1040;3493;8682;3035;1785
8652;1616;2444;3229;2760;2252;7937;3322;337;194
8653;17642;6895;877;855;6350;11299;699;7876;1544
8654;1034;2694;2524;635;1240;7679;843;1890;2341
8655;7594;4204;265;3103;23546;6458;1802;5785;3644
8656;2447;2122;111;1881;4702;3778;980;2914;191
8657;3175;828;144;4431;2842;566;3120;522;537
8658;16643;6871;874;3374;1396;1780;798;2560;1603
8659;23131;4272;2982;1114;9321;5292;276;12667;163
8660;6828;202;4915;230;2594;1807;548;297;804
8661;4438;1238;527;479;1372;2973;2230;4763;657
8662;3548;2401;2982;2163;1539;1374;2287;231;2357
8663;3584;6811;3631;891;1920;7915;6608;3907;103
8664;210;2582;713;4157;2249;2843;698;1381;8230
8665;5005;482;3778;784;1725;2756;338;4397;282
8666;17347;3046;10088;1713;1975;1150;2493;1643;3637
8667;10379;836;6033;2009;4589;2860;3931;1905;2436
8668;5631;1357;1416;7920;1024;1781;10009;1519;6675
8669;839;4638;1030;1460;163;370;203;37;1178
8670;6709;1009;2570;2459;1789;1325;701;219;792
8671;406;1274;2284;5593;5018;2227;2813;142;1012
8672;4086;165;2102;1479;466;231;2014;307;271
8673;2337;161;530;374;1538;443;2408;150;6184
8674;3984;1404;959;1511;1138;4500;310;1909;7057
8675;9201;355;5697;430;549;1909;834;3096;182
8676;3880;683;3430;956;2494;591;3453;1117;169
8677;15685;8400;4207;1620;571;2857;4449;826;505
8678;1599;695;452;269;5053;6994;2485;2165;891
8679;576;7981;1669;12042;2627;3021;3423;1555;248
8680;11431;6169;1523;2301;139;2574;2309;759;328
8681;1777;304;16937;1248;3767;9534;11889;901;404
8682;11114;2900;3985;2422;925;3167;1152;1705;1397
8683;3445;3663;9595;514;10520;5937;1078;803;2349
8684;12411;5615;1375;202;2235;1358;4326;703;1896
8685;862;2890;3497;369;490;3028;312;662;1078
8686;565;1275;260;1660;191;14605;928;291;463
8687;3654;745;2747;604;2449;443;1944;313;4223
8688;5991;1518;655;2262;2480;1813;4730;10066;5547
8689;1111;156;11471;765;985;2484;3314;391;715
8690;8296;2057;1503;1029;8247;1527;717;8474;86
8691;2311;3125;887;346;3835;2785;1309;867;6997
8692;12891;3663;5381;216;768;505;2274;700;3982
8693;3757;1863;4260;2562;185;287;266;211;394
8694;3510;2017;1987;2318;436;1226;215;2066;5268
8695;1717;6568;155;2453;593;2635;3893;3419;257
8696;5774;2107;2667;454;162;125;263;836;2811
8697;55;1280;6648;4287;234;1039;625;1320;2689
8698;2498;877;256;1002;2063;3962;2825;1432;3021
8699;1832;2089;425;180;200;235;264;1237;1186
8700;967;4759;427;1397;4405;593;1992;7392;2609
8701;1723;3308;203;2445;93;750;2359;202;1924
8702;2537;1288;4003;1376;2152;970;2531;205;1327
8703;311;6517;977;1983;4028;1190;975;1715;746
8704;1350;1391;1011;4764;1298;180;282;2708;652
8705;3214;2163;1437;580;361;1493;1215;127;1789
8706;15479;50;5224;509;1799;2772;3868;1964;1416
8707;13954;1704;771;1174;653;10061;2443;438;673
8708;7837;1497;10897;1517;2560;2752;2231;1761;947
8709;1248;424;5691;919;328;499;4975;170;531
8710;1072;1622;2250;2390;2375;2203;531;1598;1640
8711;543;413;1354;150;901;959;427;1367;1094
8712;5324;249;2785;4802;2714;7983;2499;228;326
8713;2308;3629;340;2118;24;5960;715;2224;516
8714;10415;1091;562;750;2712;833;1295;2039;1195
8715;8195;4279;985;705;2443;101;2877;2660;4239
8716;850;4245;777;1724;763;411;520;395;1042
8717;2871;2861;3015;1956;2095;4396;1006;1585;727
8718;8695;4396;960;509;430;239;1362;3944;1164
8719;6016;4576;2185;16868;2923;638;2949;2573;5005
8720;982;5865;88;1191;2776;1590;3374;826;268
8721;5658;6043;5324;220;336;356;3462;272;1087
8722;2503;1027;4203;2574;1787;191;2179;184;756
8723;2997;836;989;457;462;443;1469;3222;4354
8724;1998;330;2504;1744;1345;205;504;3190;1692
8725;3844;2315;251;6011;3936;219;722;2208;1711
8726;486;3660;1063;3521;5506;538;4644;96;1868
8727;21494;20683;4476;1038;5306;2203;887;468;998
8728;10954;7605;3321;2893;5176;2294;649;2140;243
8729;5386;2764;653;3698;4664;2336;739;12634;606
8730;3293;4323;5426;456;396;634;2542;582;88
8731;5429;2670;647;1335;4133;924;188;3014;614
8732;294;3210;3488;1591;2237;506;1252;3163;229
8733;1982;1255;650;1326;887;633;2321;1760;3919
8734;3313;11986;3620;1045;7183;1949;512;1886;3457
8735;1643;7479;7764;1345;209;10705;220;697;6548
8736;54;429;540;3079;3020;1605;1835;3122;924
8737;4536;2816;2621;517;1710;462;2280;2676;2628
8738;1289;515;1396;894;4509;1331;784;285;2023
8739;21082;1187;4597;10363;1959;1700;3673;615;1771
8740;1995;3027;728;1600;300;416;1606;1809;654
8741;1307;1001;993;4035;2519;1064;2205;496;2847
8742;6954;4173;3739;2025;144;402;5914;937;263
8743;27921;2869;2438;1275;181;1021;418;2545;1712
8744;17419;16022;8395;649;7071;447;5579;2091;1957
8745;248;12887;3173;3682;1120;819;1220;8153;7073
8746;5191;19848;6570;8030;4769;491;2559;3829;722
8747;10879;1480;973;464;2887;11229;2085;4601;4793
8748;4166;11007;3283;406;6731;2871;2343;578;2667
8749;44141;15969;2967;2813;2001;546;308;508;4558
8750;7900;5601;1237;74;1180;357;224;1768;1381
8751;1564;14018;4496;2824;5830;5629;2208;15830;5095
8752;2683;1346;2510;4970;2247;732;2705;220;1297
8753;4607;1418;2544;173;2121;769;836;1229;946
8754;14916;1552;4664;132;1277;613;1493;11751;196
8755;917;3959;1817;200;778;1320;243;2234;2266
8756;854;1025;4396;1431;3401;9658;3460;298;1396
8757;16603;5738;1895;5940;1764;1341;10500;664;2094
8758;15725;470;461;2142;1452;8899;4095;1794;1225
8759;4647;4247;15346;4303;2940;1674;4208;2568;1055
8760;11504;3054;1415;4075;741;2700;443;741;373
8761;7657;508;819;406;3782;11915;4851;590;213
8762;2024;504;1454;828;467;1733;854;5773;630
8763;612;348;285;359;3586;4047;215;3470;1588
8764;2599;1091;4552;1988;576;3117;1601;718;3035
8765;33;522;3508;1373;810;4564;160;51;770
8766;19135;19128;3956;4869;282;9696;5489;14810;808
8767;32888;1415;101;859;213;3107;2630;4955;3443
8768;1127;7428;2300;4136;76;322;521;2785;3370
8769;4908;1267;3074;7608;491;903;1171;573;1730
8770;5028;1835;638;129;1334;1128;3082;630;524
8771;5340;6126;473;4321;6477;845;1357;6225;8961
8772;451;2800;458;901;5137;607;5996;1443;93
8773;7330;3155;2168;2095;6025;32621;577;1335;1475
8774;4726;14230;16442;2069;14714;568;7903;5769;2673
8775;2826;437;2761;4529;242;1029;804;220;1286
8776;618;886;630;1086;1048;1851;1337;7841;1327
8777;5591;18857;4070;16732;1887;2259;176;5686;3953
8778;12986;5533;291;2039;1515;2303;2196;682;6277
8779;588;20490;411;3072;4053;367;207;182;1147
8780;4363;1267;4435;10522;414;257;538;7640;1572
8781;752;201;2590;2134;568;15994;6661;6118;1107
8782;830;3753;1641;1092;1127;1480;317;868;4972
8783;9839;4568;3298;3477;396;785;6383;3141;4260
8784;5706;3285;1071;2354;7705;488;5536;3807;82
8785;555;968;303;1098;7757;1408;1520;278;642
8786;759;9564;462;10900;3828;519;123;6641;1208
8787;1455;3860;3183;1147;1405;3968;4864;447;5014
8788;1192;3368;1438;613;979;459;168;2355;451
8789;5034;4940;2151;934;705;3293;2308;723;1768
8790;5226;1626;1027;1395;2160;1435;3753;1751;1813
8791;1249;783;1010;667;1248;1010;484;812;62
8792;10777;1659;12102;1677;6221;823;3072;96;2817
8793;1588;4341;1341;1186;401;293;957;577;539
8794;1853;899;1709;1150;944;18946;200;632;3260
8795;5019;3297;1600;1181;423;1561;2069;425;415
8796;5034;2128;1902;2023;289;2680;344;5252;983
8797;6272;783;7892;1251;1149;558;129;2877;2672
8798;1769;2228;330;1694;3572;280;1513;1372;6905
8799;4430;1174;4047;1638;113;1448;3665;1366;1874
8800;5426;1697;795;5928;2390;5957;7369;666;5811
8801;2248;1795;562;477;545;953;1220;1135;1313
8802;968;3661;2287;543;650;956;292;1851;4177
8803;2898;2217;3279;998;446;468;439;1299;4273
8804;5147;2659;221;307;2682;465;847;427;725
8805;1521;5751;14201;263;3244;14433;2172;3233;4388
8806;7243;8715;3820;1125;228;590;1157;22491;8567
8807;18721;8191;8892;1239;3308;1760;1954;2525;10700
8808;729;287;666;1650;561;464;1067;1096;420
8809;2104;464;1838;2706;5248;489;194;3213;942
8810;1151;926;2264;2463;7600;997;246;1566;2296
8811;16503;208;9321;257;12714;14009;6191;5835;1599
8812;7732;482;1756;1732;33;443;365;1947;1215
8813;2464;103;958;3232;1017;1506;1603;2491;863
8814;4480;6195;3876;1000;2623;6375;1010;1468;1759
8815;2011;1634;1518;947;2532;1392;333;1935;1160
8816;3892;566;576;9566;1079;5887;12882;3418;478
8817;2297;97;2119;3152;629;2425;165;3513;1979
8818;7977;834;3728;330;1548;4212;5630;6545;3716
8819;3218;11179;9589;8370;388;3052;2043;225;227
8820;1030;1340;2698;2433;892;275;191;489;3579
8821;1315;1015;864;1549;936;124;428;1442;928
8822;3508;2959;2760;2053;1087;1425;1451;9181;2156
8823;1324;2169;7002;12424;10761;9137;4996;2953;5469
8824;21499;2914;2716;1694;9323;5888;3834;4144;813
8825;9240;9356;6569;4076;8637;885;5172;1649;2736
8826;1448;1055;910;6346;684;341;10076;5199;1584
8827;11885;2081;209;4952;11446;425;2908;4792;1128
8828;7285;142;4636;862;2924;903;177;556;875
8829;770;2927;82;279;2792;716;867;833;1171
8830;10759;6117;640;1864;967;1179;4201;2728;1212
8831;561;12144;336;3622;614;4395;1609;3562;776
8832;2112;1303;1166;1733;2590;602;1890;1326;2036
8833;2751;2160;721;3472;2001;3284;331;5832;858
8834;1509;5778;3383;1119;3884;2697;12938;476;1584
8835;1917;3687;1265;219;2219;2508;1301;2075;2782
8836;12581;3296;5168;3030;5512;12649;9818;1312;3922
8837;177;3991;3504;4813;724;4543;6794;7206;3187
8838;2521;276;1297;792;3170;3615;1785;1329;253
8839;2211;134;11542;347;1432;1010;2366;244;187
8840;14178;24063;4430;6595;6990;6530;466;1498;2936
8841;8934;111;12718;5418;505;976;2299;220;1618
8842;75;7762;61;405;1719;1713;1388;424;299
8843;141;15227;4449;4892;2994;161;626;8088;356
8844;905;4001;2558;1380;516;3357;894;1796;1658
