;EA;EA2;EA3;EA4;EA5;EA10;EA50;EA100
9185;18;183;5470;2043;2301;23;18;133
9186;4715;80;36;74;8;554;11;34
9187;1024;4490;2422;346;1711;40;316;132
9188;8910;29;83;1775;2099;1286;3;21
9189;18;2149;42;69;41;803;32;252
9190;288;270;61;46;1351;67;170;18
9191;11526;2190;1442;38;36;76;115;66
9192;45;40;1772;63;34;401;106;170
9193;283;84;45;10;43;233;48;103
9194;4577;16;0;1074;58;16;173;13
9195;15959;5274;111;36;1237;28;324;65
9196;3158;369;5408;150;640;36;14;126
9197;98;51;195;50;84;43;39;4
9198;317;2138;35;1371;11;1677;3;145
9199;105;2261;3012;33;137;27;194;5
9200;3773;11596;7258;2411;1179;865;372;85
9201;3987;49;15;1333;91;165;22;79
9202;12665;1479;507;718;60;70;195;76
9203;11968;4746;7009;46;36;26;124;187
9204;151;143;46;92;2732;59;35;106
9205;2251;4655;19;3943;1175;16;40;143
9206;4521;129;3265;3320;73;742;43;181
9207;994;270;4868;31;73;701;27;33
9208;3007;34;2539;125;35;998;437;7
9209;145;11;108;81;794;48;28;17
9210;180;2153;531;1117;49;28;18;56
9211;3068;4702;18;101;1169;80;16;115
9212;165;2283;60;26;48;102;167;13
9213;7927;56;561;3575;29;47;30;26
9214;92;6;1242;82;428;431;8;102
9215;10735;9;994;19;934;45;28;81
9216;12022;131;3661;0;117;762;54;46
9217;7530;3644;5;584;27;57;34;32
9218;20;216;2513;34;30;64;504;44
9219;145;164;14;1848;1;1406;33;202
9220;211;165;67;901;63;44;0;47
9221;15237;2170;83;28;3407;447;61;85
9222;6813;109;77;7317;33;140;199;90
9223;10545;13;69;25;0;1185;301;27
9224;fail;100;5099;691;26;27;9;70
9225;32;9457;70;4952;40;9;42;75
9226;65;1673;24;489;358;302;34;21
9227;10;10005;12;94;47;51;17;39
9228;167;19;67;3341;40;77;67;21
9229;262;124;64;2759;37;109;16;71
9230;16;206;26;102;1489;24;90;11
9231;2671;4187;1145;109;66;1038;25;135
9232;169;16;75;17;1518;919;23;118
9233;15721;122;78;115;232;35;93;145
9234;5264;278;36;7;45;16;18;43
9235;15;113;53;29;1882;254;18;134
9236;13012;90;109;7513;496;20;124;144
9237;1087;3763;2852;65;9;45;39;36
9238;202;fail;32;1714;46;155;83;50
9239;1836;37;37;63;1110;1183;172;46
9240;11194;1323;3328;166;3417;52;207;37
9241;3;4323;3995;11;22;4;51;127
9242;14287;180;76;131;149;54;83;12
9243;179;77;118;1385;8;46;15;5
9244;143;708;155;991;1822;75;61;20
9245;3195;75;47;1194;459;1216;118;30
9246;17;4317;7;30;67;161;483;8
9247;2180;182;64;936;30;14;169;25
9248;215;43;3144;172;1081;33;10;123
9249;fail;6788;2549;697;39;1828;62;67
9250;292;60;1540;15;34;61;5;31
9251;65;52;46;537;384;287;9;55
9252;10086;24;3089;1198;40;127;128;144
9253;60;1534;685;36;38;481;301;107
9254;144;3149;1088;13;328;1260;23;37
9255;11227;931;26;60;168;261;25;98
9256;4341;158;22;18;4152;374;27;20
9257;117;6493;43;46;25;47;146;43
9258;17220;434;59;2607;490;38;208;1
9259;217;22;5629;1973;1304;8;107;68
9260;99;1557;5322;1412;37;119;67;72
9261;222;3402;6538;11099;911;18;123;63
9262;7966;106;57;76;14;405;327;35
9263;2346;1531;10;2893;32;81;9;13
9264;5094;2719;42;79;799;201;48;69
9265;41;128;732;1481;28;461;12;215
9266;248;568;154;16;1373;26;400;34
9267;9292;2052;72;768;51;22;449;20
9268;102;652;76;3;12;1263;24;55
9269;9050;2974;71;1302;17;190;4;18
9270;152;0;35;33;421;551;79;130
9271;146;6055;17;31;7;1059;226;58
9272;239;18;105;1976;44;372;86;64
9273;8;5768;76;60;39;497;67;40
9274;122;105;148;11;967;752;5;59
9275;110;4493;1388;382;23;1833;84;60
9276;205;133;21;1541;11;10;33;94
9277;42;51;2220;90;3052;33;199;62
9278;126;2884;42;121;654;3;39;197
9279;30;45;8;1318;35;70;6;58
9280;180;1213;47;198;71;50;42;60
9281;36;6666;1403;1379;2357;1631;55;79
9282;276;38;14;63;27;85;144;180
9283;9270;13399;401;3712;790;404;240;36
9284;35;3262;80;61;62;46;6;55
9285;12;3434;15;3640;46;1823;33;99
9286;17;128;1374;13;726;551;10;54
9287;99;6843;2283;765;752;1448;54;104
9288;226;5699;45;57;1568;43;185;4
9289;169;6098;23;5313;1319;377;28;14
9290;fail;2672;4146;673;660;69;49;3
9291;103;5149;26;76;3518;38;18;43
9292;37;1320;53;110;1132;27;106;104
9293;21;2343;26;861;606;1730;48;27
9294;3838;315;160;37;93;1131;222;27
9295;32;2838;1453;2585;1369;519;63;21
9296;3569;35;14;1383;2997;30;95;46
9297;3019;93;83;103;5322;60;307;207
9298;24;816;148;15;620;142;71;49
9299;4434;99;135;769;3520;36;437;47
9300;11945;94;43;131;85;949;14;80
9301;1860;108;427;3051;1416;2092;24;49
9302;1104;2810;2667;2201;102;70;4;47
9303;911;62;88;29;612;0;27;70
9304;6;65;78;93;30;1397;9;24
9305;6265;2017;38;5025;1753;68;158;11
9306;220;1314;86;1095;622;42;93;32
9307;87;235;3908;1621;3395;87;18;62
9308;2;112;403;182;3086;54;98;156
9309;101;9673;394;78;66;572;21;84
9310;2681;64;2381;27;123;593;181;270
9311;430;19;5960;10;71;9;95;197
9312;352;222;1656;62;49;98;9;70
9313;13688;4958;71;36;125;44;10;168
9314;272;3714;60;2575;100;31;270;6
9315;206;11;3811;20;1413;58;304;12
9316;465;3975;19;3818;143;75;169;27
9317;46;4882;4552;25;3749;1188;189;25
9318;114;2984;178;229;27;41;184;172
9319;88;73;5330;681;712;14;34;41
9320;7673;117;3052;3597;7;29;24;15
9321;66;22;30;878;1656;32;98;18
9322;15387;32;3216;4467;8;33;42;41
9323;287;4585;33;656;2622;98;13;79
9324;fail;5149;4028;3774;13;451;126;19
9325;61;2660;2802;391;770;102;156;28
9326;1194;188;413;144;20;97;1;44
9327;12337;12773;106;372;2724;2821;14;7
9328;2152;109;7;2745;591;2310;832;18
9329;fail;136;1793;1693;800;1455;20;60
9330;7851;126;143;19;2708;72;127;97
9331;15309;97;602;3579;593;1216;58;91
9332;2500;77;75;825;111;1514;2;59
9333;17;2537;58;25;4;672;19;42
9334;777;216;209;682;75;36;48;162
9335;119;13;96;504;2249;37;356;13
9336;365;949;58;1560;2301;1469;77;36
9337;89;48;12;5081;3949;10;162;233
9338;241;26;105;50;1921;21;6;22
9339;131;9;123;1900;93;1350;33;93
9340;142;3582;4211;3152;1248;463;74;105
9341;210;1738;12;33;879;585;489;22
9342;8850;12;837;880;32;2856;117;22
9343;123;127;111;6010;1178;1920;202;148
9344;37;180;6502;70;58;56;186;215
9345;40;128;64;1043;6;46;63;59
9346;89;48;39;127;280;42;40;120
9347;15;84;4845;22;122;9;101;279
9348;201;856;1916;647;4881;719;50;177
9349;37;73;43;2197;3071;52;280;13
9350;16848;1563;266;443;116;66;94;53
9351;1511;97;7;17;473;1739;16;73
9352;85;116;5308;2310;17;6;48;55
9353;1968;123;12;5001;9;841;47;73
9354;54;167;91;87;2050;39;29;22
9355;9046;72;123;21;243;513;30;83
9356;12025;17;6381;37;171;29;55;35
9357;108;10769;3732;1787;94;2260;305;22
9358;150;7429;151;321;15;1748;22;0
9359;25;29;137;15;1814;67;54;47
9360;10310;5756;4725;544;804;144;30;188
9361;2612;5097;438;2615;31;38;35;76
9362;128;6309;7475;54;493;862;494;145
9363;8;113;4881;49;34;52;390;47
9364;28;52;50;156;1561;96;86;31
9365;5812;6667;356;441;0;60;310;67
9366;102;6667;108;112;10;96;283;100
9367;17414;80;17;823;789;457;27;30
9368;4606;268;2130;23;47;69;4;44
9369;57;11;2027;28;4;24;82;65
9370;1860;56;369;25;2953;113;152;71
9371;112;49;66;55;694;1252;125;21
9372;14586;65;32;3928;392;61;28;167
9373;6;4300;19;1595;3800;743;84;72
9374;fail;806;3188;29;86;506;92;105
9375;76;23;134;56;1750;1273;8;121
9376;11537;130;10;2334;43;4;31;10
9377;2;2085;421;806;101;107;157;344
9378;9284;208;4191;1610;5313;260;48;12
9379;17001;168;64;140;151;216;79;12
9380;2511;5196;3693;809;152;26;158;70
9381;10227;103;7256;646;27;1374;45;22
9382;3631;5422;78;90;16;1123;147;17
9383;6055;119;579;128;111;492;296;262
9384;855;866;2106;1709;1296;64;545;53
9385;6595;78;7545;6;2835;1013;54;25
9386;3468;148;587;7625;437;470;284;50
9387;6281;62;84;60;236;17;80;24
9388;11013;1205;2775;26;5;0;107;43
9389;4315;2337;2309;73;1025;24;44;82
9390;5526;4205;10;2095;47;1982;10;44
9391;196;4768;55;1546;5;635;28;50
9392;2100;76;1725;37;22;1208;118;44
9393;8101;1520;30;4938;2300;24;48;281
9394;2662;85;62;74;37;8;26;17
9395;92;11100;39;141;698;94;96;38
9396;15218;10;1361;4284;40;6;99;127
9397;126;176;37;2357;1565;39;25;5
9398;154;69;3666;534;123;29;148;12
9399;102;165;3386;89;1660;1795;64;41
9400;3779;3352;3426;9;0;458;55;51
9401;152;1779;1299;16;84;211;38;233
9402;32;2;61;514;2229;670;30;12
9403;661;93;4742;28;689;37;4;25
9404;46;11814;3300;247;1054;79;26;92
9405;4344;1453;3576;90;44;1683;7;250
9406;32;78;479;478;7;1946;167;78
9407;fail;102;1668;39;3046;56;27;2
9408;1283;43;33;48;40;145;48;124
9409;63;1492;41;3862;43;44;35;48
9410;170;160;619;84;119;47;35;85
9411;9887;1448;150;769;37;15;29;152
9412;11994;14;72;25;73;297;30;47
9413;2390;12548;72;1434;17;16;287;42
9414;113;1420;1677;48;10;57;23;81
9415;112;69;62;768;19;5;54;16
9416;113;519;6667;31;24;72;122;35
9417;8700;2778;59;1888;22;1274;256;20
9418;8325;2218;2046;44;2473;18;35;91
9419;160;51;3293;32;18;473;20;140
9420;19156;7487;13;21;691;409;3;20
9421;14;2994;130;53;46;59;20;26
9422;32;88;47;409;2667;12;218;121
9423;14966;7475;23;67;1978;900;30;34
9424;8;154;3467;30;4;14;18;31
9425;7718;2689;30;81;686;293;19;10
9426;65;93;4;14;192;5;10;15
9427;139;20;1123;843;55;60;149;47
9428;12467;2789;1092;4091;1187;453;11;212
9429;11165;97;4582;37;1366;20;18;121
9430;263;298;3719;5752;1457;2245;47;182
9431;fail;134;759;410;31;41;12;50
9432;16916;765;7076;24;1664;1114;36;22
9433;4691;21;10;118;53;48;5;40
9434;76;108;144;273;64;1155;218;18
9435;85;3962;6;716;2280;14;26;87
9436;9690;5652;6826;41;114;7;28;13
9437;4;8134;35;1617;717;60;137;48
9438;15115;1699;999;382;18;7;41;12
9439;5649;74;12;2854;4;514;20;81
9440;12496;1078;110;366;1509;41;171;32
9441;212;116;1665;6740;8;58;5;54
9442;5822;4650;1919;2388;1337;1771;50;51
9443;18111;8985;103;3965;32;34;262;31
9444;fail;81;237;23;1164;4;46;45
9445;15316;3016;340;4705;69;1036;55;36
9446;71;8;5423;118;267;25;8;31
9447;2049;1113;119;944;20;1229;76;168
9448;97;63;17;4438;4864;972;47;145
9449;63;21;497;554;5;94;185;15
9450;203;54;2198;1;607;20;135;32
9451;183;120;3829;20;133;39;62;61
9452;112;10198;15;1997;738;307;7;167
9453;168;124;138;1;1041;261;21;162
9454;254;176;3805;626;36;416;30;82
9455;266;1582;14;109;23;1877;19;26
9456;18096;84;34;4228;3103;280;43;24
9457;318;8096;737;24;6331;333;197;49
9458;32;17;42;7;103;79;35;40
9459;5088;159;29;282;14;12;112;62
9460;163;2256;1703;589;52;40;9;38
9461;144;51;59;2805;28;79;51;134
9462;4778;2;5759;658;59;44;91;121
9463;1487;10306;1238;1480;19;16;49;8
9464;11434;2260;23;2046;11;418;29;21
9465;251;4944;77;4710;114;41;16;11
9466;194;1688;1948;103;13;19;12;2
9467;11538;2871;230;25;1084;18;154;80
9468;71;3968;4703;32;25;265;130;15
9469;1469;10700;403;48;187;144;487;56
9470;3713;1461;254;98;258;282;146;82
9471;2084;52;125;37;274;22;9;26
9472;5311;948;3;15;235;78;4;67
9473;219;66;156;105;25;985;175;29
9474;5101;4;322;67;936;107;232;42
9475;39;55;79;11;34;95;27;35
9476;92;457;21;146;49;96;19;17
9477;6909;526;23;35;4160;53;39;49
9478;4672;77;61;739;966;162;49;134
9479;56;2168;87;51;87;25;31;83
9480;2182;3279;74;23;1945;28;40;79
9481;8963;60;2792;1997;329;29;49;31
9482;374;7657;75;353;65;36;20;44
9483;179;106;4451;180;113;1283;18;73
9484;16429;1026;7341;106;26;597;462;27
9485;70;fail;6;1;1184;1372;30;41
9486;119;128;1540;4255;1697;107;43;165
9487;7978;39;100;112;51;247;104;102
9488;3330;2277;9;2434;954;52;181;21
9489;10;60;104;2137;289;8;37;9
9490;24;6865;455;6531;1580;1134;40;32
9491;12;193;48;1873;35;75;108;37
9492;25;8532;4801;59;75;38;15;101
9493;2805;110;28;722;1545;536;3;169
9494;9671;1311;131;1299;4768;38;31;152
9495;632;3075;5363;94;2268;605;111;105
9496;20;99;87;372;6;46;99;122
9497;160;2968;fail;13;56;31;31;108
9498;81;4139;18;915;1015;2350;272;65
9499;39;677;6940;40;235;52;34;18
9500;149;1672;97;22;1623;68;38;8
9501;3592;17;1242;4638;59;33;415;47
9502;119;2711;24;47;393;13;61;73
9503;4999;57;97;2059;39;19;43;115
9504;189;2261;623;37;188;1089;51;12
9505;80;1153;137;2435;23;6;19;38
9506;2922;5168;620;5851;50;5;501;18
9507;150;26;8026;82;2091;601;621;59
9508;5207;4979;23;57;766;230;82;14
9509;5689;10766;917;138;61;1333;359;13
9510;475;21;326;462;2612;18;26;80
9511;168;64;61;6391;3774;60;75;81
9512;151;945;582;1;1821;58;128;18
9513;217;855;181;142;40;25;27;14
9514;172;78;48;1736;962;1980;5;40
9515;5350;129;2688;19;2503;204;13;44
9516;42;815;168;94;19;67;57;30
9517;9659;4825;2955;988;71;440;24;113
9518;2700;109;308;3148;40;72;31;73
9519;199;6181;7568;3174;394;974;60;14
9520;5807;1936;2287;61;4072;33;63;106
9521;11576;8266;3201;140;47;27;26;36
9522;7906;38;1416;1843;1049;3;23;38
9523;109;9;68;14;68;138;173;20
9524;13205;3675;108;5618;1990;604;92;11
9525;6317;7392;4;829;12;680;56;124
9526;7497;7191;5582;4;113;32;141;93
9527;12113;134;66;6;1603;607;11;93
9528;162;3144;20;28;1386;65;17;56
9529;14621;10429;6932;38;226;69;42;117
9530;31;6293;15;24;25;1227;30;25
9531;102;5379;3770;923;1081;50;46;110
9532;6871;164;155;89;25;6;253;63
9533;624;6355;28;1283;95;338;58;28
9534;6;150;61;56;1283;2324;21;79
9535;89;118;6972;2674;434;360;241;129
9536;6553;9350;7;985;116;959;28;118
9537;177;73;61;4042;28;290;30;48
9538;113;1628;1051;4407;2008;6;31;35
9539;60;105;4148;44;1070;557;76;62
9540;9908;321;1;104;180;19;37;256
9541;8907;2836;45;19;4;773;335;57
9542;134;2934;19;46;379;11;18;22
9543;192;86;552;28;764;27;36;122
9544;12282;61;32;106;752;78;12;17
9545;6973;33;4958;15;12;378;116;48
9546;40;249;7;2775;40;285;6;92
9547;834;11581;17;2749;1901;54;159;44
9548;273;0;4028;3824;2545;27;22;29
9549;7316;12278;1439;1657;1288;271;48;73
9550;8095;1;113;1454;897;59;78;277
9551;168;168;42;1;111;33;146;272
9552;166;18;14;2417;942;1286;103;85
9553;2068;5071;87;101;23;473;130;84
9554;5146;127;71;2314;30;28;8;69
9555;5;2437;0;52;1543;13;256;46
9556;36;10769;38;432;1483;30;70;29
9557;89;82;64;523;2898;56;68;47
9558;19;109;220;187;301;153;108;58
9559;102;132;110;38;41;117;35;16
9560;57;25;30;3751;45;64;160;6
9561;1151;1284;1564;1513;76;838;88;221
9562;12888;36;1598;1095;1068;102;44;18
9563;116;141;6013;743;65;29;14;46
9564;9824;109;27;9;16;140;68;64
9565;9523;1756;0;1153;36;31;28;31
9566;18;76;15;1738;2272;1122;152;133
9567;5503;2421;2674;106;31;28;39;12
9568;11;51;575;106;5;47;51;19
9569;2429;30;147;97;361;64;42;157
9570;6573;122;2293;80;54;50;9;36
9571;17;11664;37;211;85;65;86;33
9572;fail;115;6422;790;596;55;57;58
9573;10;31;98;32;79;88;24;80
9574;6197;2532;4937;1284;25;224;282;1
9575;7095;46;119;16;14;72;56;33
9576;3;20;157;21;138;1851;119;33
9577;3976;54;52;1773;2699;49;12;62
9578;54;370;9070;3410;14;123;376;53
9579;184;116;137;14;2473;11;74;113
9580;4456;13857;1811;11;69;55;76;8
9581;61;30;1685;73;105;20;38;62
9582;2824;9020;701;45;53;329;24;71
9583;3550;68;3;70;40;52;27;27
9584;40;2061;40;35;1415;365;43;68
9585;1107;108;1380;59;121;73;239;86
9586;28;6932;49;75;73;15;108;13
9587;208;942;4428;45;1137;55;60;91
9588;8181;6331;78;972;264;68;17;161
9589;4220;4893;3401;51;293;664;47;101
9590;132;1778;37;1211;784;15;13;37
9591;179;224;4852;54;977;2491;206;53
9592;86;177;38;3861;183;418;29;22
9593;5988;44;140;3012;10;684;24;56
9594;fail;75;1905;2101;66;29;124;55
9595;119;2449;601;548;290;489;23;320
9596;1;194;2087;1014;8;14;24;96
9597;107;1404;2664;94;59;28;96;86
9598;47;9679;79;58;7;69;47;24
9599;5;3464;1450;508;18;736;45;36
9600;151;3543;66;39;90;219;32;20
9601;1670;72;134;220;8005;26;148;75
9602;70;489;67;1666;136;1270;212;103
9603;fail;261;29;5;63;47;42;66
9604;84;8477;21;1223;423;535;13;38
9605;192;36;4379;2338;1743;27;153;39
9606;104;53;1150;1116;860;1082;169;15
9607;993;11;827;67;112;21;92;85
9608;232;1286;1689;1836;24;52;70;66
9609;fail;221;197;23;3374;42;39;80
9610;17;5797;29;457;53;1213;667;109
9611;286;90;20;0;101;21;58;29
9612;13191;8499;6;131;29;76;317;120
9613;171;73;10477;35;45;177;19;94
9614;203;119;1064;16;540;1422;205;28
9615;122;690;958;53;1052;23;203;54
9616;39;4005;699;141;1164;86;62;64
9617;43;123;917;1733;64;169;112;84
9618;49;56;28;2916;47;3432;63;31
9619;2324;69;25;136;597;1494;15;34
9620;68;2788;5336;72;63;1097;42;72
9621;9650;99;41;1135;1452;928;24;22
9622;115;5215;40;162;1480;28;43;44
9623;5660;403;37;1722;39;1444;10;37
9624;15739;12;67;45;4582;1019;18;201
9625;3489;123;77;41;661;76;73;197
9626;66;7445;4171;97;43;22;62;96
9627;1745;1758;3118;3224;56;21;54;85
9628;18698;43;67;52;864;544;23;72
9629;269;13;30;2242;7;26;232;135
9630;38;103;122;34;56;53;105;183
9631;4246;115;87;70;797;3;174;90
9632;10;91;4913;14;1259;5;43;28
9633;11117;2275;1211;199;111;52;256;118
9634;4556;128;32;60;63;191;11;37
9635;8582;26;148;1;110;1417;11;28
9636;154;10036;1289;29;66;13;99;11
9637;6116;857;15;991;1719;31;64;164
9638;4193;58;60;168;909;1580;28;56
9639;150;93;2506;67;13;16;124;96
9640;40;1099;54;45;2785;29;112;100
9641;74;3441;3;61;81;65;155;77
9642;206;4;1515;7620;67;13;112;226
9643;166;218;441;34;13;15;30;222
9644;173;45;2339;9;85;1242;5;107
9645;35;97;38;162;81;47;7;40
9646;2070;1059;2214;46;19;34;89;69
9647;4972;2760;1490;37;47;602;20;51
9648;62;89;93;11;70;15;209;12
9649;16398;282;2611;8;59;29;13;112
9650;5350;11;3316;3456;91;1425;8;60
9651;17;1244;706;131;68;311;18;17
9652;1571;4781;90;422;38;992;334;82
9653;22;41;1925;63;19;802;4;22
9654;153;1846;124;209;3593;11;143;64
9655;30;6622;9182;38;93;50;291;43
9656;246;10001;124;402;24;720;20;29
9657;1209;155;23;1507;634;99;440;1
9658;20;0;614;1379;35;2481;167;120
9659;119;1177;625;49;1321;341;285;30
9660;181;7914;45;357;29;767;26;24
9661;50;4315;2131;5337;280;1160;39;181
9662;1387;3436;82;17;22;36;30;38
9663;144;7117;1173;1744;5808;47;35;45
9664;315;711;14;54;4271;362;175;34
9665;237;119;1299;57;23;45;349;37
9666;6;173;91;2;520;1243;118;110
9667;6663;2390;4;22;435;80;216;14
9668;20;2465;16;2583;4272;231;26;96
9669;219;83;5970;1069;1126;78;269;60
9670;5949;839;640;37;595;26;470;4
9671;7775;54;12;2227;694;26;166;152
9672;790;121;5983;1618;6;985;122;79
9673;8070;858;42;52;68;13;122;50
9674;4786;3908;19;5;98;34;14;17
9675;95;6618;113;3309;686;247;28;61
9676;118;26;80;71;2987;108;12;41
9677;5586;266;802;11;5094;38;7;104
9678;2874;5781;74;714;3187;32;6;48
9679;fail;1175;85;63;1340;1142;7;38
9680;9901;58;954;27;64;69;139;17
9681;9978;5225;166;44;137;1260;15;19
9682;281;55;3622;1546;153;47;13;8
9683;158;fail;1239;53;1238;69;32;25
9684;7864;328;127;30;103;1059;12;138
9685;339;30;95;2117;39;237;19;78
9686;262;3501;376;237;82;224;432;59
9687;100;26;25;2396;2250;20;167;163
9688;70;1431;85;270;423;214;36;81
9689;5167;131;430;3570;264;39;32;148
9690;35;45;25;32;5592;48;126;19
9691;215;55;126;865;18;84;191;166
9692;10;79;116;454;6;72;16;25
9693;146;1881;39;59;2106;5;39;32
9694;179;46;27;4328;645;369;86;202
9695;4441;3007;24;0;65;2;164;10
9696;8;2068;214;609;79;58;149;20
9697;fail;2167;97;6089;60;1045;31;116
9698;8832;58;1416;4731;1834;598;382;34
9699;5678;5;40;88;747;48;21;100
9700;4166;72;87;249;75;2164;5;86
9701;16556;48;3867;2804;3481;713;146;55
9702;10438;112;384;58;1464;38;278;59
9703;5308;174;34;72;284;247;60;1
9704;2131;12804;139;3;94;1235;239;3
9705;fail;25;1034;1687;4123;64;23;54
9706;1853;68;17;26;2374;27;88;9
9707;157;2887;17;761;71;1502;72;71
9708;3950;7330;2555;1717;76;2100;137;189
9709;284;34;136;837;407;26;378;72
9710;12226;6;68;141;4;54;32;26
9711;123;18;3440;65;17;1623;46;35
9712;3952;237;31;1409;2041;19;55;41
9713;3157;903;3639;3068;26;222;114;32
9714;10001;3807;31;4242;466;34;10;35
9715;20;4271;13;3333;1369;592;12;156
9716;123;26;2981;2411;120;827;39;8
9717;199;689;587;4163;127;71;20;34
9718;51;11870;19;299;852;781;32;140
9719;295;1063;690;19;65;641;151;16
9720;2782;8087;88;113;155;46;39;24
9721;142;706;1015;24;71;408;145;22
9722;234;7636;3115;2;32;36;401;20
9723;231;5618;83;3007;113;53;360;58
9724;10085;50;93;696;15;48;5;145
9725;9663;98;4602;83;80;435;12;21
9726;1623;fail;6;33;51;1621;10;34
9727;12716;7080;2236;64;77;935;28;75
9728;20;2368;87;18;60;206;41;19
9729;24;3348;1032;479;27;125;22;20
9730;279;4410;4009;1840;771;1452;91;86
9731;346;14;778;24;7;2632;39;34
9732;15801;19;5829;5042;28;1302;28;106
9733;224;1;5208;112;62;21;38;22
9734;171;61;397;86;451;14;59;34
9735;17;127;41;1160;77;22;219;22
9736;372;2729;36;42;1532;2906;9;221
9737;8996;295;97;68;82;31;8;21
9738;6604;3198;10;523;79;10;21;41
9739;13841;46;968;1;204;21;8;199
9740;6443;287;3736;2710;37;21;92;68
9741;4;19;2116;48;3288;68;9;145
9742;5441;84;24;46;3279;34;185;3
9743;2250;123;3543;1690;95;182;161;23
9744;68;198;25;22;4996;17;15;9
9745;14249;3300;958;109;36;56;5;9
9746;9191;52;66;1392;221;439;47;194
9747;123;409;3740;19;241;27;28;15
9748;76;50;9;101;88;114;59;54
9749;33;3785;68;58;4014;40;30;19
9750;8048;43;73;60;339;1101;13;21
9751;304;1266;2558;61;1514;279;34;61
9752;17331;25;89;2223;15;2098;94;52
9753;1819;1190;34;53;60;212;66;107
9754;7689;3970;883;32;3143;77;328;46
9755;121;62;97;61;24;202;102;182
9756;147;65;7232;9;10;67;32;32
9757;15903;1594;904;97;2970;4355;512;186
9758;4525;89;6690;81;23;31;66;103
9759;920;81;1726;2300;9;8;10;155
9760;2836;41;4753;23;766;310;30;90
9761;393;42;5245;22;35;772;61;134
9762;1452;335;0;32;90;1021;241;18
9763;106;830;174;2023;62;26;33;25
9764;121;159;204;73;719;68;15;65
9765;128;5872;36;61;2036;6;15;9
9766;227;1731;94;25;91;200;34;21
9767;14923;7;84;72;28;2241;400;242
9768;324;31;56;1381;110;611;7;27
9769;216;108;1924;96;1291;29;52;22
9770;fail;80;51;50;1274;1125;101;30
9771;9;4914;9;59;21;44;47;13
9772;11752;31;1762;162;54;24;235;21
9773;321;3084;33;88;34;69;206;179
9774;154;118;1893;2192;4;22;3;93
9775;148;108;54;59;40;1443;166;252
9776;fail;fail;629;146;1796;177;273;30
9777;55;10244;1849;1689;2874;2276;421;28
9778;5669;94;55;908;35;64;27;26
9779;42;113;3212;30;26;1070;2;47
9780;164;2940;256;155;2800;48;106;41
9781;1;3832;112;1774;3617;19;34;247
9782;8001;41;593;64;41;58;46;36
9783;5474;4385;108;29;101;49;105;63
9784;58;1311;8;39;98;20;29;36
9785;4270;15;301;2;2107;349;34;29
9786;6433;29;488;12;39;433;10;40
9787;83;125;300;498;4017;14;19;22
9788;66;96;15;1581;98;37;307;126
9789;218;2076;130;402;18;331;37;23
9790;15964;2750;670;66;57;675;124;14
9791;4127;12;34;2032;836;705;36;14
9792;1842;5060;172;25;2142;11;519;25
9793;6360;903;44;201;182;56;45;93
9794;8840;65;11;2568;29;1182;25;43
9795;40;51;2545;135;1929;105;347;35
9796;115;3569;39;150;22;20;32;43
9797;11;89;2043;53;79;7;13;49
9798;14958;5290;1976;218;138;7;20;147
9799;14096;308;177;16;616;37;39;45
9800;29;91;866;2954;992;2021;145;14
9801;150;58;10;3042;1735;13;38;27
9802;fail;5;5299;8024;11;886;88;17
9803;111;35;33;612;2386;13;115;24
9804;201;57;47;1212;51;215;46;61
9805;fail;7267;4062;319;17;49;1;102
9806;16879;2158;3817;570;25;565;339;3
9807;3624;4328;2090;2213;39;143;122;17
9808;2884;53;169;3083;70;706;16;61
9809;975;41;349;3608;38;776;67;19
9810;3151;88;47;2046;249;762;313;120
