;RLS;RLS-N2;RLS-N3;RLS-N4;RLS-R2;RLS-R3;RLS-R4
3174;fail;268;6567;6780;72;585;fail
3175;100;505;7092;2009;42;85;1719
3176;3;2973;13;4744;5084;2700;1846
3177;1158;4210;2101;29090;3246;32;2556
3178;38;22708;3465;75;91;58;195
3179;71;20179;19;2046;103;5196;3058
3180;60;2654;3376;107;6129;7;607
3181;204;9012;2067;14331;146;89;7051
3182;35;72;771;602;18;30;5988
3183;fail;5611;5837;699;4886;136;777
3184;fail;1381;34;354;6435;3632;54
3185;906;26;110;66;3963;165;7111
3186;88;41;4034;10;10053;4489;2316
3187;94;3694;56;12273;138;40;26
3188;fail;6373;2149;77;fail;52;7070
3189;392;58;94;13394;5506;115;799
3190;172;1505;1995;12782;611;104;2574
3191;10782;40;120;3702;158;50;3871
3192;2868;4516;144;28038;83;990;5161
3193;3778;3571;1617;2615;36;369;75
3194;54;1947;3466;14491;121;5645;29
3195;11266;151;7298;27;11247;3570;120
3196;6910;21641;81;18696;6161;3694;6870
3197;78;3953;2501;13239;fail;157;9
3198;225;32957;52;2464;3016;4460;10753
3199;83;9343;2443;4223;6555;4;466
3200;134;437;2434;9346;51;5553;141
3201;85;1128;32;1970;12;2941;63
3202;10569;12931;568;4175;248;82;50
3203;7;149;11;5879;160;4780;118
3204;fail;5511;1346;6121;95;877;10036
3205;155;98;32;4613;9049;143;4496
3206;11;5440;11;779;504;90;599
3207;47;4329;46;52;32;3966;387
3208;213;51;44;7447;93;1930;5912
3209;1623;18;3736;82;47;5;59
3210;7124;107;4903;1065;127;5052;1424
3211;47;24879;748;3060;462;471;2831
3212;5172;80;114;69;43;1222;50
3213;809;47;50;21;5436;2031;4418
3214;112;9362;143;2218;7806;102;25
3215;39;112;46;12753;100;108;6105
3216;fail;5075;61;5604;2558;9607;2560
3217;fail;6698;12;1277;6165;2957;5656
3218;4683;7185;33;9032;60;215;47
3219;201;63;77;749;127;141;97
3220;9;5443;28;1777;84;99;2477
3221;109;167;4589;7469;7866;5256;108
3222;fail;79;2782;174;3523;140;2991
3223;66;7342;1079;3818;99;2909;2
3224;5004;17576;1388;21;13;884;6
3225;150;3824;1102;12;8654;4378;2619
3226;2296;fail;3995;2325;157;8984;3479
3227;fail;4294;2;2050;170;7109;5616
3228;113;213;5583;4160;2;2091;580
3229;3967;1403;9589;6094;18;49;125
3230;8067;6883;78;5152;2163;100;137
3231;9759;2599;1736;2519;67;8804;151
3232;4262;6788;18;4603;6558;74;4651
3233;41;8882;17;1998;2631;33;16
3234;175;72;6;110;30;23;1999
3235;66;15105;61;98;fail;4807;9085
3236;1;3409;5227;1501;2438;864;33
3237;149;160;105;2504;69;2834;22
3238;3344;23417;11;19;20;2198;71
3239;13;2485;82;5350;2724;25;6091
3240;173;2168;5728;50;6110;453;206
3241;62;5914;0;25;3747;4883;35
3242;169;821;1083;86;3411;115;3431
3243;4196;36;20;7220;155;152;5631
3244;61;4399;1976;3647;7993;2875;2004
3245;2080;2;73;5327;1792;7;191
3246;6;3129;1323;150;10949;32;10043
3247;148;3068;33;1098;58;141;81
3248;12082;1236;82;98;93;985;52
3249;82;16239;23;29556;111;133;4012
3250;4824;18835;6315;102;fail;77;3700
3251;100;4713;1315;6158;79;13;46
3252;77;9610;127;4771;225;10945;89
3253;169;4139;3063;18;118;16;107
3254;5742;1614;97;2359;fail;5722;49
3255;fail;242;152;31;5150;1903;5181
3256;5653;1521;26;4174;78;2539;101
3257;8138;89;18;21;5421;32;78
3258;488;160;923;2717;2569;6597;9
3259;39;56;49;117;48;5330;14
3260;11;49933;563;4736;fail;4240;1609
3261;30;3943;12;2491;12374;73;140
3262;177;25069;41;10339;562;6835;76
3263;63;3009;3469;78;3639;fail;120
3264;1692;8084;2300;1569;238;28;1834
3265;9322;5;22;3928;159;369;825
3266;6951;5699;919;1767;53;141;649
3267;164;13209;1435;565;202;1414;100
3268;22;15751;25;7064;95;2685;1433
3269;118;4833;90;3411;207;2925;154
3270;63;690;12;23573;6915;4749;16
3271;6673;62;37;7210;1724;746;3397
3272;107;1510;1540;10000;40;2295;1607
3273;331;4741;1468;10580;67;71;1249
3274;145;7131;2064;1658;60;109;1151
3275;164;133;50;1113;6661;6864;6685
3276;40;66;63;153;177;1226;7201
3277;587;2182;72;18074;793;17;6239
3278;90;13446;1755;3794;2141;1387;38
3279;1637;71;1853;88;59;116;4
3280;1965;16602;23;13;750;48;60
3281;1256;2046;4978;111;10;126;1561
3282;166;36;5534;8737;33;110;736
3283;191;121;30;9984;15;428;2895
3284;104;963;1270;1803;2050;8870;736
3285;123;6202;4495;2278;27;19;126
3286;560;70;84;920;1225;3723;38
3287;7286;5834;3525;16005;66;95;8345
3288;24;8259;3381;10541;111;16;33
3289;fail;156;1061;3977;736;75;35
3290;11321;18665;9;986;72;7515;14
3291;33;5810;208;2741;9769;2187;65
3292;35;14849;556;3309;5873;191;23
3293;83;501;84;2125;2180;582;5757
3294;7;22;10;114;293;153;7
3295;33;5870;213;5303;114;21;43
3296;7091;5951;572;17280;104;8956;3230
3297;78;6933;1572;811;7957;fail;101
3298;6912;16003;3495;3727;12;2258;1558
3299;5301;12575;401;3603;262;4333;21
3300;112;7500;48;4655;fail;1148;980
3301;62;11996;37;3885;219;2323;3415
3302;25;17095;146;324;79;890;60
3303;8381;2262;24;6230;104;2238;414
3304;17;35528;1581;7065;26;28;959
3305;201;5629;98;2658;2282;137;42
3306;3;4366;3530;71;1122;45;104
3307;221;4692;65;4774;2330;163;865
3308;11645;608;632;7955;4354;73;858
3309;52;10625;10;53;fail;3;57
3310;85;9352;13;13676;92;6239;1693
3311;11984;11762;14;20;fail;3753;2382
3312;fail;713;533;18942;8821;45;1777
3313;9669;49;70;387;8493;1762;80
3314;2090;7571;47;6253;4723;3975;2183
3315;1176;fail;43;39;1958;7185;135
3316;6050;23;2638;16939;15;548;57
3317;21;4460;2761;10193;41;400;16
3318;2170;3833;92;1568;7148;5284;42
3319;3;8509;1123;11;108;33;4470
3320;212;11456;0;803;1535;19;155
3321;47;15402;1880;2877;65;72;5480
3322;49;6902;3810;7390;92;962;2232
3323;fail;10068;4300;39;2819;483;97
3324;fail;13325;1154;63;3072;74;3195
3325;2500;114;1543;83;107;4709;4644
3326;74;34;822;8630;62;16;3993
3327;6268;41364;2330;14967;11071;64;1261
3328;46;5437;21;1308;3314;62;80
3329;164;3181;45;12369;20;15;30
3330;1059;17253;52;317;6268;3159;1672
3331;31;1094;296;20712;77;63;3252
3332;14;2681;1021;15;25;8723;64
3333;26;5289;525;3849;93;9393;215
3334;133;12179;49;6701;fail;138;57
3335;5401;119;7382;3232;1974;2437;39
3336;79;7035;80;63;162;3701;90
3337;4167;4571;308;3702;2601;179;91
3338;70;208;1894;1298;50;5196;154
3339;1;15381;72;7777;5871;fail;1755
3340;34;20211;2564;2059;4621;2256;244
3341;fail;181;48;3648;53;2045;70
3342;228;6176;69;235;77;134;36
3343;fail;3790;18;141;2325;80;3982
3344;47;9877;4434;12;11247;3327;3438
3345;9119;10;47;9830;12126;20;13
3346;39;50330;53;89;11348;9543;841
3347;50;23;102;4314;51;119;61
3348;11024;7142;7258;10315;4190;34;37
3349;32;152;544;2;84;44;100
3350;4747;11027;2848;1357;12;270;1597
3351;fail;28257;38;6827;8844;2402;878
3352;7353;823;71;82;28;10230;8
3353;753;12970;11;891;3049;10183;515
3354;4324;8946;14;1931;2450;106;382
3355;209;8454;5459;728;50;2968;3511
3356;145;41;1150;10;fail;9693;4117
3357;41;98;229;2442;12575;27;151
3358;11591;1011;97;723;79;36;1991
3359;1225;7296;106;7275;6174;83;55
3360;fail;10087;9;50;76;203;3324
3361;9;49;242;5553;3248;0;8
3362;283;5577;1092;661;157;6005;1204
3363;4647;8000;926;19193;101;5721;21
3364;fail;2740;2172;6406;3600;10889;123
3365;9511;186;86;7552;35;834;63
3366;109;15;123;607;152;6;115
3367;82;30916;783;8206;7429;109;560
3368;162;45821;36;1702;124;74;17
3369;28;16067;2617;1728;644;94;12
3370;113;6660;5499;31;50;4071;83
3371;11276;964;3662;1531;1;964;51
3372;67;86;4467;25;39;fail;39
3373;3901;8048;1142;5537;7698;110;82
3374;58;787;3420;2070;23;5360;43
3375;144;121;908;24;32;162;1740
3376;30;17956;60;2116;129;128;124
3377;147;3670;69;362;158;70;241
3378;69;7079;2068;1407;41;4795;24
3379;fail;15147;40;1420;168;83;2043
3380;fail;3598;20;79;3;212;82
3381;236;3231;7;2336;198;4;93
3382;27;3448;630;38;1822;1546;21
3383;2;30308;43;1521;3623;826;11536
3384;18;210;83;1555;26;79;78
3385;4260;1350;94;81;6738;1324;163
3386;94;6710;1020;205;151;37;31
3387;1530;5882;43;21;9993;fail;6635
3388;4408;13833;100;2769;60;40;3578
3389;5305;7278;19;14032;42;124;4660
3390;1;22986;1375;3406;116;1115;97
3391;4580;3492;1319;1082;5605;689;4898
3392;9572;40;8473;33;7;70;17
3393;43;3407;52;7452;85;71;15
3394;5369;fail;1;36278;118;2927;1803
3395;44;10168;4811;3228;69;7842;2622
3396;54;1235;34;470;5859;90;1521
3397;10471;1672;624;12;113;53;109
3398;87;3771;33;35;92;6048;166
3399;193;5176;70;11026;4274;102;1469
3400;5091;4011;3217;6911;23;21;258
3401;3089;15721;140;3;187;35;24
3402;fail;0;2495;123;1420;8594;129
3403;fail;3935;645;2472;208;2885;2341
3404;36;83;2927;2931;94;185;117
3405;fail;7762;48;22867;fail;110;1207
3406;1977;137;3065;3305;3207;4786;29
3407;121;27;4520;1117;112;2300;29
3408;5959;4500;42;20;3685;55;2349
3409;21;3;29;2285;141;45;42
3410;60;7730;4478;42;4337;100;10
3411;fail;57;910;5024;9789;216;2878
3412;42;2997;106;124;8312;1756;7
3413;39;3247;8;2031;25;8142;67
3414;72;389;51;2494;6177;1;178
3415;2296;87;39;5988;28;539;919
3416;33;75;2854;2681;3473;916;4265
3417;47;445;351;51;156;5735;21
3418;3150;1940;8503;10;32;216;4690
3419;8;4179;30;8312;151;41;119
3420;108;14344;5169;3642;3471;1144;57
3421;11294;408;4162;200;11864;5708;113
3422;67;46;592;4309;fail;67;6
3423;56;111;67;1374;4499;fail;169
3424;4591;381;349;19;102;11293;442
3425;1;26537;12;785;67;5128;7
3426;fail;692;77;8194;28;114;57
3427;8644;34;173;107;88;4285;6515
3428;44;69;3886;52;219;81;42
3429;35;2073;fail;45;5136;68;67
3430;82;15875;3743;1726;fail;5641;4173
3431;fail;40;103;54;2714;13;1026
3432;24;116;7;468;2895;2679;4074
3433;8;3287;26;3476;18;8514;32
3434;fail;31569;3399;14958;2928;59;22
3435;44;3;314;3310;136;77;92
3436;153;720;23;4039;45;4901;1848
3437;2853;114;34;3559;9844;2550;3595
3438;119;14569;80;5185;fail;3971;18
3439;91;12;15;3491;99;10;1215
3440;2693;16166;50;2473;28;6573;5366
3441;81;168;4276;1168;35;2984;118
3442;7537;4060;66;1093;49;3;2676
3443;30;103;103;35;43;37;5887
3444;21;9433;35;3648;4535;46;64
3445;2772;15946;97;2592;6;40;425
3446;fail;12840;40;16749;1;59;91
3447;211;5625;249;5618;24;64;24
3448;1669;14527;2126;28;4135;106;11
3449;42;974;84;863;74;2688;116
3450;4937;6537;567;2643;56;16;24
3451;76;7870;10;464;11633;93;9964
3452;5400;17137;32;59;2239;132;442
3453;123;2235;26;1097;69;26;2003
3454;2689;21669;947;6801;48;5798;2017
3455;69;17593;1990;29;507;9181;11
3456;80;3984;1682;2779;652;46;6328
3457;3331;3898;151;28;70;4280;3214
3458;81;99;36;72;59;18;77
3459;25;9930;4;2623;1618;45;1739
3460;fail;12332;2343;3159;444;2908;119
3461;118;15596;75;7582;2806;79;97
3462;6428;87;7222;621;2155;2164;923
3463;5983;13310;6465;439;762;2278;4911
3464;48;15037;25;20860;5218;443;104
3465;fail;16280;876;41;1375;8;17
3466;177;12179;5917;97;7808;8715;3282
3467;8;7333;249;41;103;1690;61
3468;175;110;8051;232;5743;3865;17
3469;fail;32189;1590;10231;10477;4363;2
3470;1262;1855;1401;17977;123;5293;96
3471;5;10220;4353;6897;119;40;66
3472;1060;6084;8;9583;52;4732;600
3473;152;1190;1784;3319;3642;238;2169
3474;fail;87;39;41;6513;2684;5812
3475;35;794;64;22;5095;4245;57
3476;9955;5;47;8589;2095;197;2904
3477;5310;13602;1864;663;50;29;63
3478;fail;4490;125;81;921;108;102
3479;2;33512;24;614;46;7;6607
3480;fail;10093;1875;14518;9157;41;563
3481;1757;41;24;124;243;8762;6012
3482;2360;1274;230;1256;23;124;7471
3483;63;9544;3644;12246;3199;633;1444
3484;fail;6038;413;126;10936;146;2006
3485;8561;0;81;11841;250;1138;83
3486;56;6468;72;23;1310;411;755
3487;fail;41;16;7070;29;551;119
3488;77;5800;2722;3765;746;7718;3873
3489;8;897;136;7429;180;69;3402
3490;fail;67;650;8707;67;9149;8
3491;61;33;11;7230;937;2860;1319
3492;87;8145;38;14256;2508;137;65
3493;34;9390;44;5605;4947;2453;102
3494;421;3257;15;4;1471;10;48
3495;3279;21154;40;4367;32;73;8876
3496;1434;6340;23;3129;753;49;18
3497;86;116;1289;1963;0;3240;4
3498;58;12228;817;16927;738;5794;3886
3499;1013;150;774;12;3840;1052;200
3500;68;23;1988;12522;117;78;43
3501;6686;535;19;7;8;9154;2556
3502;80;3922;54;6700;7015;4;5943
3503;9;26;6;40;83;4087;4799
3504;fail;1297;51;16;286;68;844
3505;38;4287;46;12661;12742;10874;16
3506;157;3048;3389;10373;7797;45;152
3507;4;3138;86;2440;16;469;1752
3508;fail;6271;4168;4524;10;fail;142
3509;873;5365;2919;11110;101;20;4409
3510;35;7124;2018;23;102;4548;7795
3511;3706;5471;31;1860;250;144;157
3512;1516;60;16;797;4;50;2934
3513;2652;162;42;4;3;3741;2486
3514;5523;74;4543;3011;84;91;7746
3515;241;2746;284;4046;2527;49;121
3516;6834;20784;26;3228;224;44;4941
3517;137;5546;34;2231;151;674;4
3518;11548;14345;2717;3765;102;106;2
3519;4192;7962;3246;9973;16;1921;9
3520;138;1205;32;2612;5222;40;1024
3521;6473;5248;923;68;43;14;73
3522;8261;5996;107;31458;2597;7390;609
3523;6167;12026;4495;20;88;865;137
3524;124;21137;2444;2854;462;4011;2915
3525;131;13977;25;11396;1268;30;1496
3526;43;48270;387;3098;3429;5802;33
3527;6;391;3685;2818;fail;3053;1077
3528;fail;7280;918;13;69;38;21
3529;19;8751;8655;4354;0;647;49
3530;53;10346;52;71;660;100;4981
3531;4395;2468;483;2752;2868;3635;257
3532;60;68;6004;5026;8040;6911;50
3533;10106;0;29;8719;247;fail;8368
3534;59;75;3588;14;34;2230;11
3535;8;9795;2035;5130;1714;335;6588
3536;5850;32742;48;5041;2926;159;3013
3537;9469;12134;18;717;2811;1659;80
3538;11387;2326;85;1874;12;6475;54
3539;6998;3370;54;40;188;38;11
3540;5646;6150;29;1958;172;4541;1921
3541;366;1;1764;1850;790;162;498
3542;fail;149;58;80;89;59;13
3543;38;2766;756;8593;17;95;62
3544;7365;73;41;127;33;117;167
3545;1916;3963;2180;21259;46;9;1970
3546;9587;473;49;58;325;4971;39
3547;4472;1604;1095;31;7044;67;47
3548;1225;5708;7849;12824;17;70;4435
3549;301;13670;42;7378;4715;43;83
3550;9594;11533;90;3528;10671;3;61
3551;3052;119;2296;1283;3618;3628;25
3552;130;95;15;108;1316;113;529
3553;76;3832;1760;73;82;575;4386
3554;fail;37;33;4885;6241;59;5559
3555;43;1913;2951;2223;3208;45;62
3556;3829;12669;5509;2562;4265;67;4867
3557;8;98;835;10436;80;224;3352
3558;38;3934;1529;37;22;1849;248
3559;1736;21723;78;1655;69;1990;1083
3560;125;11040;998;30;8409;fail;109
3561;fail;572;2507;5;fail;1480;1323
3562;3766;1029;555;24637;8688;116;94
3563;48;3009;43;6735;133;96;127
3564;61;20561;3396;1549;149;14;9
3565;55;44;1974;0;5280;78;3454
3566;0;2016;70;4739;5977;7347;15
3567;61;4001;8;136;124;36;5322
3568;fail;243;2792;11121;8742;112;1468
3569;704;19609;3496;2751;7;2;1546
3570;1799;577;6;3526;35;33;1499
3571;fail;38614;106;13774;74;3316;90
3572;10092;20587;993;50;71;36;10
3573;90;132;65;220;54;14;6
3574;71;5226;93;7727;257;3;3602
3575;15;845;2781;5914;121;7657;808
3576;2570;5700;3593;8590;1379;4223;43
3577;11692;5952;188;448;5262;20;63
3578;63;3086;63;20;18;46;115
3579;26;5264;2540;74;2066;4357;103
3580;35;4299;8;2741;26;1698;1603
3581;10082;43543;5923;59;2328;34;41
3582;165;5437;90;7370;31;4;376
3583;55;68;94;810;477;55;1675
3584;1602;197;105;2860;12600;13;10
3585;182;1307;60;61;150;22;838
3586;898;7033;3692;5034;121;48;117
3587;10179;5937;2980;10502;79;18;93
3588;3544;64;69;2403;53;14;31
3589;216;16195;361;6379;13;36;37
3590;78;9070;1127;15323;101;1949;37
3591;7339;2482;31;5587;39;148;59
3592;9316;5579;470;7391;6973;4138;2783
3593;86;60;24;48;1022;47;41
3594;179;4410;2157;1564;35;367;66
3595;8872;1583;118;5855;4680;82;9664
3596;2426;17407;2328;5052;144;93;1857
3597;fail;4294;174;4836;80;922;5291
3598;4;593;18;498;4;6211;1634
3599;116;138;99;3052;6;2489;4646
3600;3366;227;176;14722;193;2108;45
3601;118;155;82;43;166;7861;977
3602;11;24;15;1261;604;2144;4969
3603;52;13413;336;10;20;35;4924
3604;95;21883;9;10703;58;4937;1558
3605;5357;1802;72;1377;1698;8202;4763
3606;8230;15814;6816;9;45;101;49
3607;5797;29;6162;3550;104;6688;107
3608;121;41618;3774;5248;1685;36;38
3609;69;137;37;2306;150;481;32
3610;1791;1803;2870;882;9327;3679;24
3611;95;6764;31;7335;200;6;51
3612;8347;2931;26;100;4301;1468;3104
3613;168;17891;91;5448;86;51;1759
3614;44;42;11;2163;2;111;1796
3615;126;972;62;977;101;1573;28
3616;87;18889;628;2755;38;18;120
3617;52;1378;1148;3253;177;780;28
3618;32;154;2893;2257;60;97;4136
3619;fail;1742;1324;79;65;104;4941
3620;178;20;681;9773;46;84;86
3621;32;4795;70;1477;76;8313;3062
3622;3801;175;54;730;55;99;66
3623;57;2102;2330;2362;8338;5232;644
3624;53;19768;895;4202;121;21;150
3625;7768;48241;25;52;92;2026;3916
3626;82;85;27;144;1161;649;3606
3627;246;4374;2483;3827;91;31;164
3628;165;1971;3204;815;3399;5748;60
3629;192;13033;542;2497;4643;5857;41
3630;fail;7;3670;400;152;26;233
3631;654;4802;4955;681;182;22;1778
3632;5585;6391;45;4764;36;4777;124
3633;411;14498;4668;144;2371;4005;1399
3634;41;15810;1448;14;22;64;91
3635;6317;10694;0;59;fail;1264;0
3636;4803;213;1894;68;947;1127;419
3637;fail;7100;3747;3497;3400;3293;1669
3638;158;111;9220;8877;3120;3668;2072
3639;145;1672;73;12723;9;2419;4
3640;112;6657;1300;7925;47;190;5
3641;10513;99;53;4762;2927;10328;4817
3642;2;7763;9;1036;1;55;504
3643;1019;16811;53;1187;135;199;9
3644;67;21318;130;11;2834;5897;3747
3645;148;24828;658;865;1239;7;46
3646;4172;343;3431;6236;31;5182;50
3647;48;16481;1224;6913;16;197;8527
3648;5280;178;6932;423;5500;57;2694
3649;4649;11491;35;10280;68;3302;5524
3650;140;114;2180;14563;156;112;2136
3651;116;12698;30;5296;91;1774;6830
3652;7;11660;fail;1874;18;1900;3237
3653;fail;179;841;4306;6;3655;49
3654;fail;37;252;127;4285;256;32
3655;1907;1630;21;124;7681;144;3850
3656;4639;211;75;8147;3406;5196;36
3657;fail;690;114;881;120;4333;fail
3658;7727;141;53;107;10;90;2387
3659;83;7823;4058;11596;96;23;9431
3660;148;128;4697;42;11;55;158
3661;601;16093;5840;5;1371;3606;66
3662;3873;17;2062;3167;8543;163;1321
3663;fail;19;84;217;3669;2947;26
3664;202;2147;14;14296;39;2824;121
3665;172;3321;66;9544;66;2057;31
3666;72;68;13;4867;4946;4308;11
3667;5851;9586;118;6852;99;83;6029
3668;186;1019;1648;3091;1782;119;1063
3669;1258;26864;127;29;98;8250;2136
3670;94;4389;64;7911;16;38;2822
3671;72;14803;3474;1824;21;5985;3227
3672;155;6289;708;166;61;6311;8489
3673;fail;52;827;85;4994;49;61
3674;10610;6;112;1750;7075;792;123
3675;76;4263;58;39;46;fail;17
3676;fail;74;111;9120;846;48;39
3677;65;6364;5745;28;142;29;15
3678;87;1588;2005;8186;8410;25;858
3679;1700;8028;2936;130;69;1810;2088
3680;903;13207;15;3804;90;138;109
3681;4230;1732;2117;0;54;4081;38
3682;25;38343;109;987;9816;3486;1
3683;93;100;36;7806;114;4353;179
3684;128;3578;2105;4661;12;259;4114
3685;20;8673;5239;40;42;34;78
3686;fail;3;1697;1542;7194;27;97
3687;65;16033;0;53;82;1643;1039
3688;2708;11914;78;9059;32;524;3359
3689;7110;10272;1763;5598;8129;3090;6902
3690;99;1363;604;5821;42;1765;2669
3691;fail;51;4798;7834;6171;93;179
3692;fail;2274;239;2934;104;1979;3283
3693;124;24380;525;131;23;2097;36
3694;2428;3743;15;6208;9;730;6453
3695;3;3586;42;5110;708;30;8016
3696;5503;6156;56;68;5030;3;44
3697;6;3;31;64;149;187;66
3698;3;159;34;1017;29;38;5855
3699;63;28973;7607;102;52;5293;8
3700;4305;111;53;21627;36;29;6557
3701;1202;650;870;4324;64;33;905
3702;2868;3613;3;2;122;111;2527
3703;89;13182;99;2120;49;3016;1367
3704;3412;12963;42;66;49;1995;118
3705;16;1153;3854;10287;125;19;1550
3706;2145;844;1113;14;68;37;652
3707;1138;2790;3;6449;10338;24;120
3708;77;36;1573;1527;fail;4215;93
3709;10970;13604;6262;1751;5859;10889;122
3710;53;4286;5835;8156;10352;2980;4142
3711;68;39898;2950;18649;2018;167;82
3712;8157;22;887;5090;17;5205;27
3713;7548;3176;162;6099;89;2276;8087
3714;90;191;53;4412;76;3194;57
3715;61;7689;94;2904;4879;1572;47
3716;1682;1206;60;13586;10475;101;80
3717;102;1333;5917;27;1817;2151;3
3718;94;1832;50;8681;629;848;7452
3719;8690;11518;6099;893;5319;4020;36
3720;72;48956;5395;32;30;719;68
3721;12;16870;70;2530;52;136;3627
3722;132;13641;46;16197;4444;21;1980
3723;10762;97;37;5616;7163;28;129
3724;18;24632;3631;16726;10149;75;345
3725;17;5117;30;11;6310;2272;158
3726;11837;1374;17;20;214;235;69
3727;6496;248;699;61;142;171;1902
3728;243;19926;1398;2388;24;3540;1698
3729;1396;5793;281;12457;133;81;157
3730;18;778;117;33;60;57;50
3731;11;5585;1143;18884;30;4269;66
3732;29;1357;620;5539;1672;62;103
3733;41;2646;3543;42;51;6088;169
3734;3341;27877;89;3192;2112;2310;4931
3735;11410;4331;3145;1252;36;6736;759
3736;9767;6399;83;4536;181;13;56
3737;271;24270;43;22;139;7527;66
3738;fail;4062;49;3480;111;41;4
3739;80;3759;74;40;2822;20;202
3740;7554;5123;58;10337;3485;54;40
3741;24;4292;65;29;3210;86;121
3742;5349;2258;4;6539;63;7;3979
3743;703;15497;35;17084;110;13;821
3744;107;21443;96;1750;29;161;1076
3745;12;174;13;819;60;4099;79
3746;40;30230;2173;14;3593;26;117
3747;36;10203;140;4039;23;102;3084
3748;5531;2370;3859;776;4500;13;50
3749;10223;3634;107;4151;4725;29;44
3750;27;31;fail;1349;71;48;673
3751;72;657;2008;14;169;845;5456
3752;38;11225;155;47;fail;110;977
3753;1256;5253;2735;4392;112;3300;4786
3754;fail;83;9989;1687;fail;8480;7711
3755;3467;38;198;13666;3266;41;35
3756;2500;14360;39;123;88;80;5
3757;84;11789;148;1073;36;6758;3087
3758;11;95;3144;493;9903;824;53
3759;fail;6541;26;4316;8;2602;3378
3760;111;10;718;3475;3;3115;3375
3761;6002;2394;41;1736;211;5389;1868
3762;6390;3154;33;2652;3;7883;61
3763;7798;18840;46;2809;313;4584;7288
3764;50;98;1434;967;2549;78;8
3765;fail;11044;1;222;703;209;9
3766;9086;3404;2211;19;fail;1294;2925
3767;3625;6384;2601;13;4;55;76
3768;1153;3320;5483;1506;42;300;1460
3769;fail;4557;121;18;2499;178;4610
3770;799;10331;7;4265;76;135;1170
3771;11054;7798;72;2629;133;2906;166
3772;3982;58;77;69;7142;8252;35
3773;fail;1972;79;11918;179;33;102
3774;83;1360;80;2652;2;3438;7715
3775;3225;6296;96;158;6900;6118;6681
3776;43;18194;961;3020;2219;fail;3925
3777;3056;132;114;2942;231;1228;64
3778;fail;18899;3665;3566;7339;61;3857
3779;6932;6132;1003;848;86;39;45
3780;10;fail;4099;714;fail;0;1518
3781;6126;7110;3043;934;108;9680;16
3782;48;11117;42;13480;1292;52;29
3783;fail;154;119;5367;175;132;89
3784;2381;4350;3801;150;3050;4320;17
3785;5797;3530;6;1059;127;2526;1406
3786;2711;3936;25;1576;3470;2273;2761
3787;2994;80;13;53;467;121;57
3788;4873;8374;1652;208;4663;3518;3969
3789;fail;1913;3844;113;9356;28;1762
3790;4925;216;5328;27;77;125;5704
3791;84;4111;50;30;291;3574;1772
3792;3283;11669;1271;2124;14;471;7934
3793;2052;11504;94;3257;18;1380;115
3794;1396;5062;599;1996;75;775;426
3795;10583;8470;2322;58;163;2564;1109
3796;3;44;945;31670;6202;144;15
3797;11306;4891;71;25419;39;38;2238
3798;59;711;121;13278;60;2269;838
3799;125;60;49;45;63;1387;3106
3800;273;3338;56;47;84;27;8
3801;fail;449;134;8089;2763;6830;20
