;pmut1.25;pmut1.5;pmut1.75;pmut2.0;pmut2.25;pmut2.5;pmut2.75;pmut3.0;pmut3.25
5099;24;45;79;9;72;462;63;38;48
5100;52;39;282;64;74;0;987;43;648
5101;45;61;263;20;140;81;88;60;50
5102;88;69;17;18;834;3284;fail;5521;412
5103;65;24;64;1077;27;84;1655;57;7009
5104;59;54;12;3733;104;5776;5569;116;90
5105;18;52;27;323;53;6845;236;1830;33
5106;8;25;893;108;1117;89;61;54;114
5107;64;2;55;990;75;1;4;3264;23
5108;25;45;244;151;591;1374;268;38;22
5109;41;25;1170;3306;1141;158;243;2780;5206
5110;31;76;11;21;59;45;0;7130;7998
5111;33;76;85;2777;13;9;170;188;1772
5112;27;166;433;55;58;10336;584;5454;3437
5113;22;19;711;624;87;0;9191;96;15
5114;17;22;7;759;953;15;96;51;3233
5115;25;85;324;66;8717;4014;2823;3437;0
5116;58;1;911;886;944;4498;91;3295;7569
5117;22;21;90;30;78;2020;67;63;1674
5118;43;309;71;82;1766;3417;318;1422;151
5119;25;84;85;2209;1840;990;3749;82;112
5120;75;79;120;42;3715;96;123;11;28
5121;5;132;787;115;125;3001;5840;1616;1392
5122;62;56;58;29;3860;54;80;109;57
5123;30;2;483;71;61;81;83;7274;3496
5124;3;69;35;35;388;2241;7316;197;18
5125;49;34;109;711;26;20;133;22;13
5126;94;38;61;26;3275;1123;1635;7527;63
5127;53;106;142;52;2607;30;8;17;1402
5128;48;7;64;1698;142;29;2362;28;1516
5129;8;3;836;143;944;46;4403;108;4935
5130;8;122;57;6;23;33;1927;121;89
5131;5;67;564;26;188;4710;72;4695;55
5132;29;27;49;526;103;29;44;17;16
5133;15;32;33;33;30;50;1239;3959;29
5134;33;51;28;16;15;82;1166;2336;54
5135;25;66;68;74;30;94;53;fail;90
5136;13;9;14;198;65;1091;56;49;1677
5137;19;8;170;44;466;203;113;112;3271
5138;35;43;28;99;60;221;51;23;2345
5139;35;34;154;1345;80;51;4951;28;5950
5140;16;6;62;1789;761;87;1101;7943;4359
5141;17;128;96;7;30;158;216;131;84
5142;27;31;15;955;100;85;2915;86;2726
5143;52;261;37;71;62;1123;2820;216;8300
5144;61;395;218;97;129;24;2296;7431;1550
5145;19;23;65;26;63;1782;18;46;556
5146;72;96;10;71;392;1818;631;17;12
5147;34;47;8;1511;1937;48;1693;fail;874
5148;60;109;33;78;1401;21;2245;69;44
5149;40;31;97;29;33;10;23;125;1545
5150;20;88;32;1992;381;1;210;150;7902
5151;25;59;47;41;260;fail;32;5373;4893
5152;17;16;28;278;4500;5118;1326;2837;6526
5153;8;27;26;116;34;100;5;1485;40
5154;64;17;4;27;238;4119;105;4637;126
5155;6;70;120;284;9;86;144;139;49
5156;17;216;1676;455;2832;84;65;1441;1239
5157;7;396;326;104;16;60;2365;116;1
5158;60;41;299;311;575;1929;38;4511;1013
5159;58;118;747;46;145;3445;10357;155;12
5160;67;66;39;571;24;73;1703;32;10270
5161;72;177;50;45;124;173;99;65;33
5162;5;10;289;80;3832;68;939;71;1807
5163;51;35;19;405;6;489;1195;178;3930
5164;28;116;28;25;31;27;0;407;69
5165;14;46;19;37;58;8;29;7542;9979
5166;42;19;42;186;183;902;159;137;3754
5167;20;149;2;65;59;749;101;63;5142
5168;30;28;23;1561;4440;5;72;94;2942
5169;54;25;30;7;1681;6167;539;63;216
5170;24;86;358;4;77;48;199;92;3885
5171;20;41;905;55;725;136;3774;5132;4151
5172;107;26;80;129;26;498;89;48;36
5173;12;23;246;10;1033;1593;20;1637;6158
5174;45;74;69;633;91;3920;4535;156;3883
5175;98;45;22;110;35;50;45;1;5276
5176;37;85;42;7;33;997;6107;107;52
5177;27;225;34;189;130;3315;1192;2280;4744
5178;59;37;58;2322;820;85;14;4046;4769
5179;56;59;179;1;1977;42;13;11;224
5180;68;11;1457;1155;27;69;2640;9134;59
5181;9;60;209;11;34;130;7;1517;35
5182;48;7;295;3344;34;2277;233;128;8161
5183;26;157;716;567;40;32;37;65;1101
5184;65;52;15;536;1510;94;2789;1927;106
5185;19;19;193;21;4478;104;9427;45;1451
5186;15;33;51;40;8;83;94;598;3
5187;59;54;843;1324;1649;1074;101;29;3055
5188;40;256;50;29;53;3755;42;293;2551
5189;26;120;149;4;140;3751;28;fail;34
5190;62;52;107;54;4267;36;82;1;39
5191;59;556;433;20;14;1080;36;3038;536
5192;38;544;13;96;101;2227;9805;5568;120
5193;50;19;1;37;47;43;5667;2835;13
5194;22;15;18;52;81;9;6034;27;3
5195;79;49;422;21;97;82;177;23;184
5196;7;33;36;11;96;5517;144;143;119
5197;47;205;99;70;254;25;2074;38;97
5198;34;32;19;72;14;369;59;3078;2554
5199;17;53;31;284;22;131;1661;107;107
5200;34;41;53;50;2184;708;5163;19;2413
5201;50;38;220;2814;1766;25;1655;111;9287
5202;39;178;37;21;1335;6874;22;59;9459
5203;40;18;47;479;320;64;10952;75;21
5204;22;12;50;275;87;3294;44;5526;11460
5205;57;183;283;77;1468;181;4527;215;6148
5206;85;69;597;74;49;78;118;66;53
5207;56;14;315;80;97;22;7138;133;161
5208;94;77;927;31;595;64;5257;6033;14
5209;72;121;33;155;562;106;997;64;85
5210;47;24;706;82;581;76;64;43;58
5211;12;24;68;18;2141;78;42;44;7457
5212;17;49;19;199;2353;38;1494;64;39
5213;33;24;6;112;1502;178;5682;75;59
5214;23;71;55;57;413;27;169;39;1919
5215;17;45;775;52;1826;815;952;2541;45
5216;16;84;21;1187;113;48;3790;279;3
5217;17;179;92;70;17;3651;69;106;1088
5218;42;31;10;114;3885;33;15;5;1986
5219;31;85;520;53;11;2070;6270;5091;92
5220;61;8;695;2072;3132;109;5543;5907;66
5221;37;39;55;13;812;34;41;129;47
5222;43;15;369;382;4;5296;11;56;276
5223;29;9;623;10;591;2226;2757;1171;4571
5224;26;10;35;2504;132;4107;1323;87;8927
5225;42;270;137;2440;1770;1401;64;73;712
5226;51;68;16;36;50;95;150;34;1358
5227;44;100;265;9;83;1136;496;152;3473
5228;52;84;13;80;273;5118;1338;41;4015
5229;44;83;14;90;166;4;562;6166;54
5230;29;21;54;4;0;92;23;3687;44
5231;84;226;333;911;978;39;59;78;898
5232;53;105;275;118;159;20;3502;93;3251
5233;29;312;889;62;8108;1188;30;1159;10264
5234;23;41;601;64;2699;36;30;178;2453
5235;31;3;28;99;81;53;171;16;258
5236;104;356;94;641;48;23;108;29;1542
5237;51;16;16;66;56;2310;552;81;69
5238;38;135;71;1825;29;44;470;7326;80
5239;36;44;16;253;664;23;1188;3383;32
5240;24;34;106;1;73;1817;2399;3797;3868
5241;54;119;198;1014;2717;68;759;39;128
5242;39;18;30;31;1825;278;2479;3704;4584
5243;50;9;42;416;824;96;12;6853;10415
5244;53;173;16;5;181;1106;1804;1075;76
5245;12;83;10;53;791;83;175;9672;72
5246;55;105;163;20;4075;39;1131;113;1758
5247;61;25;18;12;5709;7053;5809;32;3633
5248;28;26;356;54;2435;51;848;11346;1939
5249;137;2;71;688;1504;2225;2780;27;70
5250;101;27;40;370;50;2;131;2196;11
5251;40;103;48;72;21;92;1268;6156;28
5252;11;47;1054;1237;70;64;136;3381;11
5253;45;37;1840;1610;1289;8;17;2203;fail
5254;25;15;129;104;2642;1739;2277;58;13
5255;31;15;881;26;824;2506;86;13;184
5256;9;19;77;87;24;20;50;152;1252
5257;30;13;88;1973;76;32;79;3617;7458
5258;254;45;414;863;43;39;35;129;77
5259;108;86;38;388;4;1535;155;21;1322
5260;33;223;714;22;4564;1751;17;60;23
5261;37;9;206;10;45;796;5;130;65
5262;48;8;44;104;1429;2219;3290;62;9389
5263;12;28;9;26;18;1278;731;10292;1911
5264;3;67;64;49;13;80;35;25;4890
5265;18;17;345;28;3057;114;19;1607;63
5266;25;53;178;62;35;5595;0;49;48
5267;24;225;3;35;750;3818;0;551;10
5268;53;247;55;7;7;251;5479;8;18
5269;41;35;51;188;440;8;21;65;1
5270;29;20;34;2472;18;9686;83;5;2588
5271;26;158;664;49;4482;5503;fail;fail;fail
5272;6;28;14;679;86;73;1;1498;46
5273;22;226;40;19;93;276;17;27;8505
5274;30;59;43;129;3968;102;35;107;103
5275;43;26;31;1355;2537;192;86;20;28
5276;13;306;37;26;132;8861;2177;fail;3740
5277;99;137;72;260;4820;1157;62;1212;3058
5278;12;32;14;107;1651;369;583;2995;1817
5279;18;28;1073;3;1772;961;3725;176;79
5280;27;3;689;49;98;53;5639;8;7
5281;15;130;69;1712;2363;113;928;5015;58
5282;60;22;69;1634;12;7236;35;29;31
5283;23;75;141;81;94;595;9;39;5292
5284;19;18;77;64;330;2900;80;2745;877
5285;15;35;35;679;129;7571;169;67;8607
5286;57;74;10;1;1363;30;6045;5293;5565
5287;73;7;146;22;73;5234;46;7044;45
5288;46;28;898;78;3666;1104;32;3094;2890
5289;104;22;15;49;51;19;76;127;903
5290;49;20;63;15;93;104;7278;2480;116
5291;43;163;91;104;127;109;2137;13;115
5292;58;24;143;634;9;109;5040;5866;6938
5293;29;65;459;302;143;1746;5877;118;0
5294;63;41;342;661;88;804;28;3297;77
5295;27;0;143;25;6;75;31;567;3709
5296;38;159;28;5;34;6697;4603;127;5916
5297;49;85;288;49;44;1563;3063;10335;21
5298;15;21;106;109;143;7;4695;198;4914
5299;10;53;1561;143;1523;4395;7185;2384;88
5300;101;316;232;508;83;78;872;2549;77
5301;18;13;345;125;13;7452;214;1241;90
5302;26;98;884;24;3498;21;4510;57;13
5303;16;188;66;220;25;101;3320;55;2878
5304;42;37;318;42;2653;56;1456;113;30
5305;12;51;250;114;97;200;92;32;1579
5306;12;90;38;1014;61;1748;59;6217;fail
5307;13;460;39;61;51;26;8454;13;1260
5308;28;11;420;916;532;96;1489;1742;169
5309;9;20;67;2931;381;41;2854;42;75
5310;45;45;303;1039;63;29;2792;12;3550
5311;28;13;79;1103;2199;950;9234;8;6408
5312;24;31;115;1;20;2;79;856;56
5313;18;39;53;55;64;744;fail;1599;2426
5314;85;28;701;35;3554;30;8588;4213;1031
5315;15;27;101;26;1;67;14;302;757
5316;24;69;683;14;36;36;137;9403;1732
5317;47;115;7;1289;2768;42;105;8581;7853
5318;32;31;36;522;189;5340;55;5005;2349
5319;26;147;170;972;26;86;3636;8;3061
5320;72;86;51;80;1145;49;663;20;75
5321;58;314;1383;2330;1323;3886;148;12;31
5322;20;51;12;1430;5198;812;453;6798;8919
5323;40;44;119;1071;31;3425;305;1504;24
5324;35;120;51;43;35;3107;77;6860;161
5325;79;61;14;41;1506;106;2072;4753;5885
5326;32;56;84;75;115;3016;741;46;1743
5327;23;20;8;296;4374;1812;36;2124;43
5328;11;15;29;44;344;1194;25;1709;79
5329;12;92;175;49;1967;4129;3784;1946;59
5330;36;22;77;435;101;38;177;178;502
5331;112;61;755;309;50;470;7152;113;6397
5332;42;23;21;83;391;54;72;73;132
5333;16;158;489;116;22;5080;4479;114;5521
5334;62;194;70;201;2459;2831;6021;81;56
5335;38;98;237;74;27;101;5886;60;182
5336;16;36;82;86;2108;108;116;51;164
5337;33;25;235;49;3395;139;81;39;6
5338;100;136;56;217;332;37;16;225;2538
5339;32;159;383;18;77;891;4593;14;56
5340;10;238;223;534;23;6712;169;127;1757
5341;51;14;148;56;46;99;2759;5059;2
5342;61;0;368;62;709;3042;2975;8339;2335
5343;64;38;54;1820;126;24;74;36;11731
5344;79;49;111;38;2648;127;61;10598;234
5345;29;214;879;47;237;139;5638;3022;165
5346;17;5;44;55;3352;96;201;32;73
5347;47;194;226;79;1022;57;3323;7958;3605
5348;65;36;991;45;18;2;6002;78;44
5349;15;85;841;46;2654;225;3363;219;2336
5350;12;379;67;47;8;205;9562;67;30
5351;34;499;53;1524;16;12;232;9727;3456
5352;70;51;434;1750;178;783;5433;3591;10119
5353;41;58;539;14;140;110;85;89;203
5354;32;368;398;17;84;1344;14;4544;256
5355;38;93;226;26;2507;fail;21;90;fail
5356;112;112;324;488;4237;3389;2580;17;1989
5357;108;219;96;8;21;1828;23;31;2831
5358;38;77;34;25;1991;3412;6315;26;98
5359;41;21;734;48;80;1900;9356;5715;4698
5360;56;49;43;24;29;44;610;2885;5810
5361;108;29;1061;867;1510;149;3050;20;9427
5362;55;34;2230;262;47;99;44;31;953
5363;6;48;15;1447;859;71;5;77;1313
5364;118;111;45;1148;4;124;39;23;3629
5365;33;297;293;87;34;7401;6354;fail;267
5366;44;87;128;24;1526;2142;2032;2991;138
5367;75;75;386;47;338;18;552;105;748
5368;20;178;16;89;927;75;3482;5285;189
5369;21;36;97;1430;3289;3132;1395;9538;5945
5370;23;55;11;1;3017;69;1428;255;3452
5371;22;40;21;516;112;645;12;307;88
5372;22;146;5;949;4002;62;14;55;611
5373;43;19;136;683;7;477;3890;30;167
5374;27;331;56;816;338;78;86;134;70
5375;47;28;591;23;2991;518;60;140;1
5376;19;13;34;779;136;2361;2536;6901;102
5377;30;353;34;78;20;53;5221;3013;10
5378;18;85;43;905;26;1749;3537;90;19
5379;8;225;64;47;30;2519;147;96;84
5380;41;47;45;401;5567;46;32;64;fail
5381;128;114;188;669;8;1970;8;717;30
5382;53;42;65;415;23;61;81;2107;94
5383;21;81;179;79;1018;121;2218;8700;7659
5384;57;61;186;744;67;47;17;2445;21
5385;10;387;31;100;101;97;2083;7995;20
5386;63;37;84;126;3770;4706;55;2927;15
5387;71;36;426;60;58;118;1917;121;2271
5388;29;48;133;16;803;46;119;96;fail
5389;53;83;673;30;7;65;154;57;6498
5390;55;252;13;135;85;29;61;93;30
5391;114;19;93;378;126;44;7211;1407;486
5392;19;183;31;23;448;6135;9507;7761;1595
5393;26;57;14;1539;95;76;501;137;3168
5394;38;51;30;1406;2156;2795;2921;36;62
5395;43;32;14;556;2878;5809;2272;8;36
5396;45;34;794;45;0;13;140;96;21
5397;59;115;115;78;158;145;433;3254;66
5398;5;13;274;49;9;4831;89;157;11342
5399;15;45;34;10;10;1284;10936;187;2624
5400;6;38;554;11;1617;47;18;1727;162
5401;87;49;24;609;49;2333;14;100;43
5402;39;24;23;86;698;1316;4009;16;7270
5403;3;224;132;1207;1542;1887;18;374;3207
5404;51;16;35;9;6911;98;53;3154;887
5405;26;85;103;1020;24;129;244;63;792
5406;73;77;931;45;22;144;4361;29;197
5407;28;24;21;2136;786;163;8234;116;fail
5408;50;14;46;319;5433;1150;92;1284;44
5409;14;71;188;98;595;5014;2950;743;24
5410;24;53;20;90;27;70;1006;130;1038
5411;28;117;44;41;794;728;43;173;37
5412;15;14;33;8;59;114;590;117;7655
5413;33;84;738;59;43;59;2098;1572;86
5414;13;42;1223;1922;750;122;13;2224;132
5415;81;20;92;1543;76;71;86;37;4317
5416;18;70;41;1794;3483;86;fail;3081;7370
5417;100;142;246;2;30;2587;35;3967;564
5418;35;8;47;43;204;35;165;41;2426
5419;96;326;118;11;2209;115;8828;5053;215
5420;39;29;22;1728;68;7179;125;5994;1908
5421;29;247;132;105;162;2288;359;4678;8174
5422;27;94;41;87;1767;78;1216;2153;3218
5423;12;90;17;461;65;5457;64;0;18
5424;29;116;75;2177;45;33;997;169;10
5425;62;25;23;49;4;2363;14;966;56
5426;20;200;74;30;783;5274;13;11465;32
5427;80;18;250;240;245;2836;394;8863;3228
5428;23;56;26;1053;3390;50;6583;12;12
5429;32;46;34;7;100;2307;7484;3482;99
5430;40;49;531;208;3896;5233;27;6;936
5431;70;52;103;209;27;4150;1118;11547;1061
5432;44;12;69;3485;19;15;10;8;28
5433;30;99;27;253;44;319;35;3382;28
5434;22;47;929;4;6346;37;4;3836;130
5435;47;32;98;1056;333;540;21;5474;4280
5436;37;69;0;17;125;85;145;445;114
5437;97;177;263;295;440;2456;3517;119;7
5438;59;7;85;5415;189;7281;1878;1922;fail
5439;14;107;39;1849;1302;215;5398;104;94
5440;45;13;27;54;1220;870;5004;0;4096
5441;54;36;103;485;263;680;76;4559;29
5442;12;81;235;682;96;2564;3581;34;32
5443;21;43;1337;103;1074;11470;107;3863;194
5444;16;50;45;5;1790;2923;54;3365;5
5445;45;13;22;1948;180;83;7119;2467;8702
5446;48;52;18;13;32;3174;65;1093;22
5447;14;68;149;33;76;28;392;4553;201
5448;8;164;52;51;17;57;5268;6879;6
5449;49;254;74;1182;24;1;64;42;6273
5450;34;37;213;476;202;2;12;6268;66
5451;6;45;119;954;55;157;0;4279;174
5452;120;77;66;1769;448;9328;119;162;4609
5453;12;96;30;40;3179;31;4998;87;7028
5454;31;195;51;1729;133;80;fail;345;11308
5455;52;84;710;186;10;175;109;15;237
5456;44;235;136;140;3092;341;279;21;2602
5457;43;36;33;1888;1696;1946;54;0;2771
5458;46;44;73;4;41;74;110;1775;5875
5459;24;109;37;433;41;1939;664;316;778
5460;51;490;0;5;1377;65;2996;19;1512
5461;52;111;74;73;1761;158;2049;7946;5280
5462;88;46;93;227;18;1012;68;4;fail
5463;93;10;503;70;419;114;127;78;4401
5464;44;30;340;105;29;10;4600;539;98
5465;112;40;322;62;3146;43;977;28;659
5466;26;46;168;3193;1621;4378;0;83;1406
5467;39;82;132;994;2273;28;557;7;78
5468;84;25;127;1424;4646;91;35;25;fail
5469;26;105;547;29;3161;101;3023;7544;77
5470;100;48;247;1360;27;77;33;153;524
5471;22;110;17;1087;2190;5112;158;6128;11
5472;1;17;40;997;93;73;2193;2111;10814
5473;13;101;20;2498;8886;109;67;204;42
5474;67;156;57;58;92;40;7448;20;19
5475;19;33;10;1;1011;39;65;7523;387
5476;27;475;4;1120;97;3768;5;4933;2273
5477;42;5;43;81;441;1977;141;67;80
5478;16;182;7;208;1464;4402;4470;95;4324
5479;3;104;74;51;6234;121;6592;3335;105
5480;56;58;46;1663;851;62;5351;87;24
5481;72;9;885;118;401;159;481;76;3157
5482;28;21;43;37;18;18;7616;52;111
5483;48;56;285;71;3047;157;99;912;159
5484;13;2;10;58;2536;200;7;2095;1250
5485;23;113;290;66;67;3909;0;139;14
5486;67;5;39;15;139;3149;5497;fail;100
5487;35;28;127;491;3231;3035;744;4789;67
5488;33;35;15;1665;36;1338;53;70;3292
5489;7;16;88;601;3305;3176;667;4041;8376
5490;17;259;307;38;82;30;128;170;5547
5491;41;80;153;46;1343;80;45;38;125
5492;28;6;440;19;70;4127;4638;87;181
5493;7;13;1554;2431;64;699;2431;105;104
5494;39;6;5;3;25;88;571;206;103
5495;122;48;298;1035;1650;3589;1326;1065;204
5496;26;155;207;9;279;116;1991;2542;3006
5497;16;455;386;572;65;4453;24;58;fail
5498;56;19;102;58;2991;22;84;36;fail
5499;14;34;24;23;177;43;46;5366;8242
5500;44;272;53;2327;17;33;58;23;26
5501;43;214;360;960;35;4545;1293;37;1959
5502;30;62;57;38;87;1319;75;1160;1019
5503;25;69;48;3;51;1532;31;159;9333
5504;8;32;119;78;67;2;22;2875;131
5505;94;3;248;387;232;97;31;55;8147
5506;35;59;363;3530;1913;6087;2353;29;30
5507;48;13;23;1510;42;4524;672;196;3136
5508;77;40;778;633;59;3935;3019;148;126
5509;269;13;9;2006;1;37;4233;7778;fail
5510;151;205;60;542;17;84;3012;5580;2735
5511;19;64;60;385;148;2528;10;17;114
5512;18;76;54;114;2988;2128;2779;126;9039
5513;34;41;4;8;27;3961;83;4362;102
5514;4;463;72;504;35;fail;1685;2757;22
5515;34;149;24;1077;1284;47;199;883;1520
5516;41;66;499;844;176;1785;1234;6224;212
5517;23;162;695;764;51;8;6;21;194
5518;34;85;757;135;16;2;1698;5704;68
5519;31;26;53;2261;78;20;83;38;fail
5520;31;39;39;85;3360;6;1220;33;37
5521;22;59;506;58;981;79;121;1202;819
5522;28;206;590;330;117;1973;102;25;60
5523;22;26;63;55;31;5222;95;345;11
5524;56;357;36;518;223;29;3748;200;2416
5525;47;98;62;975;23;23;2929;4445;192
5526;19;36;8;29;2276;5495;10371;87;27
5527;29;12;136;50;0;31;37;815;69
5528;27;10;65;5577;63;23;1857;2603;fail
5529;41;2;1048;85;10;76;1958;1900;92
5530;38;144;77;1169;12;147;5466;67;8632
5531;212;55;12;58;4478;1013;57;107;112
5532;31;65;300;13;3;148;56;124;387
5533;91;60;260;85;1106;135;1821;127;42
5534;16;265;465;69;2439;2229;43;1081;24
5535;74;23;196;107;3577;174;9070;77;733
5536;40;62;49;20;3419;62;2592;1220;208
5537;26;26;21;2226;3544;182;41;4913;157
5538;38;6;546;1400;2239;86;1727;2265;41
5539;33;21;56;1179;107;6227;7916;fail;1727
5540;24;27;877;49;21;1768;2872;2644;22
5541;6;38;10;202;332;670;174;109;44
5542;74;148;57;36;3238;13;1588;230;fail
5543;12;41;21;805;1081;1788;122;27;8138
5544;57;38;69;11;19;1843;145;221;5565
5545;31;66;12;602;5;85;64;33;3
5546;97;214;841;15;15;5002;40;5076;212
5547;25;28;922;147;34;1159;382;191;53
5548;188;76;164;21;35;14;7163;28;3
5549;12;251;450;1172;1334;483;1646;193;1987
5550;44;94;78;126;3460;4514;8170;64;1
5551;29;37;73;922;84;9;5018;56;150
5552;21;31;142;697;1823;94;3777;32;16
5553;19;20;46;175;1970;7915;9507;373;25
5554;74;44;67;496;947;42;74;109;1112
5555;24;47;37;224;1342;2943;1576;46;58
5556;32;121;18;23;4232;1182;76;554;81
5557;10;70;0;74;4205;279;6472;63;93
5558;29;469;243;1105;1322;29;606;5;3136
5559;50;35;458;151;50;15;121;2068;5436
5560;14;48;35;2873;85;38;30;98;1820
5561;23;40;8;1451;1694;9;886;12;8915
5562;67;3;112;43;2585;79;2587;36;380
5563;25;31;18;5145;1235;79;3342;5;133
5564;32;22;529;2268;119;25;71;9;8894
5565;24;17;785;924;3059;77;6648;5625;6086
5566;17;252;394;114;21;45;72;8;118
5567;35;245;68;77;60;38;755;86;36
5568;81;67;552;725;146;84;3304;31;74
5569;31;43;11;1252;2238;436;5919;987;1741
5570;19;54;58;37;87;5255;60;80;171
5571;12;35;176;603;843;344;69;2306;5183
5572;48;37;73;270;2706;96;68;5;2620
5573;64;26;7;109;150;474;6590;510;3
5574;24;224;365;48;30;20;22;45;7834
5575;24;73;79;59;3016;1718;39;4250;5218
5576;14;74;46;3046;3395;2607;79;53;5
5577;57;11;58;68;1258;18;2211;542;991
5578;31;7;4;1179;121;46;61;11;7770
5579;15;79;18;50;2899;112;53;68;3086
5580;61;55;11;114;166;1;7;3340;9300
5581;30;285;695;395;1177;16;5555;47;6447
5582;35;10;18;150;14;12;8885;54;104
5583;25;175;32;715;9;2655;12;1159;2933
5584;53;100;191;71;49;106;66;68;16
5585;73;468;17;721;3481;153;98;5046;146
5586;5;16;422;76;72;2995;151;5107;26
5587;111;10;23;46;202;87;3739;808;142
5588;13;17;57;30;145;7252;102;1026;4136
5589;53;81;1092;1669;22;98;22;48;3
5590;99;65;19;41;321;59;1247;5530;121
5591;48;12;15;1063;1816;54;50;6886;29
5592;24;9;11;38;1912;142;23;83;273
5593;31;156;275;37;35;1305;71;2749;68
5594;22;187;32;51;1075;91;132;4596;4
5595;18;47;735;586;53;38;966;3063;fail
5596;20;16;314;32;482;2790;5576;72;6
5597;46;65;651;59;783;137;2944;6719;105
5598;57;136;38;391;1700;1117;420;6052;3462
5599;39;23;17;42;430;2076;21;6346;22
5600;153;72;12;918;4369;2052;6018;161;9
5601;21;245;83;23;1941;691;10098;3471;282
5602;41;18;138;1837;14;3134;74;122;15
5603;27;26;205;71;70;1906;157;13;110
5604;50;48;498;73;84;67;114;150;7377
5605;15;30;156;1260;122;133;572;133;14
5606;19;6;277;41;111;171;33;8060;1272
5607;48;8;245;38;2154;3645;4891;3185;11598
5608;50;41;72;58;20;94;31;9948;5483
5609;20;47;82;145;528;1271;2053;750;784
5610;7;110;343;37;675;2864;176;832;1171
5611;14;47;39;32;32;916;79;34;60
5612;43;40;10;764;1656;132;55;65;5865
5613;18;100;92;104;2185;6414;2334;34;9316
5614;45;44;673;71;81;952;70;1369;5899
5615;54;56;101;359;1908;164;500;182;154
5616;39;48;30;17;233;81;4550;1477;73
5617;19;21;19;14;514;158;19;9;35
5618;13;44;36;44;4198;224;74;4063;4476
5619;16;7;1;1969;20;43;114;7282;211
5620;5;54;202;24;2181;4449;82;37;3542
5621;11;21;220;1008;1126;81;1295;45;9
5622;30;326;286;2833;1483;56;17;28;33
5623;26;29;41;104;65;6100;2934;fail;5508
5624;20;15;63;25;10;142;793;207;86
5625;9;37;19;383;52;6724;8946;49;50
5626;52;36;621;1395;31;934;74;184;278
5627;4;29;54;606;1427;2612;2047;3942;797
5628;103;69;32;1580;89;8373;160;5547;7
5629;72;55;47;1234;0;60;159;3;61
5630;39;63;954;3121;37;4374;105;3798;8210
5631;42;26;28;958;558;1967;78;10;1046
5632;66;75;78;69;85;2865;68;71;51
5633;31;36;68;2263;38;76;1317;2577;32
5634;19;29;20;42;108;1472;82;87;9360
5635;32;54;35;151;1277;100;51;74;8882
5636;31;87;51;144;11;5043;3346;7322;73
5637;74;18;45;62;137;8597;3322;796;16
5638;34;110;75;131;19;120;92;9613;1114
5639;74;106;11;12;3243;261;7961;2456;1392
5640;74;46;14;3006;130;47;131;62;4533
5641;131;3;40;123;406;93;77;32;2758
5642;43;64;35;44;34;2100;95;2810;490
5643;51;38;269;63;44;12;7833;3;1949
5644;73;177;47;486;64;206;1256;101;80
5645;29;397;381;102;5;16;774;1091;7334
5646;21;58;235;68;2241;1627;3327;22;5373
5647;9;42;333;42;672;138;40;64;90
5648;65;69;966;62;1680;955;533;2788;53
5649;16;58;335;63;657;1356;117;40;10740
5650;28;87;64;741;1589;1289;339;44;16
5651;125;2;84;1809;294;98;33;0;1264
5652;157;59;5;170;28;42;98;fail;1932
5653;68;57;722;1195;217;28;299;67;76
5654;29;127;67;1261;5913;2639;893;2687;43
5655;40;161;243;10;1305;100;19;1350;8514
5656;36;47;12;1199;1152;628;92;678;191
5657;26;14;465;1173;93;53;168;135;1567
5658;4;81;88;2034;56;2100;117;4319;53
5659;31;21;203;1535;1584;2;266;106;fail
5660;20;19;4;12;49;3607;1633;2021;6044
5661;54;28;26;83;2264;30;29;113;112
5662;26;295;167;37;52;88;32;4508;2305
5663;27;182;45;84;48;129;42;17;3696
5664;61;393;652;1063;155;1426;7;2638;1154
5665;20;50;136;463;205;128;8324;7293;39
5666;69;65;300;11;140;1960;9240;803;6494
5667;73;3;393;59;3435;7;1576;10;32
5668;53;25;99;79;1171;2346;54;155;187
5669;69;28;51;40;6662;11;1196;4223;341
5670;23;33;58;4;3284;1583;402;89;152
5671;36;93;27;20;900;4214;3;169;153
5672;30;44;0;4298;3582;60;9018;2169;10170
5673;14;56;82;218;3795;1560;938;2872;1941
5674;22;11;806;39;3982;2024;78;107;64
5675;55;33;21;74;3862;20;2;79;50
5676;58;146;57;11;64;161;7242;848;92
5677;49;56;24;92;298;104;104;41;187
5678;47;70;58;1502;77;1308;120;40;101
5679;79;314;140;1490;105;3299;3335;69;2395
5680;1;102;56;33;19;2942;72;1972;94
5681;17;78;35;16;1975;62;87;89;4061
5682;54;8;312;120;49;63;3978;206;39
5683;24;10;43;1180;1357;69;4540;2066;50
5684;62;50;423;23;19;1548;7496;4146;3
5685;41;21;61;49;117;100;1372;9116;126
5686;31;45;111;281;67;2639;390;3;41
5687;65;58;42;29;190;848;1143;52;719
5688;275;37;26;2462;541;25;10319;150;104
5689;45;54;160;197;36;35;65;87;41
5690;80;64;20;41;39;25;907;64;56
5691;14;64;25;229;1096;660;141;fail;14
5692;70;186;39;637;5821;4183;1921;151;80
5693;44;7;185;524;24;2309;51;70;5327
5694;46;26;301;896;3854;9;25;52;34
5695;36;19;48;15;358;26;92;6;1870
5696;22;103;75;302;86;2438;778;5821;8843
5697;10;528;141;75;3572;937;5896;97;64
5698;38;43;102;103;122;1211;1391;123;4198
5699;19;23;63;38;163;7;522;4766;3468
5700;63;28;571;862;221;1918;3640;221;4805
