;RLS;EA;pmut3.25
8618;107690;225629;143524
8619;88813;208419;184907
8620;71834;239064;146083
8621;81569;182882;132083
8622;81641;196922;132270
8623;90778;267798;164879
8624;96484;233428;119280
8625;88650;204298;171403
8626;83188;227885;137638
8627;110320;231154;171844
8628;76014;289172;118354
8629;84001;255350;126925
8630;77442;238561;130880
8631;104375;302807;139372
8632;87282;189657;151903
8633;101305;212340;131733
8634;96488;230530;150616
8635;90140;265903;121116
8636;98124;178564;143199
8637;69659;193408;199043
8638;83843;225490;166043
8639;84387;256198;152284
8640;75961;201080;151472
8641;85626;206782;137616
8642;111902;199680;114758
8643;131606;249175;154433
8644;80879;196815;153197
8645;85633;205771;137057
8646;82061;199775;135948
8647;95996;204607;119617
8648;89121;200245;204853
8649;79883;220511;159917
8650;92261;191590;169162
8651;93962;249453;179518
8652;97568;199250;146983
8653;92428;204988;160442
8654;101565;223896;178814
8655;75997;219001;123045
8656;126403;218422;140394
8657;116546;226938;124587
8658;94691;208372;153734
8659;95070;252307;147761
8660;102738;210787;120378
8661;108305;215545;132214
8662;77355;172727;124443
8663;96429;177138;154336
8664;92625;222537;127156
8665;80444;225631;146609
8666;98147;257013;118419
8667;120736;262461;155995
8668;76104;268561;145541
8669;83665;193877;128844
8670;80850;275079;121869
8671;75267;188635;155215
8672;110780;211702;130702
8673;87774;214778;146735
8674;95359;217401;149923
8675;112523;241796;172514
8676;76356;226991;122489
8677;113162;232542;134405
8678;95737;238974;142835
8679;73747;206590;129149
8680;91811;183619;130137
8681;76924;297484;169300
8682;104271;170767;157197
8683;76425;310009;122045
8684;77897;290683;110746
8685;87825;225587;185872
8686;90492;248367;132408
8687;106055;255190;181741
8688;90389;230702;134977
8689;79781;284639;178534
8690;80541;198289;140500
8691;100330;179813;126350
8692;87145;212885;154580
8693;92987;291409;215758
8694;71314;233780;149724
8695;84276;265174;139657
8696;113904;195836;149390
8697;99554;190024;154770
8698;94334;215203;115592
8699;92075;210284;134990
8700;88375;218086;162848
8701;90492;197378;144960
8702;85446;219011;124087
8703;80140;162913;153337
8704;87886;211581;153742
8705;104163;194311;136256
8706;78402;235716;135173
8707;85703;279390;138923
8708;96936;206064;180339
8709;74024;225900;120571
8710;72219;245781;141426
8711;79433;318803;118828
8712;116945;234791;155898
8713;65983;171772;134519
8714;136948;225611;122965
8715;103600;227424;136286
8716;94639;217474;142199
8717;88352;253200;187978
8718;76140;276796;166576
8719;80309;243440;140638
8720;78696;232886;114566
8721;122233;248890;193586
8722;94867;240116;122613
8723;84469;229657;128773
8724;88795;379985;126782
8725;88711;202851;115809
8726;86537;243466;132940
8727;79635;205776;163852
8728;138509;232234;138254
8729;70014;273918;135068
8730;79697;245804;155560
8731;76799;240711;173508
8732;90286;236508;128527
8733;109984;332410;136254
8734;121152;265359;129909
8735;82539;364881;138147
8736;92530;213898;154914
8737;72451;225477;133580
8738;110453;290467;155790
8739;95217;206833;137020
8740;80953;189135;132163
8741;81723;206114;156434
8742;85875;248878;136065
8743;85256;228428;155943
8744;86701;209302;245733
8745;75867;220096;155472
8746;101517;336203;135275
8747;97587;256890;116392
8748;76753;257439;144303
8749;84829;209233;190915
8750;92688;211914;157423
8751;97480;312241;136949
8752;87722;260867;150203
8753;87065;267896;114946
8754;82585;179871;168331
8755;87554;246779;121797
8756;82648;216486;146044
8757;76043;188891;123984
8758;80130;262385;144453
8759;88217;273086;138178
8760;97460;282594;145954
8761;101092;233498;153616
8762;106102;249610;149264
8763;84476;189509;141646
8764;89928;319803;144136
8765;80673;212245;230863
8766;79070;231547;198952
8767;97773;220749;126747
8768;73278;235011;128171
8769;79506;272893;144471
8770;90582;248463;144237
8771;87634;215742;148476
8772;80511;219483;148516
8773;93214;250808;110297
8774;103938;222855;134438
8775;93529;181145;129006
8776;77277;235618;157733
8777;90879;251665;128519
8778;82507;243833;116677
8779;98535;201387;133975
8780;86708;242192;155797
8781;106152;256715;138804
8782;89744;225636;127597
8783;73227;234725;114244
8784;82373;234499;144348
8785;82599;201970;139838
8786;94775;225155;156757
8787;97740;244536;127003
8788;97319;224460;143649
8789;78810;212103;110020
8790;93738;194216;155220
8791;85812;295948;138894
8792;77250;213446;160277
8793;95160;242952;145963
8794;89628;209348;129091
8795;96432;183113;136338
8796;100877;229904;155301
8797;77959;227520;158354
8798;88163;237795;146602
8799;82134;178262;143793
8800;79269;223039;157316
8801;79379;252275;162397
8802;76307;217679;131101
8803;77288;179741;128776
8804;101339;178722;141416
8805;92143;270864;146020
8806;75899;212023;132754
8807;88439;216998;150471
8808;74052;214985;132182
8809;93398;197481;143803
8810;73224;253534;145927
8811;79985;211546;120074
8812;115477;220086;184812
8813;92563;261173;158372
8814;80635;225155;298918
8815;73112;218889;119858
8816;83555;212160;134622
8817;79180;196538;130599
8818;103489;185733;148426
8819;78465;177967;146388
8820;81573;221736;123547
8821;80397;232878;155204
8822;88581;199002;135125
8823;69617;268590;120752
8824;82841;230062;151803
8825;84281;197774;137713
8826;117141;184318;133492
8827;114646;246257;112738
8828;96944;235788;131667
8829;79842;265974;198751
8830;93446;194263;112179
8831;95251;225019;126341
8832;89643;192056;123941
8833;101559;222073;129894
8834;86051;200023;137896
8835;81900;275538;194066
8836;118072;212715;116073
8837;104988;230722;116205
8838;105738;237162;128463
8839;81435;253306;206534
8840;116842;282514;145070
8841;101071;299931;119044
8842;79535;273910;165459
8843;86137;317980;131971
8844;105521;239357;144084
8845;76889;247836;158225
8846;75237;245027;133638
8847;112603;261371;197872
8848;84477;232913;178010
8849;86076;229296;133939
8850;70596;285056;161426
8851;139159;215407;159141
8852;93369;242515;113670
8853;69414;200218;168133
8854;92520;220777;146897
8855;80543;188754;115696
8856;86160;224768;140564
8857;89204;249361;168727
8858;67035;205323;153604
8859;95401;224319;181397
8860;79152;196310;139547
8861;96624;234417;142173
8862;105009;254122;137650
8863;79406;297647;119992
8864;85193;206006;133345
8865;93056;237185;181006
8866;100109;228274;144584
8867;105216;254447;147995
8868;72737;259432;152284
8869;78799;251799;139102
8870;96869;206386;160277
8871;93523;182193;156482
8872;85031;239405;123745
8873;77834;205204;126875
8874;91416;278056;212748
8875;85678;242194;115377
8876;104797;244702;146759
8877;104597;231600;140932
8878;80655;247421;159454
8879;90892;193156;127340
8880;130120;239050;161531
8881;83054;280663;148936
8882;92816;225834;220578
8883;86148;263226;131148
8884;86575;216738;139819
8885;92829;212910;114224
8886;76023;222023;109940
8887;77657;201200;120218
8888;81493;270319;142939
8889;75107;188962;119853
8890;100408;266739;147482
8891;80615;219223;132481
8892;86355;205017;189193
8893;92591;217282;181781
8894;70050;224767;114955
8895;106643;190988;133390
8896;81398;288363;148878
8897;94443;217488;152083
8898;94816;253099;184599
8899;77867;222246;147617
8900;123957;229509;133203
8901;105353;252668;134897
8902;108598;207902;122779
8903;87390;194279;183277
8904;93792;262794;136354
8905;86891;251760;149478
8906;97122;233610;145042
8907;81015;311709;120420
8908;83918;267953;143588
8909;78175;234758;136358
8910;94194;214881;117283
8911;83915;225499;136990
8912;80116;292268;139634
8913;77743;210201;150507
8914;94699;233800;149768
8915;102987;255371;115746
8916;99074;223786;154315
8917;75885;209283;140487
8918;83463;222268;172331
8919;77998;185717;137364
8920;77567;195158;153000
8921;79437;218660;138899
8922;96885;323841;125656
8923;78157;194065;121717
8924;117908;244960;130601
8925;70380;271531;233436
8926;70457;405838;132616
8927;113111;214261;131343
8928;91839;220015;135889
8929;114366;257179;170140
8930;88496;228828;146097
8931;70521;207975;139588
8932;99841;300819;123830
8933;74495;185385;161770
8934;95492;224913;152679
8935;89720;262665;145245
8936;82720;222666;128182
8937;98926;231881;145438
8938;80801;203881;143481
8939;108535;216189;127465
8940;84656;224125;116607
8941;86675;256814;151234
8942;89710;194522;112630
8943;86230;240575;128437
8944;86317;172538;130991
8945;126646;272138;168867
8946;91707;309391;127507
8947;83789;240607;134795
8948;102334;217296;127504
8949;99825;211559;184109
8950;98426;240296;134648
8951;86745;311330;185811
8952;116712;242786;187623
8953;125170;187224;114747
8954;93628;226150;164203
8955;98222;223009;130480
8956;78540;267424;135554
8957;124062;194082;128490
8958;98452;230231;152299
8959;89528;207707;187668
8960;91442;183926;121120
8961;88707;239064;199573
8962;105293;190553;121953
8963;102252;196903;140749
8964;93771;204515;143455
8965;97722;218641;123325
8966;96778;247473;116739
8967;95350;250595;148066
8968;79553;204697;136945
8969;84212;228000;126041
8970;105601;249025;148625
8971;103292;240576;158348
8972;82091;224103;117768
8973;79448;202663;129593
8974;77097;219411;139778
8975;82581;310993;126419
8976;113315;221897;118230
8977;75014;265945;115888
8978;101722;238910;135273
8979;79600;266871;130233
8980;90950;253962;133995
8981;78643;243080;130917
8982;98804;246240;158123
8983;73665;228804;127641
8984;80992;228448;124897
8985;80636;213824;144446
8986;103371;210016;150320
8987;101327;222406;113051
8988;98138;216057;122821
8989;87115;246690;131456
8990;85075;230357;147934
8991;95058;239597;146129
8992;103865;346407;128441
8993;81913;210841;135637
8994;78073;227304;119629
8995;83889;206307;153380
8996;89988;316351;151079
8997;98347;205312;154503
8998;83453;224507;134373
8999;83552;192291;144061
9000;91409;212604;212111
9001;101652;228825;145111
9002;79870;212296;144220
9003;84183;196995;134707
9004;96024;301878;151795
9005;83663;228709;128259
9006;84170;188591;137748
9007;80386;220661;128010
9008;100036;222793;140136
9009;83442;214697;153685
9010;78914;259720;140651
9011;125618;197100;177464
9012;93265;188013;134750
9013;84942;179437;146700
9014;79096;243714;193346
9015;93014;216017;127627
9016;105562;191363;122766
9017;83514;212646;148567
9018;100401;212130;135951
9019;88030;235768;172077
9020;80933;223611;123581
9021;82865;264110;128394
9022;78292;218647;126841
9023;107777;249166;128525
9024;81101;200220;137867
9025;78894;257430;175434
9026;75878;200509;154351
9027;87235;223694;125677
9028;80626;245985;144445
9029;105862;220853;137926
9030;79137;201118;139691
9031;87910;198812;109681
9032;83262;235222;120941
9033;78453;200566;131184
9034;92148;206572;194145
9035;81670;249540;128950
9036;101801;252791;123247
9037;97581;252706;131928
9038;87542;219367;120439
9039;94480;209373;202923
9040;73420;267217;145570
9041;81472;231163;165802
9042;91330;245076;151863
9043;85608;246184;129237
9044;80887;224635;162503
9045;76830;348443;130629
9046;99608;198877;147999
9047;83280;254780;221374
9048;103327;209398;118906
9049;127189;331578;198778
9050;98570;232915;187761
9051;96434;190996;130509
9052;107057;204963;126475
9053;81432;222530;118557
9054;81944;223925;123004
9055;111174;204791;119316
9056;86652;175863;152847
9057;81736;214522;119909
9058;96091;227150;176680
9059;118376;275830;136006
9060;66267;189232;144768
9061;101919;196379;180223
9062;86920;185236;124828
9063;107114;189852;136782
9064;107161;225469;115116
9065;82727;199984;115465
9066;75731;293726;129192
9067;93558;240283;195850
9068;94220;329264;126578
9069;123368;262945;144408
9070;92688;238009;155244
9071;93549;208563;186156
9072;99132;246945;139912
9073;87006;214259;132308
9074;93776;294256;131998
9075;92384;263060;120650
9076;84724;251644;162993
9077;79454;215785;167514
9078;98061;265623;130403
9079;88094;192693;116666
9080;107815;215483;114589
9081;87441;231384;141259
9082;67521;252912;130563
9083;102204;249962;164785
9084;93743;251405;147316
9085;87106;192849;131950
9086;94854;281638;143579
9087;94069;227030;206977
9088;75948;263884;132288
9089;102803;275682;182309
9090;133092;217031;152276
9091;139164;252474;123439
9092;80846;207063;170256
9093;97288;283851;121958
9094;115267;271270;156898
9095;72781;236214;178149
9096;84084;186529;152347
9097;81039;241631;140116
9098;100853;260187;166638
9099;98979;205717;137389
9100;73314;204809;180040
9101;83254;223870;125688
9102;89258;240592;237593
9103;99501;213725;138324
9104;99023;278730;125646
9105;98401;222960;156218
9106;94806;280766;124196
9107;102531;277394;123872
9108;82911;205701;158029
9109;72732;217942;141686
9110;83534;256500;157721
9111;88442;257173;142197
9112;77996;210935;117084
9113;75022;283490;153303
9114;92718;222347;144735
9115;122318;215942;137561
9116;111681;268058;162036
9117;147063;221606;120855
9118;90755;227871;182581
9119;76105;202714;143566
9120;115758;255040;149300
9121;90211;211844;125373
9122;84912;249131;150907
9123;80874;220705;174727
9124;133139;253139;153118
9125;93517;214528;153578
9126;119868;245317;124392
9127;114476;232547;142999
9128;82630;263791;134294
9129;74025;246309;142058
9130;72250;195604;137388
9131;92120;189727;124935
9132;98121;241137;159606
9133;76752;215531;184989
9134;105068;193112;171993
9135;83069;206624;118484
9136;81460;223265;150939
9137;87642;233273;162281
9138;148488;214431;166404
9139;85985;275312;155267
9140;85100;242414;146263
9141;95096;240581;112542
9142;120138;213718;139066
9143;80768;255912;137851
9144;90383;274464;159932
9145;87819;224155;140577
9146;90442;215091;143181
9147;93016;190297;116496
9148;84680;263545;138002
9149;90819;236453;169260
9150;85418;280701;167301
9151;98302;231946;211394
9152;94888;204059;111940
9153;85614;210120;141203
9154;95986;224654;148380
9155;74383;264876;152422
9156;88251;204020;140331
9157;76731;208185;136207
9158;83023;200330;132962
9159;102312;240070;106739
9160;85744;309922;186609
9161;86226;290298;129469
9162;75894;229231;141522
9163;83263;249075;160360
9164;79573;274913;106177
9165;108210;219401;115144
9166;82246;207804;144639
9167;86182;224554;149778
9168;118376;297970;135972
9169;81051;217593;146613
9170;94372;205691;159966
9171;89906;229918;131295
9172;80782;189165;154111
9173;93764;187001;182525
9174;82588;173910;128413
9175;75875;195508;121706
9176;94331;212313;150956
9177;91287;220934;146377
9178;103533;226437;181461
9179;85004;199214;146763
9180;110792;219996;120158
9181;100808;276471;147943
9182;79274;225104;133854
9183;77190;212498;129709
9184;74673;284506;140978
9185;83396;196686;140555
9186;87462;200269;126301
9187;92499;271882;151344
9188;93928;197487;147714
9189;83047;248666;190816
9190;82800;217913;179230
9191;87418;252993;123041
9192;84781;240177;178146
9193;97341;224432;160417
9194;111215;230872;134535
9195;84138;326008;115781
9196;86108;262674;121263
9197;91996;229681;161732
9198;83824;289293;157744
9199;73459;238727;132292
9200;92996;226238;123225
9201;86815;198843;119237
9202;84721;203497;161959
9203;112608;201217;155714
9204;82102;198760;117119
9205;104881;213648;132968
9206;91449;310664;146056
9207;104771;189730;127795
9208;75426;236638;121358
9209;116941;282292;126215
9210;86467;259488;109639
9211;112479;186698;115482
9212;89256;293983;123375
9213;71935;281095;160481
9214;78777;244950;120443
9215;97821;228411;129498
9216;99497;200273;132447
9217;92934;282711;157686
9218;86371;243965;164509
9219;87106;245702;167040
9220;80619;254587;139056
9221;70706;222501;167629
9222;76108;198251;143106
9223;79958;234684;136554
9224;114317;217353;155645
9225;104794;207532;130457
9226;90907;213044;137051
9227;101167;181896;146275
9228;118224;197301;105663
9229;79618;243990;127080
9230;83916;204209;137438
9231;86029;191197;140257
9232;83821;208110;132219
9233;92847;217253;162660
9234;94183;218486;142120
9235;79979;248922;137610
9236;90268;213895;144596
9237;95898;238739;139445
9238;91846;214525;129221
